run,model,operation,modulus,train_fraction,label_permutation,loss,optimizer,lr,weight_decay,steps,seed,n_snapshots,replicate,t_c,t_g,t_top__raw,lead_lag_steps__raw,t_top,lead_lag_steps,t_changepoint,lead_lag_steps__changepoint,diverged,grokked,plateau_relaxed,h1_max_persistence__baseline,h1_max_persistence__plateau,h1_max_persistence__ratio,h1_total_persistence__baseline,h1_total_persistence__plateau,h1_total_persistence__ratio,h1_max_persistence_normalised__baseline,h1_max_persistence_normalised__plateau,h1_max_persistence_normalised__ratio,h1_total_persistence_normalised__baseline,h1_total_persistence_normalised__plateau,h1_total_persistence_normalised__ratio,h0_total_persistence__baseline,h0_total_persistence__plateau,h0_total_persistence__ratio,lid__baseline,lid__plateau,lid__ratio,scale_initial,scale_final,scale_collapse,circularity_column,circularity,test_acc__final,test_acc_novel__final,weight_norm__final,train_acc__final,generalisation_gap,fits_train_set,effective_rank__ratio,log_ratio,log_collapse,condition,residual,residual_sd
transformer_compose120_f0.6_wd1.0_softmax_ce_s2,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,2,129,False,400.0,89700.0,100000.0,-10300.0,62704.0,26996.0,,,False,True,True,0.00867197662591925,0.0039430260658264,0.4546859656011158,0.287563294172287,0.16684151068329806,0.5801905669620643,0.0397274574043244,0.04090200506041625,1.0295651353706818,1.3576260708453667,1.7291988480923681,1.2736930184433115,18.09768448024988,10.57934408634901,0.584568931892603,52.166513176470566,44.7051303137747,0.8569698757236226,15.033525466918944,0.0960287824273109,156.55228658447885,,,1.0,1.0,35.65873482436049,1.0,0.0,True,0.5777940021962384,0.04203510486447356,-0.7913728668357412,transformer compose p120 f0.6 wd1.0 softmax_ce,-0.2287803134715438,-0.4443817692413191
transformer_compose120_f0.6_wd1.0_softmax_ce_s3,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,3,129,False,600.0,83200.0,100000.0,-16800.0,85592.0,-2392.0,,,False,True,True,0.009286507964134199,0.0073246732354164,0.7887435474890367,0.198432058095932,0.4941770955920219,2.4904095655406238,0.03974312216205565,0.0609237020790316,1.532936990471219,0.8388771770853347,4.972803449388834,5.92792793179421,17.63536413758993,11.53841919451952,0.6542773432120564,48.68975507591886,68.13225229704702,1.3993139252972766,15.337369918823242,0.105382815003395,145.53957320583186,,,1.0,1.0,24.299593815546288,1.0,0.0,True,0.6602503884474785,0.616298397973262,-0.5989148497087979,transformer compose p120 f0.6 wd1.0 softmax_ce,0.5223967547828399,1.0147009181591862
transformer_compose120_f0.6_wd1.0_softmax_ce_s4,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,4,129,False,400.0,17100.0,,,19523.0,-2423.0,183.0,16917.0,False,True,False,0.0106066167354583,0.0056806355714797,0.5355746995636349,0.3004192858934402,0.3032440692186355,1.009402802875303,0.0439084421897284,0.0597883898956258,1.3616604669616867,1.2436522574850597,3.164313916627759,2.5443719476911517,20.21675106883049,10.768574185669422,0.5326560211878975,45.530859630155,97.36777313241576,2.138500654793903,15.12674045562744,0.0789209455251693,191.6695289820527,,,1.0,1.0,37.68560767234848,1.0,0.0,True,0.4569432786484383,0.44536700900550047,-1.129913003326922,transformer compose p120 f0.6 wd1.0 softmax_ce,-0.13664570045430263,-0.2654199445996264
transformer_compose97_f0.5_wd1.0_softmax_ce_s0,transformer,compose,120,0.5,False,softmax_ce,adamw,0.001,1.0,100000,0,129,False,400.0,100000.0,100000.0,0.0,100000.0,0.0,31.0,99969.0,False,True,True,0.0085983276367187,0.0108100175857543,1.2572232697426762,0.1642288863658905,0.3758168667554855,2.288372496895532,0.047100410930871,0.0464483750291003,0.9861564710607793,1.0145732642812153,1.6148061398460736,1.5916111696380046,15.406459853053091,20.34246701002121,1.3203855528166617,48.06916562643436,54.08999004495608,1.1252533581571202,15.283698081970217,0.2327318787574768,65.6708404691603,,,0.95291668176651,0.9528221487998962,39.03424084620636,1.0,0.04708331823348999,True,0.6880264938377756,-0.020111521191203845,-0.5394639750291083,transformer compose p120 f0.5 wd1.0 softmax_ce,-0.05936395396003968,-0.11530825572194121
transformer_compose97_f0.5_wd1.0_softmax_ce_s1,transformer,compose,120,0.5,False,softmax_ce,adamw,0.001,1.0,100000,1,129,False,400.0,86600.0,45937.0,40663.0,73260.0,13340.0,67.0,86533.0,False,True,True,0.0081835687160491,0.0084082260727882,1.0274522478559405,0.1355977952480316,0.6140685118734837,4.52860248022652,0.0422794813909925,0.07504022130183224,1.7748614418392394,0.699497868565991,5.529623509352261,7.905132749994352,15.82684624940157,12.128812208771706,0.7663442240888838,39.05220997088608,57.40871113157904,1.470050252581812,15.303062438964844,0.1164969131350517,131.36023974493145,,,1.0,1.0,31.238746524398103,1.0,0.0,True,0.4250488810112988,0.8277064020968182,-1.2342993328429428,transformer compose p120 f0.5 wd1.0 softmax_ce,0.1497383258304953,0.2908509965131468
transformer_compose97_f0.6_wd1.0_softmax_ce_s0,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,0,129,False,300.0,13900.0,16710.0,-2810.0,16710.0,-2810.0,250.0,13650.0,False,True,False,0.0112206563353538,0.018621467053890152,1.659570215622596,0.29868315905332565,6.1733804270625114,20.668659212755752,0.05312588547604785,0.23083527939521994,4.345062248407954,1.434044889715104,81.86290607638945,57.085316271133486,17.26349624991417,9.26115546002984,0.5364588566511193,39.08054795624966,68.19759843078593,1.745052257382178,15.283698081970217,0.0639855936169624,238.8615502024279,,,1.0,1.0,33.92499939290913,1.0,0.0,True,0.2609710641613945,2.1193768455842483,-1.9380382417515878,transformer compose p120 f0.6 wd1.0 softmax_ce,0.7945086871574041,1.543249813408967
transformer_compose97_f0.6_wd1.0_softmax_ce_s1,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,1,129,False,500.0,39500.0,49653.0,-10153.0,45937.0,-6437.0,10.0,39490.0,False,True,False,0.0087054073810577,0.01501007378101345,1.7242241659677207,0.2105031833052635,2.1338333785533905,10.136822375075386,0.0422398984993224,0.12532763663996724,2.967043981935177,0.9400465395659324,19.238787444174847,20.46578188890348,15.536725908517838,12.172107938677073,0.7834409907433489,44.82893061137874,53.363313269216526,1.19037667286383,15.303062438964844,0.1085723713040351,140.9480354455158,,,1.0,1.0,33.18567673310107,1.0,0.0,True,0.6006680187727823,1.5690263127465496,-0.7353602420537352,transformer compose p120 f0.6 wd1.0 softmax_ce,1.3496995518015218,2.621649851215795
transformer_div97_f0.5_wd1.0_softmax_ce_s0,transformer,div,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,0,127,False,300.0,8100.0,60000.0,-51900.0,13566.0,-5466.0,,,False,True,False,0.0080640390515327,0.0037457644939422,0.4645022760933006,0.25637413561344147,0.3609656244516372,1.4079642768484955,0.0488278755478257,0.0314820371845254,0.644755415452993,1.3230096537190212,3.3438585597770647,2.5274634620974794,12.980864647775888,7.804174818098545,0.6012060852537812,47.090263639851706,128.87204440575115,2.7367025462284498,15.283698081970217,0.3681863844394684,41.51076391713483,fourier_concentration_group_k5,0.3840594755081475,1.0,1.0,23.948567688471385,1.0,0.0,True,0.5717107795305331,-0.6331761092856437,-0.8066426025365794,transformer div p97 f0.5 wd1.0 softmax_ce,-0.9180279737445001,-1.7831730754943063
transformer_div97_f0.5_wd1.0_softmax_ce_s1,transformer,div,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,1,127,False,300.0,9100.0,11692.0,-2592.0,14613.0,-5513.0,23.0,9077.0,False,True,False,0.008149966597557,0.0129738301038742,1.5918875186265402,0.20946812629699704,1.589528262615204,7.588401589850817,0.0373811013233348,0.0400549985385852,1.0715307232957645,1.0676682880381225,4.689674765079781,4.392445497933839,12.19935655221343,8.294534213840961,0.6799157134509701,41.42140413491545,44.07354857768289,1.0640283567917936,15.303062438964844,0.363603413105011,42.08723539826955,fourier_concentration_group_k5,0.4927746890747194,1.0,1.0,27.936162271361,1.0,0.0,True,0.4372638565785187,0.09967321605365016,-1.1934239920432088,transformer div p97 f0.5 wd1.0 softmax_ce,-0.5407208949438009,-1.0502936389706585
transformer_div97_f0.5_wd1.0_softmax_ce_s2,transformer,div,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,2,127,False,300.0,8200.0,18264.0,-10064.0,12594.0,-4394.0,48.0,8152.0,False,True,False,0.01127387583255765,0.0126941800117492,1.1259818894838167,0.3693646416068077,0.6432686373591423,1.7415544556750184,0.0541084753313813,0.0698679553780979,1.2912571450257917,1.6645329282084385,3.5084157027981338,2.1077478512691807,13.663471914827824,7.339025437831879,0.537127421462143,41.29185056245928,31.28586366704502,0.7576764722550057,15.033525466918944,0.3156779408454895,47.622983812724485,fourier_concentration_group_k5,0.6784367296519687,1.0,1.0,32.95828472442779,1.0,0.0,True,0.4283283042184403,0.3687763321027316,-1.2232110802631941,transformer div p97 f0.5 wd1.0 softmax_ce,-0.2989990556337218,-0.5807743128235705
transformer_div97_f0.5_wd1.0_softmax_ce_s3,transformer,div,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,3,127,False,200.0,6000.0,14613.0,-8613.0,10077.0,-4077.0,146.0,5854.0,False,True,False,0.0138998702168464,0.0072194412350654,0.5193891110087894,0.4016594961285591,0.4977849125862121,1.2393206618645116,0.0487637913301463,0.0572987471495975,1.175026501972885,1.252891324026312,4.212056890638836,3.3618693097042938,26.095798395574093,7.179910160601139,0.27513663509214065,41.899325201557026,71.70800968357436,1.7114359083021606,15.013136863708496,0.1119780391454696,134.0721535961625,fourier_concentration_group_k5,0.443905301288198,1.0,1.0,22.52677198049909,1.0,0.0,True,0.4557245032020678,0.23269329622319154,-1.1337661520248432,transformer div p97 f0.5 wd1.0 softmax_ce,-0.3528613549677111,-0.6853961813324657
transformer_div97_f0.5_wd1.0_softmax_ce_s4,transformer,div,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,4,127,False,400.0,8000.0,48006.0,-40006.0,48006.0,-40006.0,64.0,7936.0,False,True,False,0.008371166884899101,0.0133787617087364,1.5981955553735991,0.17405603826045984,1.0102868899703026,5.804377142368915,0.040654260473225554,0.0652109832218394,1.6040381121871994,0.8946175545289174,4.729062718778387,5.28612779263938,14.058628626167774,8.065493315458298,0.5737041307461339,39.73030104257542,31.54625208002692,0.7940098930089057,15.075989723205566,0.1914007067680359,78.76663559804196,fourier_concentration_group_k5,0.6697044476561529,1.0,1.0,28.65077898399579,1.0,0.0,True,0.3731089700167319,0.6817084208515911,-1.4223310500821857,transformer div p97 f0.5 wd1.0 softmax_ce,-0.16910462929785197,-0.32846801026708017
transformer_mul97_f0.5_wd1.0_softmax_ce_s0,transformer,mul,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,0,127,False,300.0,1900.0,60000.0,-58100.0,60000.0,-58100.0,87.0,1813.0,False,True,False,0.2162138223648071,0.0122793205082416,0.056792486132192316,5.43528425693512,0.659954272210598,0.12142037858802567,0.0522077886649484,0.0514624440341567,0.9857234973966229,1.3153657749559038,2.7326594523345604,2.0774901585273264,357.39523935317993,7.349134650081396,0.02056304572881829,45.36543208010325,22.8051836603506,0.5026995801579214,15.283698081970217,0.2897818684577942,52.74207859625365,fourier_concentration_group_k5,0.4126620420530678,1.0,1.0,33.764183793191044,1.0,0.0,True,0.3442347970963298,-0.02074507797776759,-1.5385351547988924,transformer mul p97 f0.5 wd1.0 softmax_ce,-0.9783767847866873,-1.9003943128271805
transformer_mul97_f0.5_wd1.0_softmax_ce_s1,transformer,mul,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,1,127,False,300.0,2700.0,21192.0,-18492.0,60000.0,-57300.0,33.0,2667.0,False,True,False,0.1202424764633178,0.00939157232642165,0.0781052802857626,4.018070459365845,0.5855099335312843,0.14571918025143166,0.0477842534531311,0.04074296278599015,0.8526441210586797,1.5077514349583816,1.9900959173606754,1.3199098148532737,231.98963499069214,7.776287391781807,0.033519977701132235,49.673233773168946,36.88321724395154,0.7425169340167673,15.303062438964844,0.2264816462993621,67.56866478591976,fourier_concentration_group_k5,0.4697248774961534,1.0,1.0,28.53107771362666,1.0,0.0,True,0.3974023080475005,-0.22998438372623253,-1.3313278433390003,transformer mul p97 f0.5 wd1.0 softmax_ce,-0.997144276186366,-1.93684819693049
transformer_mul97_f0.5_wd1.0_softmax_ce_s2,transformer,mul,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,2,127,False,300.0,2600.0,8062.0,-5462.0,10077.0,-7477.0,44.0,2556.0,False,True,False,0.11183273792266846,0.00690699368715285,0.06176182230224022,2.725765585899353,0.32453778013587,0.11906298245701503,0.04611350015050905,0.024799193620638253,0.5377859745995553,1.0472803952769674,1.177844915375683,1.1246700699139756,229.02377915382385,8.266705635935068,0.036095403134461135,47.850557365754796,39.986967059622486,0.8356635588165574,15.033525466918944,0.2325646430253982,64.64235178378833,fourier_concentration_group_k5,0.3495876751545864,1.0,1.0,30.33689341022589,1.0,0.0,True,0.4416011662816819,-0.8948959645176341,-1.1791841125661697,transformer mul p97 f0.5 wd1.0 softmax_ce,-1.5222003072970138,-2.9567144805073604
transformer_mul97_f0.5_wd1.0_softmax_ce_s3,transformer,mul,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,3,127,False,200.0,2100.0,14613.0,-12513.0,28530.0,-26430.0,44.0,2056.0,False,True,False,0.21150922775268555,0.0112887173891067,0.053372221671134,6.125275135040283,0.8279420770704746,0.1351681449106089,0.056505310330275796,0.0518617202242112,0.9178202884132017,1.637972059499314,2.984864765320348,1.822292845601252,325.5970321893692,8.350780375301838,0.025647593650193267,47.443948133350986,37.19220902080896,0.783918929265174,15.013136863708496,0.2034436613321304,73.79505837342808,fourier_concentration_group_k5,0.4671438241402619,1.0,1.0,31.02094186452656,1.0,0.0,True,0.4023366222629311,-0.12371639701753788,-1.3135250311658524,transformer mul p97 f0.5 wd1.0 softmax_ce,-0.8745113556766433,-1.698646608006979
transformer_mul97_f0.5_wd1.0_softmax_ce_s4,transformer,mul,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,4,127,False,400.0,2800.0,9355.0,-6555.0,13566.0,-10766.0,135.0,2665.0,False,True,False,0.12759673595428464,0.0121384039521217,0.09513099109737923,4.30405467748642,0.9662096574902534,0.224488239553342,0.05483271930336745,0.0484752367029573,0.8840567697320144,1.955932295558187,3.563177254153874,1.8217283196589424,202.24205017089844,7.935887686908245,0.03923955319975379,50.44747742170914,35.85606233623824,0.7107602633230625,15.075989723205566,0.3088574707508087,48.81212582152213,fourier_concentration_group_k5,0.391833384235783,1.0,1.0,35.077087583078104,1.0,0.0,True,0.4252023848974626,-0.17778907959062978,-1.2337784061319543,transformer mul p97 f0.5 wd1.0 softmax_ce,-0.8552783027938748,-1.661288419541084
transformer_sub97_f0.4_wd1.0_softmax_ce_s0,transformer,sub,97,0.4,False,softmax_ce,adamw,0.001,1.0,100000,0,129,False,200.0,25100.0,10478.0,14622.0,4813.0,20287.0,134.0,24966.0,False,True,False,0.0083629041910171,0.0067702457308769,0.8095567731302085,0.2155699282884597,0.6900453567504883,3.2010279088051687,0.0510119958290552,0.0801326977038864,1.5708598811231917,1.3914272760589517,8.120172583685413,5.835858419194436,12.598469972610474,7.852456834167242,0.6232865460042978,45.36183746500284,72.65990267978822,1.6017848204638123,15.283698081970217,0.0851548388600349,179.48126362016055,fourier_concentration_k5,0.316376323898306,1.0,1.0,22.48094515064997,1.0,0.0,True,0.6674252703718089,0.6515544996491954,-0.5833217833298255,transformer sub p97 f0.4 wd1.0 softmax_ce,0.5719865188355413,1.111023834897999
transformer_sub97_f0.4_wd1.0_softmax_ce_s1,transformer,sub,97,0.4,False,softmax_ce,adamw,0.001,1.0,100000,1,129,False,200.0,24500.0,28804.0,-4304.0,28804.0,-4304.0,157.0,24343.0,False,True,False,0.0063697844743728,0.01056385785341255,1.6584325413070935,0.0933391153812408,0.8805453516542912,9.433830051396248,0.0537839195216157,0.11997539607266455,2.2306926891865246,0.8395138072735377,8.595908435580583,10.239150757385683,9.708472535014153,7.7389530800282955,0.7971339520318285,48.70042930330805,40.63482135597371,0.8343832269505996,15.303062438964844,0.0852359309792518,179.53769335481215,fourier_concentration_k5,0.618656898900515,1.0,1.0,34.41382195649186,1.0,0.0,True,0.376457523811898,1.157491774754349,-1.4094410019502168,transformer sub p97 f0.4 wd1.0 softmax_ce,0.3185276832031383,0.6187066241246104
transformer_sub97_f0.5_wd1.0_softmax_ce_s0,transformer,sub,97,0.5,False,softmax_ce,adamw,0.001,1.0,100000,0,129,False,200.0,8100.0,92516.0,-84416.0,92516.0,-84416.0,72.0,8028.0,False,True,False,0.008007563650608,0.00744856148958205,0.9301907314862858,0.1974140182137489,0.8237952440977097,4.172931849276023,0.050253149687520954,0.09076795881002131,1.8062143243642526,1.1575834596200805,10.087019825802841,8.71385967203903,12.40980750694871,7.623854864388704,0.6143411056230991,47.50470031830115,117.65422434841742,2.4766859607593656,15.283698081970217,0.0863072127103805,177.08482990010853,fourier_concentration_k5,0.7082107313426468,1.0,1.0,27.631173582040063,1.0,0.0,True,0.5331242779947761,0.8529690923490572,-0.9074562122835131,transformer sub p97 f0.5 wd1.0 softmax_ce,0.47544602326783963,0.9235040453985188
transformer_sub97_f0.5_wd1.0_softmax_ce_s1,transformer,sub,97,0.5,False,softmax_ce,adamw,0.001,1.0,100000,1,129,False,300.0,8200.0,19523.0,-11323.0,19523.0,-11323.0,399.0,7801.0,False,True,False,0.0098423287272453,0.01152188330888745,1.1706460562522005,0.3139045685529709,0.9774785600602627,3.113935437659343,0.05703659760194495,0.1214435617476293,2.1292217077038282,1.8257638700858903,10.857805386374793,5.946993236241444,13.250857181847095,7.96384659782052,0.6010061453783176,40.9890165692714,48.397794287781366,1.1807503165144042,15.303062438964844,0.0893611162900924,171.24967854347986,fourier_concentration_k5,0.6386077281201988,1.0,1.0,36.52088089357888,1.0,0.0,True,0.3746590382536049,1.0903261799224475,-1.4163498395014653,transformer sub p97 f0.5 wd1.0 softmax_ce,0.2450112563752238,0.47590867387111496
