run,t_g,spectral_decay__baseline,spectral_decay__plateau,spectral_decay__ratio,participation_ratio__baseline,participation_ratio__plateau,participation_ratio__ratio,effective_rank__baseline,effective_rank__plateau,effective_rank__ratio,rms_radius__baseline,rms_radius__plateau,rms_radius__ratio,h1_max_persistence__connectivity__baseline,h1_max_persistence__connectivity__plateau,h1_max_persistence__connectivity__ratio,h1_max_persistence__mean_pairwise__baseline,h1_max_persistence__mean_pairwise__plateau,h1_max_persistence__mean_pairwise__ratio,h1_max_persistence__diameter__baseline,h1_max_persistence__diameter__plateau,h1_max_persistence__diameter__ratio,h1_max_persistence__rms_radius__baseline,h1_max_persistence__rms_radius__plateau,h1_max_persistence__rms_radius__ratio,h1_total_persistence__connectivity__baseline,h1_total_persistence__connectivity__plateau,h1_total_persistence__connectivity__ratio,h1_total_persistence__mean_pairwise__baseline,h1_total_persistence__mean_pairwise__plateau,h1_total_persistence__mean_pairwise__ratio,h1_total_persistence__diameter__baseline,h1_total_persistence__diameter__plateau,h1_total_persistence__diameter__ratio,h1_total_persistence__rms_radius__baseline,h1_total_persistence__rms_radius__plateau,h1_total_persistence__rms_radius__ratio
transformer_add113_f0.3_wd1.0_dense_s1,22300.0,1.7321184980084456,1.2184907757677161,0.7034684850769228,46.65654551725976,39.020129826455914,0.8363270232259504,63.078459665218666,44.09148472335597,0.6989943152918796,0.08603863621066209,0.06946394299930818,0.807357555380452,0.05542407934528879,0.052501851227952076,0.9472751166666855,0.05271372995001275,0.0502556190281847,0.9533686778727474,0.04135667887446081,0.03752993183743184,0.9074696725855297,0.0746573708780083,0.07119550900651161,0.9536300055736835,1.8646303785933864,2.7354921188766173,1.4670425572172536,1.8103384182054372,2.580419966677112,1.4253798851791732,1.4245715966374386,1.9919666043927042,1.3982916752619143,2.5650435346997416,3.653985093037305,1.4245314138362306
transformer_add113_f0.3_wd1.0_dense_s2,25000.0,1.7066274807907544,1.2316772317142268,0.721702448587982,46.10718919062009,36.688066271875286,0.7957124890046213,61.67363350106406,41.33460122863863,0.6702151127179086,0.08139745799512277,0.07216817911444942,0.8866146547079351,0.061866455027631564,0.09069753551516838,1.4660212141565234,0.0589578890135367,0.08291766722831474,1.406387993458804,0.04516632285211695,0.06361976134554956,1.4085663239368111,0.08354270079111911,0.11744935587933972,1.405860174104223,1.952094098650082,7.532957222774822,3.858910914173674,1.8381143725206992,6.889111612554948,3.7479232606769517,1.4115644430457759,5.2807337796176395,3.7410504392015134,2.6031941060829804,9.757928838301513,3.748444580256155
transformer_add113_f0.3_wd1.0_dense_s3,21100.0,1.689147588893249,1.159907229979734,0.6866819913230435,47.20350028043034,43.16607034874335,0.9144675732159457,61.628935830906705,48.98342151787011,0.7948120612088371,0.08968086019292135,0.08317883944057786,0.9274982338666651,0.054332615535102144,0.0649142039739827,1.1947557343718198,0.051941405018715,0.06064705832277764,1.167605271765866,0.04050859966643139,0.04685052847149761,1.156557591654338,0.07360556183443882,0.08588955889186843,1.1668895223578353,1.991612808230278,3.628728778937784,1.8220051427376722,1.876981358948556,3.4221689278988716,1.8232301091236707,1.4729913787066282,2.5645915476655707,1.7410770930088069,2.658880643351632,4.84861860769355,1.8235563224010163
transformer_add113_f0.3_wd1.0_dense_s4,19100.0,1.6451229796831197,1.2467245472929953,0.7578306076139893,47.651123744846814,41.55471073440816,0.8720615059765943,63.157104560878174,47.20779381360512,0.7474660870195649,0.08937485305905542,0.07159690411649047,0.8010855589231798,0.058776716196191674,0.0552707544325217,0.9403511800154439,0.056290048823836085,0.05340896023084188,0.9488170883985056,0.04288703189065956,0.04079149404188698,0.9511381936125785,0.07975299434130141,0.07564783976724966,0.9485266401850215,1.7367145061128182,2.6387166108229945,1.51937270146322,1.7239621329046184,2.5455798767750846,1.4765868856331335,1.3088702547034359,1.9406398839445491,1.4826831589845089,2.4416655574243937,3.605705475323627,1.476740114697415
transformer_add113_f0.3_wd1.0_softmax_ce_s0,21500.0,1.8218968642252915,1.5126384588047912,0.8302547133742373,45.494189799428604,33.9930937163542,0.7471963753222207,61.13484049157941,41.10835943858438,0.6724211449320222,0.08497290592618156,0.07716277281192555,0.908086783320781,0.06194783049087941,0.09734292161092517,1.571369341582624,0.05819086669797832,0.08885910173356365,1.5270283255061194,0.04537595379604496,0.06636086627965204,1.4624676888981705,0.08245333153423443,0.12577545118923492,1.5254138171119653,2.26789144792097,6.028072138996349,2.6580073506262507,2.164637681929255,5.694255436626625,2.6305813135210516,1.6897811715453999,4.174337077588303,2.4703418098632484,3.0670919069638116,8.057554239570777,2.6270990514748367
transformer_add113_f0.3_wd1.0_softmax_ce_s1,27500.0,1.6828835838531377,1.122790368305874,0.6671824355996914,45.462648472931406,41.38263845918958,0.9102557780774457,61.16242896968448,44.86161792513223,0.7334832622060866,0.09349341104956467,0.06491518737660494,0.694329008299748,0.05769228324125604,0.055655608789093196,0.9646976278673886,0.054849470414426046,0.053711697648125334,0.9792564493749156,0.04201167590795854,0.040645645764245016,0.9674845120031322,0.07770459935876009,0.07605255350880713,0.9787394071446722,1.7604455537021761,3.2452565227726082,1.8434290773423292,1.6895409748371306,3.0341459082862876,1.7958403811892014,1.3047215969914432,2.369343735936937,1.815976482186242,2.393475629539795,4.299476787302756,1.7963319677206977
transformer_add113_f0.3_wd1.0_softmax_ce_s2,21800.0,1.7392270580592777,1.2557613921120359,0.7220226860507112,43.303420857743276,37.50867334270116,0.8661826848719751,60.67864462885455,41.84989914563478,0.6896973292929136,0.08751525317186332,0.0701035668016953,0.8010439810306579,0.05575963863657814,0.08749240562938984,1.5690992224615157,0.05146579427322806,0.07966495881537916,1.5479205157593379,0.040501893354273975,0.0611402958956072,1.509566364239003,0.07292955825952173,0.11286411400827165,1.5475770963350932,1.87944326821162,7.785248479442294,4.142316297128953,1.7289363142539165,7.1366086171541685,4.127745225962133,1.3354613827814097,5.3931555631455215,4.038421202351069,2.4494552028628696,10.101978930230544,4.124173782979812
transformer_add113_f0.3_wd1.0_softmax_ce_s3,16800.0,1.6680944685721748,1.323920177781266,0.7936721826758955,47.24248257429855,36.458628018204145,0.7717339570558222,61.58583166420736,41.91779222775345,0.6806401910151578,0.0907452348173036,0.07080471103653534,0.7802581720030336,0.05556867101222599,0.060944871731678285,1.096748772672095,0.05317718413976921,0.05645843157206715,1.061704046300639,0.04235575511401368,0.041683517293434745,0.9841287726126142,0.07536174663693743,0.07997933807769403,1.061272351648142,2.239423223313072,3.574870399004937,1.5963353250021954,2.1670534082107213,3.3117072867071013,1.5282075070966943,1.707014521793151,2.445048580211472,1.43235370818231,3.0708453329542604,4.691383542240549,1.5277173004761118
transformer_add113_f0.3_wd1.0_softmax_ce_s4,19100.0,1.6108481479224752,1.1683024137939575,0.7252716001199289,46.653557899898686,37.29217148563681,0.7993424974286428,61.05627948011564,41.87779768263258,0.6858884628938295,0.09594192856490208,0.06666324680581207,0.6948291305267666,0.05972420510557573,0.07171545952738648,1.200777128814248,0.05969898655926727,0.06599052320029127,1.105387662398221,0.04554964082250208,0.04945380058654062,1.0857121964858576,0.08460847183670148,0.09336265688280831,1.1034670034343943,1.9373273949134877,5.42604551251208,2.8007891318516056,1.89737968663659,5.130809347224605,2.7041553060577916,1.4938898764452133,3.703784099409663,2.4792885726108573,2.688193688754198,7.259011891178978,2.7003306798711573
transformer_add149_f0.3_wd1.0_softmax_ce_s0,10500.0,1.5979429147591828,1.389814607971293,0.8697523516856948,55.3800082230302,34.405383872969445,0.6212599993558994,73.16210532006183,42.36495934016338,0.5790560448586006,0.08921425270772045,0.0733312004903074,0.8219673232095733,0.05958002822986475,0.07174600535616564,1.2041955582727073,0.0561588046193755,0.06752939640237789,1.2024721120769615,0.044099497098733814,0.050178362601117917,1.137844327085504,0.0794783445441167,0.09551522721867993,1.201776757764016,2.617308362299358,6.120864353014406,2.338610322414247,2.503983762405369,5.744217595759092,2.294031487744593,1.951977164544035,4.084964632344697,2.092731772965648,3.5424880348484677,8.12687793320807,2.294115845490979
transformer_add149_f0.3_wd1.0_softmax_ce_s1,9600.0,1.6255290650196605,1.3021436754465818,0.8010583775263548,55.65826225201836,35.55576467421727,0.6388227593815669,73.34443314226674,39.42984585641776,0.5375983447841964,0.09944095775059847,0.06630465203277082,0.6667740690819299,0.06403566463612156,0.08878740484929515,1.386530542843956,0.06026220512380508,0.08164842739657087,1.3548861550756246,0.04734456211807707,0.060402801647121036,1.2758128694162763,0.08526404571466903,0.11535956533418645,1.3529684683299015,3.438102380839363,12.112542594351995,3.523031385526947,3.229715575130474,11.139744111164294,3.4491409079309627,2.5453523062831187,8.254548257709304,3.242988499993978,4.57215478335407,15.754389970143722,3.4457254219610034
transformer_add149_f0.3_wd1.0_softmax_ce_s2,6800.0,1.619281677691002,1.496802904716813,0.9243622807189196,58.393666825866916,31.407815709407934,0.5378633919850888,76.24891093086616,36.95988812300867,0.48472676752746924,0.14103086077729077,0.08102151406683225,0.5744949269988331,0.05951198187921011,0.08548123136754195,1.4363701000756608,0.0571764153591042,0.07541217526006888,1.318938495644271,0.04441713270608582,0.05781489955745394,1.301635113189835,0.08092542522867438,0.10608184115995875,1.3108592368862917,3.776030277680051,9.518484356342814,2.5207648393621622,3.5363324209719185,8.338264743729916,2.357884879340117,2.7386359474413458,6.266098834801428,2.288036436772738,5.0054452658658395,11.788995001789745,2.355234025269177
transformer_add149_f0.3_wd1.0_softmax_ce_s3,9800.0,1.6575415620427498,1.4729591009968686,0.8886408248982895,53.40793984236538,36.27628464044969,0.6792301808966958,71.09076300650531,41.43297428417223,0.582817971448426,0.09267092986840975,0.07441522936788962,0.8030051006670298,0.06368242870208138,0.07493037677501141,1.176625614037902,0.059355901547476095,0.06896325806468542,1.1618601734071015,0.04662355691956052,0.04936726278170139,1.0588480597238554,0.08401846859603418,0.09751828264425641,1.160676744932476,2.5530016821567934,5.7975861349867825,2.2708900567934376,2.3731854371572103,5.320361748217341,2.2418651593406422,1.8155776204862053,3.924945129441083,2.161816209427607,3.3584378914141606,7.522913019020892,2.2400036154466942
transformer_add149_f0.3_wd1.0_softmax_ce_s4,9800.0,1.6562598058807996,1.239398701485838,0.7483117667199111,53.86476266724321,33.9278926449728,0.629871755948632,72.89329897329324,38.338314821633006,0.5259511554783582,0.09792957558777529,0.06673830617155743,0.6814928561774395,0.0576275279240476,0.08811048015137607,1.5289651200638805,0.05424116226135822,0.08224431587026104,1.516271267823707,0.04145146771848107,0.06180002097379079,1.4909006695132618,0.07676812102538128,0.11614259462310775,1.5129013589470086,2.0751712194708425,11.53577203395384,5.558949510149529,1.9830034050422372,10.399173184670776,5.244152964250345,1.5249228372461032,7.906541719826162,5.184879868482255,2.806480506667148,14.70631825229053,5.240128416126112
transformer_add97_f0.2_wd1.0_softmax_ce_s0,,1.7771170484799188,1.7852207299856175,1.0045600156234111,36.69635101010712,37.24299641808152,1.0148964513617127,50.912972349993495,51.18647526334777,1.0053719690823415,0.09243151482837929,0.07919094114532826,0.856752605346399,0.06819279312658055,0.06326929301151508,0.9278002866677364,0.06435919220925532,0.05953813018902744,0.9250913217718327,0.05102346923455002,0.04465923359448147,0.8752684649722118,0.09123826243741692,0.084337166421302,0.9243618211071414,1.8047109841578892,1.0910986077807838,0.6045835689806643,1.7073438837806876,1.0349235208121979,0.606159972014833,1.3138035961675145,0.7727574648328954,0.5881833990157279,2.4195528547443894,1.465918226739677,0.6058632791861628
transformer_add97_f0.2_wd1.0_softmax_ce_s1,,1.7948754160518954,1.9979138086237973,1.1131211619236037,35.78935582809427,30.04279898732443,0.839433912463469,48.89276335980297,45.49036343551673,0.9304109710623656,0.0793544021057035,0.08527418073811885,1.0745992468638341,0.06842695050720547,0.0661419885301034,0.9666072803162337,0.06531012673147628,0.0617181173049519,0.9450007279683749,0.04868905991862223,0.046309940390976106,0.951136466146142,0.09251432526194138,0.0874154628560869,0.9448856986048618,1.873650347405301,2.105244587531746,1.1236059014144046,1.7770127680784762,1.9237404825303286,1.082569870677132,1.2880577207724326,1.4403821091039646,1.1182589769658653,2.5170496387809167,2.724204447583656,1.0823006450135289
transformer_add97_f0.2_wd1.0_softmax_ce_s2,,1.8524775624765901,1.7092973220569727,0.922708785617787,34.756384402030434,36.41733152543249,1.047788259681724,48.77731718507667,49.62606660291792,1.0174004940579415,0.0808553747820924,0.08214142043152409,1.015905506008693,0.05835020304364898,0.06508683953419596,1.11545180889101,0.055817995481343766,0.06041539126154805,1.082364043003674,0.04091726538019486,0.04539529033599389,1.1094409637151978,0.07905096188653357,0.08558930031046051,1.0827104220858412,1.6306383505642088,1.5720080060352437,0.9640445445744124,1.541316178192452,1.4590474796581345,0.9466243852505354,1.1573304647884122,1.09611220207213,0.9471039045641346,2.1834051068777733,2.066994756787467,0.9466840350773152
transformer_add97_f0.2_wd1.0_softmax_ce_s3,,1.7999349022693587,1.8360468907754708,1.0200629414211493,36.09190809932235,36.748113673713576,1.0181815151636038,50.508150370391064,51.5203427910727,1.0200401799166854,0.08386561082973232,0.08033751490142446,0.9579315539062757,0.06163370556473542,0.05973589074448456,0.9692081661671706,0.05852804632837537,0.05720451835566066,0.977386431706793,0.04578868341606861,0.04383033150089022,0.9572306568113478,0.08297480009424932,0.08106247117030851,0.9769528950745452,1.8624720263359515,1.70397819720337,0.9149013639445704,1.7800888576623155,1.6041364096365904,0.9011552444315657,1.3879191138601648,1.2402548906416422,0.8936074719744799,2.521922732928193,2.273622265369448,0.9015431899174625
transformer_add97_f0.2_wd1.0_softmax_ce_s4,,1.7517010496160508,1.8247095569157952,1.0416786342142952,37.421844931553636,35.9826567046215,0.9615414945584729,50.99253104252975,50.72493908870811,0.9947523304226955,0.0871769258631678,0.0806401186317621,0.9250167728824732,0.06545950815159246,0.058492931483603156,0.8935742588860283,0.061663437466649804,0.055849324416792114,0.9057121482563762,0.04730309593626464,0.04069933333497964,0.8603947062961208,0.08736645862488435,0.07910864954888552,0.9054807851208155,1.4886882372845198,0.7675492644443481,0.5155876463727666,1.4184490630085829,0.7344391375548457,0.5177761801309052,1.0825349919819602,0.5429803295983346,0.5015822431792423,2.0091845677403577,1.0399990844227545,0.517622472878336
transformer_add97_f0.3_wd0.0_stablemax_ce_s0,,1.1977553322272256,1.1864786759821548,0.9905851755014926,51.669148365934696,51.946777527919835,1.0053732095605465,62.56591468507409,62.73749853075364,1.0027424492480166,11.629459956867333,11.730547097343152,1.0086923331651463,0.05775185102086605,0.0558077676515623,0.9663372976807039,0.05461510439442985,0.05278200606535145,0.9664360555673431,0.04273228261843029,0.041388727757495976,0.9685587855689496,0.07746047214900456,0.07486032628097383,0.9664326101314096,1.4163761042797027,1.3920824065106596,0.9828479895307203,1.3397123912259379,1.316607126150152,0.9827535632072173,1.0480152119332464,1.0324105835147872,0.9851103035139407,1.9001067748994789,1.8673340861776153,0.9827521857430368
transformer_add97_f0.3_wd0.0_stablemax_ce_s1,,1.1878516846213256,1.181533645852325,0.9946811215147496,52.76170173319612,52.96461937278025,1.003845926740768,63.458091811790716,63.56072369887498,1.0016173175737566,11.706945142380036,11.814117495343993,1.0091545959821735,0.061953884400196065,0.0656811417520893,1.0601618024112374,0.05891440781457903,0.06262598154654475,1.0629994235645572,0.048005723243529405,0.05108356015366809,1.0641139577155219,0.08357800723007698,0.08884267103644476,1.0629910185807014,1.6993954138261052,1.5737655602299245,0.9260737950837874,1.6160225531889267,1.5005585832175583,0.9285505206944537,1.316797271184516,1.223994661506136,0.9295239960552925,2.292545230353117,2.1287272445042698,0.9285431826251843
transformer_add97_f0.3_wd0.0_stablemax_ce_s2,,1.1961104807350236,1.1840886882971609,0.9899492625209043,51.485606247599925,51.88011591440482,1.0076625234809833,62.27606175566102,62.6339579862141,1.0057469310111047,11.540920804296587,11.653353058023916,1.0097420522706881,0.06978605158975527,0.06955468003312404,0.9966845587139479,0.06633306141472102,0.06618304017067311,0.9977383639342384,0.05437706615295433,0.054360725776683744,0.9996994987514658,0.09410146963648366,0.09388925814265522,0.9977448652539836,1.5506197862170508,1.482466696207219,0.9560478393119821,1.4738956448585903,1.4106046665644412,0.9570587113715087,1.2082379325438515,1.158627579665527,0.9589399144472531,2.0908992184887456,2.0011263517200373,0.9570649479540223
transformer_add97_f0.3_wd0.0_stablemax_ce_s3,,1.190942175219812,1.1835855220612002,0.9938228292593182,51.99072796893641,52.28281000962197,1.0056179640504375,62.80847828518155,62.98594885121891,1.0028255829608155,11.59700868549195,11.699299110283086,1.0088204146056303,0.07912207703352163,0.0840139901312793,1.0618274100120642,0.0741682453856807,0.07899819057271623,1.0651214702723442,0.060066088850890986,0.06410153581189759,1.0671834480687474,0.10521757418622989,0.11206887298360751,1.0651155365476415,2.2784328673588607,2.1918264848762243,0.9619886178243954,2.13578023147038,2.0609689791816432,0.9649724015671626,1.7296885544800051,1.6723316246524593,0.966839735581884,3.029889864343533,2.9237438133888034,0.9649670266223596
transformer_add97_f0.3_wd0.0_stablemax_ce_s4,,1.2046004612861199,1.1981560430739302,0.9946501612615114,52.26966093410631,52.49453832154846,1.0043022545664806,62.79158808200389,62.902278556453446,1.0017628232989584,11.562982670786612,11.685673179278451,1.0106106280693312,0.051613071554366965,0.05181051147427264,1.0038253859721893,0.04830436588100296,0.04830276982230984,0.9999669582932307,0.04105149853682684,0.041008175343364095,0.9989446623142422,0.06854869173135285,0.06854758825196333,0.9999839022545632,2.6416326667934626,2.6579576793858353,1.0061798950314271,2.473616727213073,2.478005595557206,1.0017742717761604,2.1001986632175553,2.10378483566644,1.0017075396302704,3.510300137517748,3.5165955853197994,1.0017934215182247
transformer_add97_f0.3_wd0.1_softmax_ce_s0,,1.6635394888314525,2.111857023882857,1.2694961785165217,44.59493954055367,34.17822353082025,0.76641484174991,58.4927499078039,53.90227499999896,0.9215206172552934,0.19882982270342625,0.10748803881713871,0.5406032020531821,0.0666430037704667,0.062233028505633926,0.9338268833136377,0.06197195277514674,0.05701102004307746,0.9199487427793495,0.050829700297988833,0.04545199942158114,0.8942016017233831,0.08793489453686772,0.08083414001199551,0.9192498659119318,2.569929513806735,1.751094995371125,0.6813786082316698,2.3991890069332746,1.604159628345873,0.668625783008386,1.964019688188447,1.2435474834288578,0.6331644692298725,3.4047028081072206,2.2744877025761308,0.6680429484653284
transformer_add97_f0.3_wd0.1_softmax_ce_s1,142200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transformer_add97_f0.3_wd0.1_softmax_ce_s2,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transformer_add97_f0.3_wd0.1_softmax_ce_s3,,1.672457353570604,1.6053988643713142,0.9599042157600469,44.941314579117666,44.80192138780594,0.9968983285732257,58.89325738195009,57.71022391171348,0.9799122425413813,0.17647207829714623,0.1924193086658065,1.0903668757264144,0.05773992126809847,0.057584417166211904,0.9973068182555268,0.0539602711511656,0.0537763809315132,0.9965921183172478,0.04472622771759817,0.04460302990929638,0.9972455131007322,0.07657183006416116,0.07631324200773874,0.9966229348808076,2.328168080682843,2.65191981762422,1.1390585755502762,2.1983878259725564,2.4579483181671455,1.1180685633026377,1.7852945289641111,2.009655516545415,1.1256716939089517,3.1193545607596747,3.487550492638273,1.1180359349047289
transformer_add97_f0.3_wd0.1_softmax_ce_s4,140100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transformer_add97_f0.3_wd0.3_softmax_ce_s0,55400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transformer_add97_f0.3_wd0.3_softmax_ce_s1,41200.0,1.5728696084260818,1.2425764371244135,0.7900060058810713,41.568104747220715,36.0925034431069,0.8682739726188763,54.251731859367595,41.17212354059706,0.7589089256601844,0.14571944847077334,0.11008332651769495,0.7554470434313656,0.0640267576177414,0.046324843077198107,0.7235231768844373,0.05945216112920697,0.043886339492522616,0.7381790444445702,0.04748075341008269,0.035825053179504275,0.7545173698085572,0.08431763042232529,0.06227430029821166,0.7385679600612083,2.7685198962096793,3.515622894107888,1.2698564669594938,2.594556548933488,3.3305632487818793,1.2836734085256043,2.1079807369354606,2.7187869137648804,1.2897588987067299,3.680862102386632,4.726037721878549,1.2839485942204236
transformer_add97_f0.3_wd0.3_softmax_ce_s2,43800.0,1.7339784745875968,1.4143834064506282,0.8156868307070652,40.68167526454084,37.263580744420906,0.9159795043371964,55.436762485369954,41.95021247606665,0.7567219042983891,0.11819556631022242,0.09008926087358463,0.7622050782948281,0.06947750617725607,0.05717893209215054,0.8229848081517418,0.06583217660432235,0.05386248322887169,0.8181786780741993,0.048412342045945606,0.042923104728055245,0.8866149191319681,0.09336748907732684,0.07638822972660202,0.8181459144021468,1.9931506695230348,3.7964517719074444,1.9047490136889367,1.8749679631386555,3.5554683219849363,1.8962821722207774,1.4092209851988784,2.8632268244597543,2.031779865991477,2.659216141527832,5.043089066748493,1.8964570002388093
transformer_add97_f0.3_wd0.3_softmax_ce_s3,56500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transformer_add97_f0.3_wd0.3_softmax_ce_s4,42600.0,1.707201944407682,1.5012122317055623,0.8793407461976689,40.55514753145669,43.48232607169033,1.072177731272292,54.067548087525566,53.03916034394778,0.9809795749954665,0.11840594052247813,0.08777397099482129,0.7412970211419275,0.05764657857894221,0.04869414594369876,0.8447014054271437,0.05398636002305053,0.04590759262696319,0.8503553973144706,0.04201906389349802,0.036589261407427444,0.8707776427425177,0.0765207443928973,0.06513174596863071,0.8511645630916821,1.3338953459204295,1.6866312574070428,1.264440469460679,1.2492008398957652,1.6060996494289859,1.2857017047498949,0.9722872570956778,1.204900076905228,1.239242896697411,1.7706283239737326,2.2781134289987834,1.286613005199266
transformer_add97_f0.3_wd1.0_dense_s0,28100.0,1.7037821828391,1.1877824513886746,0.6971445430949462,42.7740725977569,40.07304847710208,0.9368537070095012,56.27287460725422,46.100783416162265,0.8192363325654479,0.09327218022516931,0.07387905641434186,0.7920802991416057,0.06271923800431817,0.07642277552253841,1.2184901786797342,0.05918736464189857,0.07192183047567965,1.2151551418250914,0.04531227178017909,0.05549382180499893,1.2246974081152457,0.08396678641242691,0.10196264035209915,1.21432109895549,1.7516661986316402,4.001448662672855,2.2843671161769814,1.6516182464972933,3.720607187841499,2.2527040953513686,1.305147887586302,2.9258957353779653,2.2418116469460188,2.343084003780789,5.276585227903409,2.2519829504145545
transformer_add97_f0.3_wd1.0_dense_s1,28600.0,1.765240562912063,1.187068114312309,0.6724681832339265,42.46318705384799,44.64698574119387,1.0514280448280198,56.72672797770462,50.21466152539621,0.8852028543781363,0.08033738160530851,0.07297817907384349,0.9083962859578841,0.055042571617322435,0.05024934778442266,0.9129178798871508,0.05149030568808796,0.04953308297391329,0.961988520207456,0.03962893196769238,0.03743317956874941,0.9445921883352028,0.07299249177858202,0.07026280674996314,0.9626032080546146,1.0072976645438263,1.6860637242992342,1.6738485391632472,0.9767557777158806,1.6339438937910211,1.6728274672835401,0.7546350017096574,1.2621388309960297,1.6725156242906851,1.3846458587268193,2.3188353321491766,1.6746775484392404
transformer_add97_f0.3_wd1.0_dense_s2,33700.0,1.7350686487206628,1.4330087277400212,0.8259089510934552,43.08430444257713,40.65024670902482,0.9435047689629892,56.64516405318885,47.51972618181759,0.8389017310850644,0.08074641693825965,0.0874964399273194,1.083595325278903,0.05338508927591459,0.05289207871729645,0.9907650138773754,0.05049262794707669,0.05037676826275815,0.9977054138588315,0.038844568368139834,0.039010752271750486,1.0042781760897865,0.07160300241356708,0.07142908430185088,0.9975710779457029,1.3311857951033812,2.3445363673442676,1.7612390216064382,1.25805826949833,2.2327291316241134,1.7747422243919182,0.9854726919968588,1.7291365600708963,1.7546265605464468,1.7837236515243646,3.1657756344160144,1.774812837016851
transformer_add97_f0.3_wd1.0_dense_s3,33600.0,1.7118372376311897,1.549790097177893,0.90533729674117,42.02975708474065,38.233838852990104,0.9096849828540005,55.2319125815382,45.26334625320082,0.8195143738029911,0.08059487057942788,0.08828501746254536,1.0954173240533798,0.0562445207922081,0.08165987304950932,1.4518725006333804,0.05425365869234773,0.07670587891553399,1.4138379007857227,0.04292164807543659,0.059645614704334535,1.3896394332180553,0.0769170045341214,0.10869661904349026,1.4131676045089745,1.3160210346651096,2.85743876990811,2.171271351020045,1.2553807607344183,2.677126375118693,2.132521430034128,0.9967769607362016,2.0905753715776587,2.0973351651643286,1.7796650461772487,3.794245440866354,2.1319997541202818
transformer_add97_f0.3_wd1.0_dense_s4,25800.0,1.6840230776557892,1.2536572040117278,0.7444418195009871,40.72466645119451,41.249724012078254,1.0128928633832517,53.003414930062036,46.72626968936957,0.8815709280435016,0.08012643979429232,0.07340999217165255,0.9161768869316691,0.058559333435521124,0.045732526122558084,0.7809604966373728,0.0552046709639919,0.043910376638738355,0.7954105308838736,0.043024962853493304,0.034605964487348845,0.8043229370165301,0.07826544344225114,0.06225637840940865,0.7954516791991995,1.2610246000713525,1.2998976897299674,1.0308265910565229,1.180017216538913,1.2438590048435316,1.0541024210577807,0.9083010548399963,0.9346722215552208,1.0290335088511704,1.6727231170779409,1.7635345496487005,1.0542895782593098
transformer_add97_f0.3_wd1.0_softmax_ce_s0,27600.0,1.7338804707260722,1.9056935697236088,1.0990916628327838,40.56944517055861,37.20739756899033,0.9171285782333516,55.03456120183985,48.08744332790532,0.8737680882299416,0.0945642915908306,0.08944380565072649,0.9458518024725453,0.058431516901802344,0.07065024144729617,1.2091118833356342,0.055171146564448305,0.06622581772061845,1.2003705169196837,0.04389113113988239,0.05381902507994555,1.2261936223156942,0.07823665985503186,0.09375498207775897,1.198351032003177,1.7201415182479878,2.8518287400288957,1.6579035560594824,1.6258013544952434,2.733580935332792,1.681374497428363,1.2693666030507447,2.134658874930589,1.681672473342402,2.3046517772097657,3.8730852501712603,1.6805511741389374
transformer_add97_f0.3_wd1.0_softmax_ce_s1,28600.0,1.8104953739061798,1.6301247027691124,0.9003749616062735,40.77781681867118,39.503367710127165,0.9687465095492687,55.0656435971586,47.896926762310265,0.8698150722201268,0.08438029709735133,0.07971689143981112,0.9447334766769079,0.058484024644703585,0.053045823885626966,0.9070139103436495,0.056132855264198436,0.053956191912217656,0.9612230067090662,0.043265829643357026,0.04129048151010008,0.9543439210679682,0.07955900156493054,0.07638651494243526,0.9601241021117376,1.3056076924671922,1.2494747247921942,0.957006252338385,1.2507994002223106,1.309319576723922,1.0467862204692537,0.9481813798001415,0.9642913679899249,1.0169904076719785,1.7731812560375286,1.851007078046003,1.0438905056905403
transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000.0,1.7816416891057618,1.226966411585067,0.6886718126813162,41.39772510299463,44.817275574981494,1.0826023764223582,54.996298551082376,49.459212050967096,0.899318924255016,0.08058082995118888,0.07485370253828533,0.9289269244760483,0.058302602183842374,0.06830874310416973,1.171624259390268,0.05474923705725657,0.06366798117828146,1.1629017060401718,0.04190376317298469,0.05058043969385724,1.2070619883243896,0.07764808679101784,0.09032618768588477,1.1632764105185074,1.4815433153340398,5.037763885428117,3.400348699418393,1.4080768441731526,4.695461556250555,3.334662859971831,1.017008465614776,3.7306495517223266,3.6682581097957425,1.9956368796541128,6.661500389373119,3.338032313036679
transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
