run,model,step,agreement,agreement_novel,kappa,n_classes_used
transformer_add113_f0.3_wd0.1_softmax_ce_s2,transformer,57983,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s2,transformer,58487,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s2,transformer,58992,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s2,transformer,59496,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s2,transformer,60000,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,0,0.9971806719398544,0.9977623629447304,0.9935573507958331,7
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,504,0.9230949956926933,0.890132020586261,0.9223764970162283,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,1008,0.9227817370193437,0.889684493175207,0.9220735960664919,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,1513,0.9240347717127418,0.8914746028194227,0.9233295145611669,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,2017,0.9281071344662856,0.8972924591631237,0.9274370797069801,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,2521,0.9282637638029603,0.8975162228686507,0.927601383221388,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,3025,0.9324927558931788,0.9035578429178788,0.9318658282090384,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,3529,0.919962408959198,0.8856567464757217,0.9192277660464396,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,4034,0.9274806171195865,0.8963974043410159,0.9268044865818784,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,4538,0.9202756676325475,0.8861042738867756,0.9195400305314602,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,5042,0.8959981204479599,0.8750279704631909,0.8948967813988207,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,5546,0.9169864515623777,0.8814052360707093,0.9162161824216375,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,6050,0.9033596992716736,0.8619377936898635,0.9024696850020615,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,6555,0.9191792622758242,0.8845379279480868,0.9184309232975567,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,7059,0.9111911661054115,0.8731259789662117,0.9103704445845803,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,7563,0.9212154436525961,0.8874468561199373,0.9204746834573184,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,8067,0.9110345367687368,0.8729022152606847,0.910211600793315,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,8571,0.9204322969692224,0.8863280375923025,0.9196927425828982,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,9076,0.9077453206985668,0.8682031774446185,0.9068993218996485,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,9580,0.914793640848931,0.8782725441933319,0.9140123078012417,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,10084,0.9198057796225233,0.8854329827701947,0.9190730300110188,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,10588,0.9411073694102905,0.9158648467218617,0.9405729087455871,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11092,0.9584932257811888,0.9407026180353547,0.9581169765675092,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11597,0.9970240426031796,0.9957484895949877,0.9969974589208876,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,12101,0.9998433706633253,0.999776236294473,0.9998419721831935,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,12605,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,13109,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,13613,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,14118,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,14622,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,15126,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,15630,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,16134,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,16639,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,17143,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,17647,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,18151,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,18655,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,19160,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,19664,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,20168,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,20672,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,21176,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,21681,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,22185,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,22689,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,23193,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,23697,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,24202,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,24706,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,25210,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,25714,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,26218,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,26723,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,27227,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,27731,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,28235,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,28739,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,29244,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,29748,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,30252,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,30756,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,31261,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,31765,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,32269,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,32773,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,33277,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,33782,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,34286,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,34790,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,35294,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,35798,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,36303,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,36807,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,37311,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,37815,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,38319,0.9996867413266505,0.9995524725889461,0.999683944350741,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,38824,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,39328,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,39832,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,40336,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,40840,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,41345,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,41849,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,42353,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,42857,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,43361,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,43866,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,44370,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,44874,0.9996867413266505,0.9995524725889461,0.999683944358564,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,45378,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,45882,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,46387,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,46891,0.9807345915890047,0.9789662116804654,0.9805551538387169,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,47395,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,47899,0.9996867413266505,0.9995524725889461,0.9996839441864591,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,48403,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,48908,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,49412,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,49916,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,50420,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,50924,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,51429,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,51933,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,52437,0.9998433706633253,0.999776236294473,0.9998419721831935,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,52941,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,53445,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,53950,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,54454,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,54958,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,55462,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,55966,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,56471,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,56975,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,57479,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,57983,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,58487,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,58992,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,59496,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,60000,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,0,0.9976505599498786,0.9978742447974939,0.9900517789492661,4
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,504,0.9196491502858486,0.8852092190646678,0.9188998830018386,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,1008,0.9309264625264312,0.9013202058626091,0.9302753805544708,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,1513,0.9121309421254601,0.9090400537032893,0.9101505583956292,103
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,2017,0.9281071344662856,0.8972924591631237,0.9274389303219751,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,2521,0.890046205654319,0.8435891698366524,0.8890068016880484,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,3025,0.9003837418748531,0.8577981651376146,0.8994569219522404,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,3529,0.9080585793719164,0.8686507048556724,0.9072113136145054,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,4034,0.9136972354922077,0.8767061982546431,0.9128951748499261,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,4538,0.9204322969692224,0.8863280375923025,0.9196875314598291,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,5042,0.9183961155924505,0.883419109420452,0.9176254945470661,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,5546,0.9060223979951445,0.8657417766838219,0.9051491575119728,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,6050,0.9234082543660428,0.892481539494294,0.922150549276384,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,6555,0.9060223979951445,0.8657417766838219,0.9051477072453699,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,7059,0.8980343018247318,0.8547773551130007,0.8970757462013013,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,7563,0.9028898112616494,0.8612665025732826,0.9019915955302965,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,8067,0.9036729579450231,0.8623853211009175,0.9027916806617023,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,8571,0.9169864515623777,0.8814052360707093,0.9162126223948523,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,9076,0.9213720729892709,0.8876706198254644,0.9206482541171985,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,9580,0.9257576944161642,0.8939360035802193,0.9250703455982503,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,10084,0.9761923408254366,0.9659879167599016,0.9759783561534379,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,10588,0.9989035946432767,0.9984336540613112,0.9988938036806043,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,11092,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,11597,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,12101,0.9998433706633253,0.999776236294473,0.9998419721343001,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,12605,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,13109,0.9968674132665049,0.9958603714477512,0.996839422698242,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,13613,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,14118,0.9998433706633253,0.999776236294473,0.9998419721597247,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,14622,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,15126,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,15630,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,16134,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,16639,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,17143,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,17647,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,18151,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,18655,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,19160,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,19664,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,20168,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,20672,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,21176,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,21681,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,22185,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,22689,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,23193,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,23697,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,24202,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,24706,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,25210,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,25714,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,26218,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,26723,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,27227,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,27731,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,28235,0.9921685331662621,0.9922801521593198,0.9883821479042012,16
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,28739,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,29244,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,29748,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,30252,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,30756,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,31261,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,31765,0.9766622288354608,0.9729245916312375,0.9764512944447732,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,32269,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,32773,0.9996867413266505,0.9995524725889461,0.9996839443350951,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,33277,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,33782,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,34286,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,34790,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,35294,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,35798,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,36303,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,36807,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,37311,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,37815,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,38319,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,38824,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,39328,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,39832,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,40336,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,40840,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,41345,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,41849,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,42353,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,42857,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,43361,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,43866,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,44370,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,44874,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,45378,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,45882,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,46387,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,46891,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,47395,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,47899,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,48403,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,48908,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,49412,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,49916,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,50420,0.9989035946432767,0.9984336540613112,0.9988938041460705,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,50924,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,51429,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,51933,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,52437,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,52941,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,53445,0.9982770772965777,0.9976504810919669,0.9982616879699275,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,53950,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,54454,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,54958,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,55462,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,55966,0.9285770224763098,0.9276124412620274,0.9276979478815542,111
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,56471,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,56975,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,57479,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,57983,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,58487,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,58992,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,59496,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s4,transformer,60000,1.0,1.0,1.0,113
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,0,0.9959613136358806,0.9968114181597327,0.9937907731133677,5
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,1,0.9944733765543629,0.994685696932888,0.9884325142838121,8
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,2,0.9921351897119779,0.9921044640145764,0.9871664326049797,21
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,3,0.9900095653098098,0.9905860917096873,0.9859988718628434,19
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,4,0.9866085662663407,0.9857273003340419,0.9827498015374657,14
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,5,0.9925603145924116,0.9914971150926207,0.9881041703549706,11
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,6,0.9921351897119779,0.9924081384755542,0.9876667313325456,14
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,7,0.9914975023913275,0.9921044640145764,0.9718953032090254,19
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,8,0.9936231267934956,0.9931673246279988,0.9761911851125026,22
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,9,0.9880965033478585,0.9893713938657759,0.9713684318518426,20
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,10,0.9863960038261239,0.9866383237169754,0.9752975903689087,25
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,11,0.987458816027208,0.9889158821743091,0.9799920621470739,33
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,12,0.9821447550217877,0.9820832068023079,0.9747001841733224,41
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,13,0.9755553193750665,0.9755542058912845,0.9687972666828366,47
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,14,0.9676905090870443,0.9670513209839052,0.9623179416166914,59
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,15,0.9685407588479116,0.9685696932887944,0.9654021821292625,74
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,16,0.966840259326177,0.9685696932887944,0.9648569396664636,76
