run,t_g,h1_max_persistence__0.5-0.9 / 1.2,h1_total_persistence__0.5-0.9 / 1.2,h1_max_persistence_normalised__0.5-0.9 / 1.2,h1_total_persistence_normalised__0.5-0.9 / 1.2,h0_total_persistence__0.5-0.9 / 1.2,lid__0.5-0.9 / 1.2,h1_max_persistence__0.7-0.9 / 1.2,h1_total_persistence__0.7-0.9 / 1.2,h1_max_persistence_normalised__0.7-0.9 / 1.2,h1_total_persistence_normalised__0.7-0.9 / 1.2,h0_total_persistence__0.7-0.9 / 1.2,lid__0.7-0.9 / 1.2,h1_max_persistence__0.3-0.9 / 1.2,h1_total_persistence__0.3-0.9 / 1.2,h1_max_persistence_normalised__0.3-0.9 / 1.2,h1_total_persistence_normalised__0.3-0.9 / 1.2,h0_total_persistence__0.3-0.9 / 1.2,lid__0.3-0.9 / 1.2,h1_max_persistence__0.5-0.9 / 1.5,h1_total_persistence__0.5-0.9 / 1.5,h1_max_persistence_normalised__0.5-0.9 / 1.5,h1_total_persistence_normalised__0.5-0.9 / 1.5,h0_total_persistence__0.5-0.9 / 1.5,lid__0.5-0.9 / 1.5,h1_max_persistence__0.5-0.9 / 1.05,h1_total_persistence__0.5-0.9 / 1.05,h1_max_persistence_normalised__0.5-0.9 / 1.05,h1_total_persistence_normalised__0.5-0.9 / 1.05,h0_total_persistence__0.5-0.9 / 1.05,lid__0.5-0.9 / 1.05
transformer_add149_f0.3_wd1.0_softmax_ce_s0,10500.0,0.8828872426574955,2.155327921674493,1.204195558272703,2.338610322414246,0.8273363316975849,1.0453785655329542,0.743914880850262,1.3196868126967722,1.1709689369640308,1.796089207484169,0.6833354771601988,1.0016594645012193,0.7545947336475247,2.0878658223822333,1.3109604979359293,3.4268361286806734,0.6713149913173355,1.073798953688475,0.8574767216945998,2.151266332773878,1.2129855431242724,2.2652765677216733,0.8101429603457303,1.052988327345013,0.8828872426574955,2.155327921674493,1.204195558272703,2.338610322414246,0.8348021725319246,1.0703014874352903
transformer_add149_f0.3_wd1.0_softmax_ce_s1,9600.0,1.0256977830345728,2.477685795979958,1.386530542843953,3.523031385526946,0.6515576816329509,0.872681479155018,1.095727264364018,2.477685795979958,1.377763126896826,3.4913232599395694,0.710086935814905,0.8699911221055361,0.8351890450400931,1.9939833781763117,1.4270275601976232,3.6937249139435155,0.5282113833342392,0.8697521281547517,0.9955114117172527,2.4911885801307494,1.4028331053215246,3.5967015219309872,0.6474069887220941,0.8864862245946857,0.9955114117172527,2.4128912177918855,1.3860868725244717,3.518464360787621,0.6864284529370921,0.8864862245946857
transformer_add149_f0.3_wd1.0_softmax_ce_s2,6800.0,0.7722425139392878,1.4135293243965976,1.4363701000756621,2.5207648393621627,0.5480653305229779,0.845858675504348,1.0533897474051845,1.95245717144087,1.4363701000756621,3.0088639973495805,0.7263563810071076,0.891590650350583,0.2824365096288449,0.49654031956875067,1.4207294895410225,2.729481622452579,0.217053257701216,0.8265369558562095,0.7909518947803026,1.4555353677538674,1.506498609174717,2.722942123218929,0.5353398381568486,0.8455093204768643,0.7679845510342209,1.3301281283043214,1.4280992604263285,2.281830885160518,0.5480653305229779,0.8549248935291143
transformer_add149_f0.3_wd1.0_softmax_ce_s3,9800.0,0.8543907469303205,1.7504975931748121,1.1766256140379059,2.270890056793438,0.7978851271530305,1.1706355870253813,0.9257858846491794,2.20264150984838,1.2901944823117826,2.8739317504258657,0.7806087481166297,1.1431298209517728,0.6189852512166529,1.0951274079691966,1.1690589331790764,1.8784705208940637,0.6301845572081081,1.0968031049528115,0.8281702904897675,1.685545405721917,1.0910872599928838,2.002173851891814,0.8128147274603256,1.1598043001400318,0.8543907469303205,1.9010030291916764,1.1766256140379059,2.301447692001885,0.7978851271530305,1.1706355870253813
transformer_add149_f0.3_wd1.0_softmax_ce_s4,9800.0,1.086603602896041,3.597159101658824,1.52896512006388,5.558949510149526,0.6557174976969783,1.1103409797995314,1.0023680531517176,2.8263537744241503,1.4105196531942836,4.468469970655831,0.6557174976969783,1.0264678816950572,0.7607746272344862,2.1768385199200067,1.6035431392213197,4.270821583777264,0.5145149989485674,1.0817127848717065,1.0736529378854789,3.510576582198077,1.5031962013496174,4.86153945377058,0.6534584797476509,1.1282312531206595,1.0775745464382591,3.536835389866121,1.5138194812360026,5.164594388905138,0.6641660889246209,1.128396225552117
transformer_add97_f0.3_wd0.1_softmax_ce_s1,142200.0,,,,,,,,,,,,,,,,,,,,,,,,,1.087929525760877,1.2217851555577832,0.9532905253824766,1.0922525007494643,1.1704933338865855,1.2616405972408726
transformer_add97_f0.3_wd0.1_softmax_ce_s2,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5114730825459528,0.8073770052001896,0.7390437410951961,1.1359344218453018,0.7052333579434308,1.4554921250410544
transformer_add97_f0.3_wd0.1_softmax_ce_s4,140100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9368835674579562,1.6633180922230009,0.8613201047402105,1.5912637079479128,1.1262147475122493,1.2250547390243012
transformer_add97_f0.3_wd0.3_softmax_ce_s0,55400.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9776380714254073,1.3745303639875786,0.9702868884613984,1.325752722983048,1.1060221148542633,1.3033101955906718
transformer_add97_f0.3_wd0.3_softmax_ce_s1,41200.0,0.5409569580889065,0.7380275647367879,0.7235231768844428,1.2698564669594932,0.7555386675668428,1.7527359378860663,0.5150721999284509,0.5436516779064088,0.6922335269110321,1.0558634692152138,0.7477318310434743,1.6081643572520703,0.5393999413961772,0.8991532089233515,0.7502705528062146,1.5118004956396378,0.7634433488868614,1.793697155047312,,,,,,,0.6267332760482696,0.7380275647367879,0.840765451623166,1.1047802489992518,0.7555386675668428,1.201282769030119
