run,condition,t_g,window,projection_dim,projection_seed,step,ph_dim,slope,r2,n_sizes
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,7980,1.146164656028058,0.127525007213693,0.9171441661264532,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,8980,1.1860368179739973,0.1568558540128524,0.9342495638763181,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,9980,1.1641777184190218,0.14102461833918167,0.911728458167095,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,10980,1.1463687143426269,0.1276803113268496,0.8942095186254431,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,11980,1.143491606730701,0.12548549187951685,0.9745637383411594,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,12980,1.1387569309709047,0.12184947217190639,0.885178561667975,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,13980,1.1017508700125507,0.09235379138969191,0.7662701469898188,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,14980,1.1115904285385183,0.10038807970417088,0.9510557582101126,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,15980,1.1121447892369443,0.10083650107634644,0.86711024159185,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,16980,1.0939124077786782,0.08585002520391793,0.9400269716210495,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,17980,1.1163755466005685,0.10424408430920847,0.9764515785022535,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,18980,1.1259716309404308,0.11187815703244416,0.92342882721742,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,19980,1.098189143054669,0.08941004714502189,0.9192183518020655,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,20980,1.1181861559178248,0.10569452616842305,0.9659688495874758,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,21980,1.117659007434399,0.10527272330089905,0.8973319782433955,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,22980,1.0838636767833958,0.07737474608640804,0.852207091026661,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,23980,1.099595543618681,0.09057470648791481,0.9464373183961142,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,24980,1.1082185984026933,0.09765094951363554,0.9738779551071829,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,25980,1.1252086371828025,0.11127592967672975,0.8810304795993875,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,26980,1.0935604702435295,0.0855558268512523,0.9191633275060169,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,27980,1.1037764575045506,0.09401945185456431,0.9386791965845998,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,28980,1.089729350603924,0.08234095058024861,0.8871970620488661,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,29980,1.1003159505466684,0.09117013208508745,0.8985017835197805,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,30980,1.0803037420393544,0.07433441069801369,0.9236395746732887,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,31980,1.1295434627982168,0.11468656768399062,0.8958128709420325,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,32980,1.1266686372805998,0.11242758792535076,0.9487247988785954,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,33980,1.118517204704887,0.10595921475893341,0.9732176145533251,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,34980,1.0942349893403895,0.08611951752447154,0.95352254303046,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,35980,1.0872006781990813,0.08020660761868437,0.8806362365810796,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,36980,1.0925469144604858,0.08470749698303501,0.8163794146938577,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,37980,1.1194983334697508,0.10674275244285548,0.941081953614024,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,38980,1.0870906318890592,0.08011349682750935,0.8941011898137707,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,39980,1.1125446132696333,0.10115964063578387,0.9721965208818473,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,40980,1.0992843412231836,0.09031725232500731,0.9898958404212491,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,41980,1.0714876296869333,0.06671811013611105,0.8303458416503245,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,42980,1.1056299878465878,0.09553828044436566,0.9491499238078286,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,43980,1.108277140633073,0.09769861405895519,0.978489959781288,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,44980,1.089973317106832,0.08254634833231736,0.9118991738875301,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,45980,1.1046087350610458,0.09470207118655886,0.9508849842111583,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,46980,1.0956252604890477,0.08727916737367304,0.9279777813365332,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,47980,1.1089217416020956,0.09822310945471484,0.9557031627156742,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,48980,1.0843202446921605,0.07776323010191435,0.966335439358379,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,64,1,49980,1.0992529333568104,0.09029126085997304,0.8073422956572522,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,3980,1.2893576167742993,0.22441998481244552,0.832508444367184,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,4980,1.3316665417589881,0.24906125622176578,0.9640298511382616,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,5980,1.2148910202903707,0.1768809026500251,0.9765548154767427,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,6980,1.1296168416197223,0.11474407679144444,0.8812297896072256,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,7980,1.1179397424020892,0.10549740556559421,0.8598190170012642,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,8980,1.1473805986091223,0.1284496171434135,0.9099205378603403,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,9980,1.146442844103296,0.127736716101044,0.910363401964894,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,10980,1.1769936961775982,0.15037777751266007,0.9564997481177384,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,11980,1.1326136152495738,0.1170863686115518,0.9398581666098487,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,12980,1.130783216417428,0.11565719628540144,0.9306938775658786,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,13980,1.1706292053095275,0.14575854124911505,0.8012961876643896,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,14980,1.128618280630919,0.11396083409088405,0.982548787737749,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,15980,1.1167700140429746,0.10456048476824635,0.9462325803134909,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,16980,1.0909704230456871,0.08338486646752805,0.8588716648513134,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,17980,1.1082202413660909,0.09765228726799736,0.8729772278498337,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,18980,1.1313362062817713,0.11608945736247443,0.9331079556717532,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,19980,1.1508985769201672,0.13111370536574607,0.9407197877881491,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,20980,1.1521901783835438,0.13208772409174485,0.9009809358075427,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,21980,1.1489759719289816,0.1296597801596062,0.8638190414610202,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,22980,1.1048066571418704,0.09486425200677617,0.9334596036879395,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,23980,1.0941455845026187,0.08604484251098612,0.9254192905821931,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,24980,1.1029211308946856,0.09331685467953295,0.7778557071989182,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,25980,1.1384322243954175,0.12159900381327851,0.9394193481972775,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,26980,1.1030324866143026,0.09340838811607015,0.9811747024284957,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,27980,1.1419550736185262,0.12430880767376566,0.8314092783776861,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,28980,1.1160447250112666,0.1039785614416977,0.8607959433503686,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,29980,1.1039877011499222,0.09419280762059916,0.9086376206491962,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,30980,1.0910195140624177,0.0834261100642518,0.9064327674830573,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,31980,1.109496612381059,0.09869035304765048,0.9471764014799083,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,32980,1.1385527672255134,0.1216920034045908,0.9053036478787638,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,33980,1.1289677636115425,0.11423511615511286,0.8747430736110914,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,34980,1.1341964924936898,0.11831855712993783,0.8893078942990587,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,35980,1.1129535693694554,0.10148992058442231,0.9193538035727021,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,36980,1.0992880564810164,0.09032032677481469,0.8603153905320254,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,37980,1.0975828712877467,0.08890706464219586,0.9142951233781282,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,38980,1.1134368037239422,0.10187987620361341,0.9362457959810041,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,39980,1.122683195210652,0.10927677169660735,0.9465339163872318,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,40980,1.0775522696063278,0.07197077282818087,0.7210834608985126,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,41980,1.079179688546632,0.07337025463596895,0.795623323550205,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,42980,1.0641774484312507,0.060307093075367746,0.8456971916231957,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,43980,1.0919560689957282,0.08421224223818835,0.8653902682225765,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,44980,1.1043799704905661,0.09451454506568101,0.9361613097155957,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,45980,1.0691159942189377,0.06464779742578973,0.8825057595458115,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,46980,1.1139298873234316,0.10227743112017948,0.8990748070875804,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,47980,1.0938788994958597,0.08582202247353517,0.848797002518085,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,48980,1.0867669234005033,0.07983949596939216,0.9068709432876925,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,0,49980,1.12433429228353,0.1105848083944911,0.9231512449841323,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,3980,1.2872103447322183,0.22312619371620057,0.9036547745220181,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,4980,1.3368024694709186,0.2519463250275253,0.9784666227574655,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,5980,1.244237043027203,0.1962946244012952,0.9793510667817471,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,6980,1.1058536664449639,0.09572122393485961,0.9237379857454995,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,7980,1.1427163481590017,0.12489219077763966,0.9135880229719999,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,8980,1.148615593151669,0.12938671043450226,0.9266269011250788,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,9980,1.1637691974330053,0.14072308993419033,0.8834366962270929,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,10980,1.1323980908369435,0.11691832749301923,0.8681976588801007,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,11980,1.1611052902556784,0.13875166327095328,0.9805547137659776,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,12980,1.154978011221699,0.13418265085217346,0.906021307088121,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,13980,1.1094314363453537,0.09863740359281546,0.8160894290372678,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,14980,1.1265206756409294,0.11231101068690637,0.9494935229944275,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,15980,1.130841410602522,0.11570270541543803,0.848490398765074,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,16980,1.1154739026198466,0.1035200396429177,0.9680558335696233,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,17980,1.146745385441943,0.12796684190308633,0.976241737325007,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,18980,1.138271583671617,0.12147503781620135,0.8965106078137641,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,19980,1.108903415846573,0.09820820667545016,0.8932244546899756,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,20980,1.1312963919017054,0.11605834937827093,0.9576794332585431,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,21980,1.1091831538673504,0.09843564021565356,0.8580108693529048,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,22980,1.0971769466943186,0.08856998589617,0.8050911537434952,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,23980,1.1112409572121698,0.10010516305234636,0.9377046910517405,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,24980,1.117886446738574,0.10545475981259723,0.9756141236232211,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,25980,1.132399034135723,0.11691906310815031,0.8555020648959746,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,26980,1.0911042090746748,0.08349725747271815,0.9134673300456188,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,27980,1.104152407904303,0.0943279271581591,0.9565393689093028,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,28980,1.0896161306236485,0.08224559833962454,0.8461930546457406,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,29980,1.1098407505576913,0.0989698301332841,0.9067729349008619,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,30980,1.1007429519044962,0.09152268631853751,0.9511903519058628,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,31980,1.1412899655135007,0.12379848222877356,0.8548869736392732,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,32980,1.1413847133809298,0.12387121688543558,0.9324149413365719,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,33980,1.1240941216235956,0.11039477854786672,0.9715532743371588,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,34980,1.1052077757777328,0.09519275749186462,0.9350683823125692,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,35980,1.09813593781024,0.08936592859890358,0.9117875227784922,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,36980,1.0982143461874123,0.08943094444939252,0.8343412067334212,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,37980,1.1271955802747762,0.11284251153980722,0.9239561081734071,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,38980,1.086893266759165,0.0799464578690954,0.8603780646851555,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,39980,1.1227975290801,0.10936747356463031,0.953204931913109,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,40980,1.0921964280251735,0.08441377911469268,0.9917198659909285,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,41980,1.0659918101361923,0.06190648887608349,0.792195301499447,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,42980,1.102152289573684,0.09268436906590889,0.9268190142443364,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,43980,1.113638775267022,0.10204276089414581,0.9761951723862433,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,44980,1.1055908408668245,0.09550625508441912,0.9119143108281527,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,45980,1.111876995741871,0.10061993922918072,0.9524334873866577,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,46980,1.094692587148223,0.08650153317919695,0.8778466297641065,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,47980,1.1180411641977026,0.10557854932148937,0.9479221617125377,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,48980,1.0903026799050286,0.08282349623582924,0.9756271999379679,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,200,32,1,49980,1.1049485364817708,0.09498047467073341,0.8593365014100276,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,7980,1.2384165037424995,0.1925172210011768,0.9566384628652487,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,8980,1.29951429165768,0.23048172196368466,0.9876248961136227,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,9980,1.2142504565449057,0.1764466757167592,0.998354202388506,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,10980,1.182510325499988,0.15434142228129735,0.9629575903176479,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,11980,1.188803481680269,0.15881807598124792,0.9281165912532849,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,12980,1.1800194025203556,0.15255630724025332,0.943000808121939,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,13980,1.1734691532110937,0.14782591663054015,0.9756713550393542,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,14980,1.1572430173392905,0.1358772660394361,0.9863056292791527,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,15980,1.1455528559879375,0.12705904858699094,0.967054933078245,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,16980,1.157108018662104,0.13577644967300362,0.9190627404466166,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,17980,1.1785312847868437,0.1514862499548614,0.9412246940675983,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,18980,1.1852799694049594,0.15631747282287628,0.9201766022737693,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,19980,1.1909280858913107,0.16031873641506822,0.9115655008420211,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,20980,1.168058309657692,0.14387835630135856,0.9699336473782518,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,21980,1.152370218907312,0.1322233223380163,0.9748409976637541,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,22980,1.1448546075119335,0.12652664064194166,0.9690115543656274,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,23980,1.1460238311853295,0.12741779639459802,0.9692900177683922,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,24980,1.1444858639171875,0.12624521496723556,0.9676073621635303,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,25980,1.1788241128470938,0.15169702663716148,0.9303467457925151,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,26980,1.1765628023582604,0.15006661948207453,0.8945207881083805,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,27980,1.1506062387873843,0.1308929447020095,0.9487879249799214,8.0
transformer_add97_f0.3_wd1.0_dense_s2,transformer_add97_f0.3_wd1.0_dense,33700,400,128,0,28980,1.1383874597461754,0.12156446257501065,0.9643514757967305,8.0
