run,model,operation,modulus,train_fraction,label_permutation,loss,optimizer,lr,weight_decay,steps,seed,n_snapshots,replicate,t_c,t_g,t_top__raw,lead_lag_steps__raw,t_top,lead_lag_steps,t_changepoint,lead_lag_steps__changepoint,diverged,grokked,plateau_relaxed,h1_max_persistence__baseline,h1_max_persistence__plateau,h1_max_persistence__ratio,h1_total_persistence__baseline,h1_total_persistence__plateau,h1_total_persistence__ratio,h1_max_persistence_normalised__baseline,h1_max_persistence_normalised__plateau,h1_max_persistence_normalised__ratio,h1_total_persistence_normalised__baseline,h1_total_persistence_normalised__plateau,h1_total_persistence_normalised__ratio,h0_total_persistence__baseline,h0_total_persistence__plateau,h0_total_persistence__ratio,lid__baseline,lid__plateau,lid__ratio,scale_initial,scale_final,scale_collapse,circularity_column,circularity,test_acc__final,test_acc_novel__final,weight_norm__final,train_acc__final,generalisation_gap,fits_train_set
transformer_add113_f0.3_wd0.1_recipe-rC-eps1e-6_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,117500.0,173109.0,-55609.0,43697.0,73803.0,31933.0,85567.0,False,True,False,0.01941438019275665,0.006403401494026149,0.3298277581076324,1.080559253692627,0.772800974547863,0.7151861148816666,0.0657982612859466,0.07016695227753025,1.0663952345579188,3.5124612034569185,8.63955260263802,2.4596862718754258,31.082032099366188,9.761244032531977,0.314047807470446,48.7792618954488,62.281781112601564,1.2768086004682366,15.033525466918944,0.0869288817048072,172.94051380954994,fourier_concentration_k5,0.2764307076683869,1.0,1.0,15.572549460749284,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-gelu_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,500.0,44000.0,166387.0,-122387.0,85714.0,-41714.0,52101.0,-8101.0,False,True,False,0.03850495815277095,0.017178602516651098,0.44614001263146075,1.062436580657959,1.534927412867546,1.4447237988708719,0.05399415765912685,0.10295025219391225,1.9066924396497211,1.3959232647153288,9.196623953607592,6.588201648378618,76.60067382454872,17.95389424264431,0.23438298054357987,52.70615547877058,36.5858442387192,0.6941474654408354,15.283698081970217,0.1499336659908294,101.93639954688385,fourier_concentration_k5,0.525512006044883,1.0,1.0,19.595785421217045,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-gelu_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,43000.0,35294.0,7706.0,48739.0,-5739.0,42017.0,983.0,False,True,False,0.0188320875167846,0.0150857865810394,0.801068206994779,0.053109735250473,1.1199877858161926,21.088182430851372,0.0290387350845247,0.0871420765532412,3.0008909237813493,0.0824135472565316,6.916077829884416,83.91918634877459,77.06973642110825,17.295446008443832,0.22441293835418993,31.608180597282267,50.91799328935371,1.6109118692434874,15.303062438964844,0.1136001273989677,134.70990560793953,fourier_concentration_k5,0.5340527891048714,1.0,1.0,18.771641573496765,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-gelu_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,53000.0,58824.0,-5824.0,57143.0,-4143.0,57143.0,-4143.0,False,True,False,0.0277406573295593,0.02695242315530775,0.9715855985354882,1.043369710445404,2.843869850039482,2.7256588163992825,0.0525044376680815,0.11344167420889555,2.1606111644513244,2.0724024783567003,11.808341510022426,5.697899724278357,47.29468804597855,24.603881411254406,0.5202250491077394,52.09362462563227,37.68916305082912,0.7234889743549243,15.033525466918944,0.2309987246990203,65.08055612214686,fourier_concentration_k5,0.5416868846678794,1.0,1.0,25.50245522905057,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-lr3e-3_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,18000.0,,,20168.0,-2168.0,13445.0,4555.0,False,True,False,0.0532138645648956,0.0323555171489715,0.6080279531194951,2.933372169733048,2.488710343837738,0.848412748139021,0.06571221333807825,0.0886446108589435,1.348982272182523,3.456453566726549,6.852397688734452,1.9824937776392721,80.98597228527069,37.346488296985626,0.4611476190646169,47.05114439040055,46.82087040123898,0.9951058790993285,15.283698081970217,0.2894195914268493,52.808097774656574,fourier_concentration_k5,0.6142185106257527,1.0,1.0,29.21745675301103,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-lr3e-3_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,16000.0,53782.0,-37782.0,53782.0,-37782.0,13445.0,2555.0,False,True,False,0.06282410025596616,0.04379580914974205,0.697117968602868,3.6450323462486267,3.6310615688562393,0.9961671732743975,0.06537382717595686,0.11479975759437505,1.7560507400826615,3.7494859736875705,9.787362873014562,2.6103212391507675,105.0661233663559,37.78302124142647,0.3596118332993076,46.05442667263259,35.28250247847933,0.7661044774105423,15.303062438964844,0.3635692596435547,42.09118904598274,fourier_concentration_k5,0.6713039731570014,0.9980980157852172,0.9972947239875792,33.79270895090109,0.9999999403953552,0.0019019246101379395,True
transformer_add113_f0.3_wd0.1_recipe-rC-lr3e-3_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,19500.0,164706.0,-145206.0,21849.0,-2349.0,21849.0,-2349.0,False,True,False,0.0534178018569946,0.0442694872617721,0.8287403397894665,3.827600598335266,3.127759411931038,0.8171592964248648,0.0696139131818101,0.1205907620829462,1.7322796057736372,4.988117190978454,8.76201058884988,1.7565767309350544,83.0089248418808,36.06320568919182,0.43444973848157487,43.851427011038616,32.405993172109106,0.738995179426011,15.033525466918944,0.317030668258667,47.41978291719403,fourier_concentration_k5,0.7095600019850169,1.0,1.0,27.9191029351636,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-narrow_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,1000.0,86000.0,176471.0,-90471.0,47059.0,38941.0,47059.0,38941.0,False,True,False,0.0164700001478195,0.0060028992593288005,0.3644747544294064,0.4764371365308761,0.6267747469246387,1.3155455334326565,0.0679489325616901,0.0552499851975326,0.8131104215268097,1.9836726410661865,5.501610108603022,2.773446583225552,26.578305572271347,11.271477553993464,0.42408563342551026,48.4714426103634,72.48996037461967,1.495518937971964,15.283698081970217,0.1200268566608429,127.3356522628682,fourier_concentration_k5,0.3177601220720098,1.0,1.0,17.41753833477531,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-narrow_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,93000.0,178151.0,-85151.0,99160.0,-6160.0,97479.0,-4479.0,False,True,False,0.01689974963665005,0.0105661898851394,0.6252275987701484,0.713190570473671,0.7831211760640144,1.09805318309789,0.061662969176539004,0.0843720289963987,1.3682771057430665,2.6091685377232237,6.874198546293042,2.634631855668285,27.349716916680336,12.748393774032593,0.4661252550755824,45.49963804765652,38.46661863929504,0.8454269152428189,15.303062438964844,0.0966757014393806,158.29274793067268,fourier_concentration_k5,0.3347864500096789,1.0,1.0,17.691553118064252,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-narrow_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,110000.0,,,43697.0,66303.0,40336.0,69664.0,False,True,False,0.01602318882942195,0.0089436173439025,0.5581671313440515,0.6834649443626404,0.6919521614909172,1.0124179260374377,0.06322538226986635,0.071190593647684,1.1259812292446023,2.7091578483170955,6.287109653777661,2.3206878320815294,26.93270304054022,12.872249439358711,0.4779412382033422,45.303115364729976,53.74152715953467,1.1862655962369928,15.033525466918944,0.0891142860054969,168.6993875032744,fourier_concentration_k5,0.3279807094533157,1.0,1.0,17.329074229399527,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,500.0,106500.0,152941.0,-46441.0,43697.0,62803.0,152941.0,-46441.0,False,True,False,0.019796624779701198,0.0116573870182037,0.5888573000664638,1.184177279472351,1.252954714000225,1.0580803531026368,0.068979248902792,0.0768403083130722,1.1139626704454013,4.08492721719322,7.935443843799911,1.9426157240697193,29.82407059520483,17.133912414312363,0.5744994587381101,50.08337143902394,66.49361390206356,1.327658502044315,15.283698081970217,0.1640166938304901,93.18379565537269,fourier_concentration_k5,0.4368462018812275,1.0,1.0,18.30048897297373,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,113000.0,156303.0,-43303.0,35294.0,77706.0,166387.0,-53387.0,False,True,False,0.0179997384548187,0.0075791925191879,0.42107236936872705,0.972338765859604,1.030781701207161,1.0601055284429497,0.0635014631062714,0.0698458172483241,1.0999087868485053,3.520300842954195,8.395169713544105,2.3847875758535957,29.39827081561089,11.274349763989449,0.38350384057291603,52.50522915890069,71.48448429558762,1.3614736177847833,15.303062438964844,0.0920983627438545,166.15998355503862,fourier_concentration_k5,0.3035233064545271,1.0,1.0,17.63667588038776,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,105000.0,196639.0,-91639.0,164706.0,-59706.0,,,False,True,False,0.0169647336006164,0.0077605098485946,0.45744955572497925,0.941350758075714,0.5747502893209457,0.6105591187878109,0.063302974218914,0.0577473013352713,0.912236779516392,3.3793579062813506,4.302677681131418,1.273223434882069,27.93796716630459,13.264871440827848,0.47479730224704175,48.77938631368659,73.50857621511017,1.5069598404210558,15.033525466918944,0.1092176511883735,137.64739768107466,fourier_concentration_k5,0.3346541511857674,1.0,1.0,17.556285409906923,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer-lr1e-3_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,1500.0,37500.0,134454.0,-96954.0,52101.0,-14601.0,45378.0,-7878.0,False,True,False,0.0460824966430664,0.0073490291833877,0.15947549978270198,1.028774619102478,0.56621303409338,0.5503761694542529,0.0463510274642405,0.0598999994374229,1.2923122250878976,0.9004934027606906,4.520929756392783,5.020502918214312,111.96178901195526,12.198981523513794,0.10895665057845037,53.65618088193401,66.24222534974675,1.2345683994078387,15.283698081970217,0.1028793901205062,148.55937680100834,fourier_concentration_k5,0.3516321861084143,1.0,1.0,16.062702589047497,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer-lr1e-3_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,1000.0,31000.0,181513.0,-150513.0,55462.0,-24462.0,45378.0,-14378.0,False,True,False,0.0965217351913452,0.0107727795839309,0.11160988312709966,2.295380115509033,0.9390302821993828,0.40909576407615583,0.0551696445976868,0.0843698919486529,1.529281048734369,1.316798671301904,7.601678701648007,5.772848095398147,180.5616309642792,12.572491817176342,0.0696299194354507,53.89594191722373,55.29470318792391,1.0259529979613025,15.303062438964844,0.1099016144871711,139.2432905592227,fourier_concentration_k5,0.4108600211621237,1.0,1.0,15.832219806704934,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer-lr1e-3_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,1000.0,37500.0,169748.0,-132248.0,169748.0,-132248.0,178151.0,-140651.0,False,True,False,0.0497545599937438,0.0050387308001518,0.10127173872676949,1.3136709332466123,0.2573997005820274,0.1959392524168047,0.0479612135031698,0.0419914212868381,0.8755287495814269,1.393163997442284,2.408574954953349,1.7288524246788335,112.34292376041412,12.225066125392914,0.10881919142023093,60.9674844710357,80.11971208895389,1.314138393343373,15.033525466918944,0.118293173611164,127.08700771132362,fourier_concentration_k5,0.3129643810555579,1.0,1.0,15.897779467300383,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,1000.0,11500.0,173109.0,-161609.0,15126.0,-3626.0,10084.0,1416.0,False,True,False,0.0883373022079467,0.0421874821186065,0.4775726795379922,1.831761121749878,3.770888894796372,2.0586138934939555,0.0637172857837985,0.1039302113767709,1.6311148552281463,1.138761819620271,9.33382742017586,8.196470288482537,142.3620309829712,41.40122777223587,0.2908165013267346,46.54196726090687,36.218962743881946,0.7782000821074923,15.283698081970217,0.3588004410266876,42.59665355548828,fourier_concentration_k5,0.5374775558568313,1.0,1.0,21.935208426429845,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,1000.0,9500.0,95798.0,-86298.0,11765.0,-2265.0,11765.0,-2265.0,False,True,False,0.1114163398742675,0.0438799560070037,0.3938377086926559,3.811469793319702,4.058838665485382,1.064901176076284,0.0535943551754126,0.1128658285222989,2.1059275394375523,1.9256673724210125,10.420179804496842,5.411204423844108,221.94121706485748,38.98607876896858,0.17565947994948478,52.89311552189292,40.33081680149252,0.7624965253710426,15.303062438964844,0.4253564774990082,35.977029264825354,fourier_concentration_k5,0.6564702865573905,1.0,1.0,23.980116324934485,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-1layer_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,1000.0,10500.0,137815.0,-127315.0,13445.0,-2945.0,13445.0,-2945.0,False,True,False,0.10206866264343256,0.0347069054841995,0.3400348802986169,2.994899272918701,2.24808269739151,0.75063716423445,0.057307570199461755,0.08985680719187344,1.5679744731651073,1.793379527165394,5.923220978148247,3.30282624978465,181.64025151729584,39.458768740296364,0.21723581866180738,46.63133052379151,39.873753918421635,0.8550850569892675,15.033525466918944,0.3358983397483825,44.75617675925514,fourier_concentration_k5,0.6350171730997662,1.0,1.0,20.50853244691952,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-eps1e-8_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,13500.0,16807.0,-3307.0,16807.0,-3307.0,13445.0,55.0,False,True,False,0.0243685841560363,0.062907800078392,2.581512314198575,0.2086774706840515,3.8382127583026886,18.39303852840895,0.0321521780264155,0.11382017358593965,3.540045513943957,0.2713292262912209,6.898635834237642,25.425332643057235,86.75798684358597,50.39681726694107,0.5808896575458853,35.87357889285298,23.80121698305483,0.6634748390770873,15.283698081970217,0.5165690183639526,29.586942961418508,fourier_concentration_k5,0.7576749333588046,1.0,1.0,35.70403286280234,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-eps1e-8_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,12500.0,129412.0,-116912.0,15126.0,-2626.0,13445.0,-945.0,False,True,False,0.0778553485870361,0.055296778678894,0.7102502227843291,0.742938756942749,2.866954028606415,3.85893722977134,0.0590518947358056,0.0949613975303371,1.6081007722984728,0.549782331819203,4.994681282079812,9.084834111624968,136.54182350635529,53.313708782196045,0.3904569853625441,42.68157795428475,33.10611990754157,0.7756536073479,15.303062438964844,0.4859205782413482,31.492929347322438,fourier_concentration_k5,0.7412350816383012,1.0,1.0,35.15986896823696,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-eps1e-8_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,13500.0,16807.0,-3307.0,16807.0,-3307.0,15126.0,-1626.0,False,True,False,0.0471376180648803,0.11526139080524439,2.4452103338484013,1.106479525566101,4.917492613196373,4.444268962573409,0.0472311134641921,0.2241251593362723,4.745286377933712,1.1085991112658569,9.801579521636372,8.841410228485943,96.27514630556108,49.82977667450905,0.5175767431851803,49.82229223060996,13.448447403041579,0.26992831523675026,15.033525466918944,0.5535071492195129,27.160490136608633,fourier_concentration_k5,0.8244505212359561,1.0,1.0,36.15260891809333,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-fullbatch_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,14500.0,15126.0,-626.0,15126.0,-626.0,15126.0,-626.0,False,True,False,0.0384906530380249,0.0685395896434784,1.7806813923309681,0.3900243639945984,2.9334946274757385,7.521311226383708,0.0337158074783857,0.1095983877387277,3.2506529113677103,0.4295496987943898,4.730584160037092,11.012891344853335,88.16223531961441,55.374621987342834,0.6280991150756705,50.213027530850816,24.80096916741408,0.4939150333481963,15.283698081970217,0.5784358978271484,26.422457768237233,fourier_concentration_k5,0.8624115132589715,1.0,1.0,32.79415962000129,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-fullbatch_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,12500.0,15126.0,-2626.0,15126.0,-2626.0,13445.0,-945.0,False,True,False,0.0442844629287719,0.1136166453361511,2.5656096477650543,0.7407211065292358,8.007837802171707,10.810867587793844,0.0340983481964687,0.1765917914232262,5.178895775412206,0.3495725378238287,13.55750337700208,38.78309051792434,120.12208086252213,55.653585344552994,0.4633085353245559,48.80083861215486,24.70816213107817,0.5063060970621125,15.303062438964844,0.6284337043762207,24.351116645079635,fourier_concentration_k5,0.8568867142520125,1.0,1.0,37.99558937444936,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-fullbatch_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,13500.0,15126.0,-1626.0,15126.0,-1626.0,15126.0,-1626.0,False,True,False,0.0421117544174194,0.1710904240608215,4.062771224512329,0.7630692720413208,12.66808308660984,16.601485016846354,0.0382172523870334,0.27150491175464625,7.104249908001346,0.7729945392160001,20.515111377738783,26.539788235174306,97.94217497110368,56.91275641322136,0.581085282515041,49.824903051753566,18.797529174402968,0.3772717661864351,15.033525466918944,0.5920202136039734,25.393601639716117,fourier_concentration_k5,0.8862336851366387,1.0,1.0,37.952077982272,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-lr1e-3_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,500.0,188000.0,48739.0,139261.0,132773.0,55227.0,198319.0,-10319.0,False,True,True,0.0,0.00874926894903175,,0.0,0.04639585316181175,,0.0,0.038829319634424056,,0.0,0.20304829093730994,,20.068718135356903,20.430397890508175,1.0180220656203283,37.21505448733345,36.35931442365485,0.9770055404871204,15.283698081970217,0.179383784532547,85.2011129199762,fourier_concentration_k5,0.3322153338796655,1.0,1.0,20.0483777458316,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-lr1e-3_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,65500.0,38655.0,26845.0,63866.0,1634.0,63866.0,1634.0,False,True,False,0.00407703220844265,0.0143416970968246,3.5176805979423107,0.0070916786789894,0.9213258177042007,129.9164639867037,0.01646193980281925,0.0796176877798654,4.836470594202402,0.0241985131107475,4.97723394634881,205.683461771799,27.855125404894352,17.673167064785957,0.6344673308015569,37.91082374900669,47.03079338042761,1.2405637422125357,15.303062438964844,0.1472568809986114,103.92086492113837,fourier_concentration_k5,0.5590184728881232,1.0,1.0,18.29592012728148,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-lr1e-3_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,66500.0,47059.0,19441.0,80672.0,-14172.0,70588.0,-4088.0,False,True,False,0.0033752247691154,0.012569122016429849,3.723936293500253,0.00600086897611615,0.8386695198714733,139.75801224946466,0.010442736849889951,0.08990953396882276,8.609767272817015,0.018013288369743148,6.29832637390394,349.6488950059343,29.074507154524326,14.2408452257514,0.48980521492813545,33.415987889487795,40.9594216871546,1.225743252679352,15.033525466918944,0.1228788793087005,122.34425925346542,fourier_concentration_k5,0.6038027147553584,1.0,1.0,17.06589614644575,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-relu_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,12500.0,65546.0,-53046.0,16807.0,-4307.0,15126.0,-2626.0,False,True,False,0.034037172794342,0.0563225150108337,1.6547354079947614,0.1882219910621643,2.765357568860054,14.692000404706887,0.0279408306778493,0.2212242627953369,7.91759791775687,0.1510406208761275,11.45094355651581,75.81366846940493,120.91909670829772,24.22801372408867,0.20036548720286704,44.46529258614936,22.019863623722465,0.49521463467399973,15.283698081970217,0.3449034392833709,44.31297673843492,fourier_concentration_k5,0.8594623042846693,1.0,1.0,27.66397728752719,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-relu_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,12500.0,13445.0,-945.0,15126.0,-2626.0,13445.0,-945.0,False,True,False,0.0410525798797607,0.0869479179382324,2.11796477085959,0.3378444910049438,2.620397537946701,7.756223966097928,0.0353874214198357,0.2521726584093338,7.126053504084463,0.2421916559412761,7.609442253696277,31.41909337925882,123.69491410255432,31.36316128075123,0.25355255313689223,44.81074368412729,10.57583659819927,0.23601118233494991,15.303062438964844,0.3032881319522857,50.457175295511966,fourier_concentration_k5,0.8338372538930657,1.0,1.0,25.646643260769498,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-relu_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,14000.0,18487.0,-4487.0,16807.0,-2807.0,15126.0,-1126.0,False,True,False,0.0420719385147094,0.0698262006044387,1.6596858397676568,0.4018959999084472,5.1788086742162704,12.885942321884304,0.0492812488443351,0.153861790051005,3.1221162949220083,0.3004259084584199,11.15443992407047,37.12875491101091,78.2050347328186,44.899277567863464,0.5741225960867908,46.78368631191295,27.568806105397126,0.5892824674308966,15.033525466918944,0.4646138846874237,32.35703013273696,fourier_concentration_k5,0.7946753000850444,1.0,1.0,31.91065827439221,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-wide_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,13000.0,16807.0,-3807.0,15126.0,-2126.0,15126.0,-2126.0,False,True,False,0.0566285848617553,0.1144230961799621,2.0205890092309002,1.7602781653404236,6.588045805692673,3.7426163292882735,0.0476254958543737,0.21478073285848842,4.509784706814007,1.1599498613290071,12.765051165517004,11.004830114718498,146.86306011676788,50.740280508995056,0.34549382580379623,46.14432265796613,13.319527947977619,0.28864933280536953,15.283698081970217,0.6145814657211304,24.868465670432823,fourier_concentration_k5,0.8479957112044709,1.0,1.0,40.80062740355833,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT-wide_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,13000.0,102521.0,-89521.0,16807.0,-3807.0,15126.0,-2126.0,False,True,False,0.0920667648315429,0.05413268506526945,0.5879720566299632,1.10470449924469,2.800425633788109,2.534999753963906,0.0482591848432415,0.10117177666500815,2.0964253124797,0.7529672013663524,5.3416074602885555,7.094077206278768,141.99525368213654,50.15954381227493,0.3532480312656054,46.30366423854248,25.95047816533752,0.5604411355362396,15.303062438964844,0.5824247002601624,26.274748361683738,fourier_concentration_k5,0.7428938930952538,0.9993287324905396,0.999045193195343,36.23864147664356,0.9999999403953552,0.0006712079048156738,True
transformer_add113_f0.3_wd0.1_recipe-rT-wide_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,8000.0,80672.0,-72672.0,11765.0,-3765.0,11765.0,-3765.0,False,True,False,0.13794726133346555,0.12596224248409266,0.9131188344478908,4.622152745723724,9.553573116660118,2.066909866944314,0.050836564495426645,0.2331430158359437,4.586128471701067,1.6890078436782283,17.424947602194933,10.316676543223057,270.80236691236496,51.05708812177181,0.18854003642551073,49.283632947843486,27.606955508937034,0.5601647820515439,15.033525466918944,0.5399305820465088,27.843441299318695,fourier_concentration_k5,0.8776010956857128,0.9910494685173036,0.9893345832824708,37.40808128314537,0.9960845112800598,0.005035042762756348,True
transformer_add113_f0.3_wd0.1_recipe-rT_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,0,120,True,500.0,13000.0,15126.0,-2126.0,15126.0,-2126.0,15126.0,-2126.0,False,True,False,0.0622092485427856,0.05852763354778285,0.9408188479809292,0.5587669610977173,3.5895911753177643,6.424129243908563,0.0428489072460814,0.11379819265670191,2.65580151211695,0.3848712892229188,6.9466910369240615,18.04938750029887,142.6072214841843,47.03324368596077,0.3298096912376695,43.13189979746793,23.98497200698295,0.5560842930547426,15.283698081970217,0.5741745233535767,26.618558400506593,fourier_concentration_k5,0.775335190842885,1.0,1.0,37.17772797306291,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rT_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,11000.0,147899.0,-136899.0,13445.0,-2445.0,13445.0,-2445.0,False,True,False,0.0868960618972778,0.07416275143623349,0.8534650456761009,1.3898147940635681,4.846423625946045,3.4871003292287424,0.04724669222229115,0.1491281196510206,3.1563716450114034,0.815086899417667,9.333371448590068,11.450768568674368,180.47000408172607,50.64033526182175,0.28060250521681823,46.97668891853327,26.17316491645525,0.5571521858819087,15.303062438964844,0.5235685706138611,29.228382484881926,fourier_concentration_k5,0.722457622250519,0.999216854572296,0.9988860487937928,33.94976293172692,0.9999999403953552,0.000783085823059082,True
transformer_add113_f0.3_wd0.1_recipe-rT_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,14000.0,18487.0,-4487.0,18487.0,-4487.0,15126.0,-1126.0,False,True,False,0.0450061559677124,0.0616294145584106,1.3693552189310234,1.162439227104187,3.967546984553337,3.4131220730025604,0.0451763953008479,0.1223509432422316,2.70829362164571,1.1668362451248937,7.654893415281753,6.560383641890043,94.13947921991348,47.76174123585224,0.5073508121314221,46.011499998791415,27.05601494081426,0.588027231051475,15.033525466918944,0.4002071022987366,37.564364501700155,fourier_concentration_k5,0.7671166191855076,1.0,1.0,28.48128653134393,0.9999999403953552,-5.960464477539063e-08,True
