run,a0,operator,b,x,y
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,12,8.800937,0.9638054
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,13,-4.1692195,-1.8392819
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,14,-1.5869069,2.002617
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,15,-1.8641208,0.38342336
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,16,-5.3952546,4.883765
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,17,-2.323515,-6.4849043
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,18,1.3510728,-0.18718502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,19,-1.2530788,-7.4314685
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,20,-6.4483094,-2.9256783
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,21,-1.2409506,4.5307856
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,22,4.1758323,0.5314007
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,23,-1.726577,0.38375244
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,24,7.2485433,1.5877734
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,25,0.48735958,-2.861936
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,26,-5.1959925,4.0323873
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,27,-5.520658,3.718685
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,28,-2.808059,-1.8806912
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,29,-5.2418914,-5.9635186
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,30,5.69016,6.3161464
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,31,-3.4151044,0.6295403
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,32,-6.2867193,3.441144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,33,-3.068196,3.4941251
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,34,-3.1368685,-4.1035995
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,35,4.1228814,-4.663555
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,36,2.3177278,6.7196774
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,37,2.6585112,1.6198074
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,38,-3.4122148,-2.8426304
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,39,7.364685,-5.1125965
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,40,-3.8538666,2.3473625
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,41,-4.931921,3.1994414
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,42,0.17700021,2.6105947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,43,5.406813,-1.0476437
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,44,2.262141,3.8040159
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,45,4.2378893,1.6648546
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,46,5.8161817,-0.85468465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,47,-4.394586,-0.38293138
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,48,0.74167436,-1.3847497
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,49,-0.9354828,-7.9393983
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,50,-4.9101315,-3.2932053
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,51,-2.6754982,7.629012
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,52,4.407301,-6.548168
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,53,-2.5265265,-1.0612534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,54,-1.8715409,0.6292117
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,55,2.3474376,3.8953483
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,56,-0.9295433,-3.15599
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,57,0.32299644,5.9747787
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,58,-3.687648,-5.637169
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,59,-2.0734386,-4.4866047
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,60,4.249908,1.2034642
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,61,-3.0123856,-2.0202456
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,62,-5.5649376,-4.3365693
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,63,0.63837755,1.7413763
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,64,-7.5578003,-2.3640664
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,65,-4.4647236,-1.3724312
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,66,-0.45124066,-0.9557288
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,67,5.2985587,-3.5775104
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,68,7.237661,1.1914436
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,69,1.6241395,7.5348687
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,70,6.1887217,-5.365701
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,71,1.7781624,4.209395
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,72,-1.1486986,-4.523153
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,73,-1.1818949,3.6072931
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,74,6.71874,-5.905612
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,75,1.900297,5.0619855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,76,-5.0170283,1.1978755
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,77,4.5380416,-1.7127937
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,78,2.4125412,-1.6352775
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,79,1.5334874,-3.9859416
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,80,8.636964,-8.05001
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,81,2.915359,0.96772504
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,82,-0.3665559,1.3983616
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,83,-6.078652,-3.6363354
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,84,-4.8285284,-2.5933201
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,85,-6.1443295,-0.63267887
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,86,-2.8965743,1.3626996
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,87,-2.6717925,1.3432618
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,88,-1.7127852,3.0954506
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,89,2.5373764,1.1354287
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,90,6.7159686,-3.0802207
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,91,-3.582037,2.180407
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,92,2.989463,9.484701
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,93,3.39626,10.118533
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,94,3.3145838,-0.5376354
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,95,3.177668,4.0768867
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,96,-4.3771596,-1.9158223
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,97,4.86733,6.112716
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,98,-3.1232312,-0.60842365
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,99,1.7726389,5.851047
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,100,2.5309908,7.221273
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,101,-5.162051,-6.103869
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,102,-5.2097836,-3.3162296
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,103,1.3217591,5.7400365
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,104,2.0362477,-0.61592877
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,105,0.30407283,4.8807836
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,106,2.5072536,-1.0437506
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,107,3.949086,4.5999618
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,108,-2.075994,0.2200365
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,109,-3.5367076,-0.6770203
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,110,1.576809,-6.564532
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,111,-0.7516837,-0.597568
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,add,112,-3.6172197,-5.8511133
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,0,-2.5687978,1.9284611
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,1,-4.0180097,1.9553185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,2,5.9748483,1.6578802
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,3,9.303974,-3.1156657
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,4,0.93035436,1.8327401
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,5,2.0181022,-3.0864277
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,6,-8.413367,-0.6849772
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,7,-1.5589395,-5.6519485
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,8,-3.8636987,-5.561648
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,9,-5.641304,1.7217107
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,10,8.570556,0.1803819
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,11,1.45397,1.182641
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,12,7.926543,-0.7755679
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,13,-3.9185107,-0.60206175
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,14,-2.4760356,-2.0025713
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,15,-3.3279598,-1.098946
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,16,-6.413029,1.4010026
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,17,-3.1187046,-1.4413507
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,18,0.07133804,0.5145375
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,19,4.4470487,-4.3557105
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,20,-8.152742,-1.1816577
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,21,-3.906404,3.7804134
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,22,3.6675973,-1.5366912
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,23,-1.7449083,2.1855235
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,24,8.325017,0.71929806
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,25,-2.0715456,-2.8844163
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,26,-7.153306,0.89718574
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,27,-6.0572567,2.120137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,28,-5.842744,4.955061
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,29,-8.687731,-0.68191594
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,30,7.296346,1.1124625
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,31,-3.6042814,2.187846
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,32,-5.8620777,1.7140965
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,33,-0.79371685,6.5959396
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,34,-1.1930348,-4.80332
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,35,4.6379704,-0.7803838
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,36,4.8723793,1.1074158
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,37,5.3453817,-1.2205845
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,38,-5.1346703,-2.9366474
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,39,10.112723,-3.9000587
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,40,-3.9671378,-2.0782218
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,41,-3.2921827,0.5304396
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,42,-2.560535,4.2035785
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,43,3.6873033,-1.9426615
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,44,-3.6768303,3.4005783
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,45,5.1162252,0.67243594
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,46,5.187082,-0.22391604
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,47,-6.834204,0.7426906
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,48,7.0139112,-6.582388
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,49,-0.504054,-5.985339
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,50,-7.314645,-2.3425715
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,51,-3.5162542,9.114777
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,52,6.4248614,0.061927594
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,53,-5.164778,2.5706007
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,54,-3.091554,1.8135283
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,55,4.405551,7.051395
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,56,-0.27083707,-4.850336
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,57,1.0534383,4.941214
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,58,1.99955,-5.294163
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,59,-4.2158623,0.23021442
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,60,5.77135,3.0943406
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,61,-1.6518819,-1.0627887
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,62,-5.181686,-3.9682474
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,63,3.9564295,-3.2479553
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,64,-1.0204195,-6.553661
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,65,-5.287535,-1.3223528
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,66,-7.589432,0.9061635
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,67,4.4638577,-4.809979
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,68,7.7891192,-0.14090726
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,69,2.1486855,8.943717
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,70,5.574771,1.5680203
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,71,1.8676367,1.9160815
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,72,1.3698084,-1.4796144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,73,-1.1411167,3.9333022
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,74,6.748692,-5.269991
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,75,2.1556795,3.240481
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,76,-6.121707,5.5979333
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,77,7.7408485,-5.5410438
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,78,4.2428966,1.6599447
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,79,0.90466255,-0.21206063
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,80,8.887281,-3.7523465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,81,0.36061126,0.58030456
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,82,-0.039922386,0.9195044
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,83,-8.770224,0.7453878
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,84,-6.2954226,-1.8555999
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,85,-4.2454433,0.5051272
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,86,-5.616246,-2.4742992
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,87,-4.362919,2.643496
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,88,-1.2999922,4.1453753
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,89,5.14005,-1.8216547
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,90,5.1144853,1.3656363
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,91,-2.2044222,-0.5453833
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,92,3.646109,1.7348111
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,93,2.4277503,5.301424
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,94,4.248678,0.6033974
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,95,4.6034207,6.0439854
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,96,-3.8207042,2.9175613
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,97,7.9048343,-2.1999955
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,98,-0.9556177,-3.4910827
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,99,2.7407448,1.6663798
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,100,3.6683428,3.5694244
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,101,-6.4179564,-1.008554
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,102,-7.8845053,-0.5940694
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,103,2.0027711,0.94789815
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,104,5.032793,-4.0919642
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,105,6.591879,-2.8517082
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,106,2.2455215,2.4158723
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,107,0.730475,6.5842366
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,108,1.3054221,1.10937
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,109,-6.3923783,-3.3937113
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,110,2.3500557,-5.806011
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,111,-1.628381,-0.21360013
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,sub,112,-5.7181582,-4.431851
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,0,0.33226624,-0.60769606
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,1,-4.0159183,0.43492445
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,2,4.2950253,3.015878
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,3,3.0421834,1.601274
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,4,0.66335505,3.776226
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,5,-2.0084877,5.796033
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,6,-2.3391175,-4.5145526
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,7,2.1447763,-5.0052695
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,8,-6.352109,5.5448956
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,9,-5.621481,-4.100331
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,10,2.721708,-6.8979607
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,11,-4.247528,1.9158467
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,12,-3.373184,-0.8458678
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,13,-0.8860595,-1.268338
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,14,6.4894795,-3.2480254
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,15,-1.9854125,0.74021596
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,16,-2.337659,-1.7701163
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,17,-2.774767,-7.074619
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,18,4.0230503,-6.950885
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,19,2.4987938,4.1806445
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,20,-0.9759484,-4.5247865
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,21,-0.83970016,-7.0947227
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,22,-2.633688,5.73667
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,23,-1.2611992,3.622431
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,24,9.626674,-1.8482592
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,25,-0.27910915,-2.5118306
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,26,-3.720872,-1.3105953
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,27,7.3361135,-2.1300075
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,28,-2.3487434,-2.1550996
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,29,0.24323365,-4.7013607
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,30,5.252086,5.2388353
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,31,-7.4004664,0.9671847
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,32,4.3965425,0.60795546
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,33,-1.4127449,-0.57432914
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,34,0.023524605,1.7932469
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,35,6.2372394,1.2582498
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,36,1.0846851,-0.4530458
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,37,2.7948277,4.3154507
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,38,1.1353163,-4.1427164
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,39,6.991873,-2.0683427
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,40,-3.8667037,-0.9031558
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,41,6.82665,2.917112
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,42,-2.4663336,-3.4310546
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,43,-0.6468732,0.4530231
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,44,-4.8793554,0.44528133
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,45,-1.366693,-0.9718227
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,46,-2.082508,7.147969
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,47,-6.395157,-1.564103
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,48,-0.025188748,-1.1527257
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,add,49,0.82200134,-3.8504546
