run,a0,family,shift,residual
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,70,1.1892585405655203
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,71,1.4255518707103405
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,72,1.521791904156029
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,73,1.503569918920297
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,74,1.3979826489962408
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,75,1.4568595238957223
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,76,1.248599061802943
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,77,1.2434793747373813
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,78,1.6563144947317874
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,79,1.0367046860172193
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,80,1.8913650842836287
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,81,1.0137328782406756
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,82,1.5386905238056239
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,83,1.355364446019979
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,84,1.0503786217041569
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,85,1.72825335530486
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,86,1.1413881350323305
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,87,1.7378828845138425
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,88,1.2313176313176861
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,89,1.5248049211980053
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,90,1.061802951674677
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,91,1.5716064666717642
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,92,1.1917988593773732
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,93,1.6065737156627937
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,94,1.5790133353317557
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,95,1.0770014996669672
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,reflected,96,1.8046793230363374
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,0,1.3136782721748113
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,1,1.468713081962979
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,2,1.3721082362114327
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,3,1.4426065828727996
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,4,1.4371816575824865
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,5,1.3876980154042058
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,6,1.4301588628128805
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,7,1.3655907685856303
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,8,1.4293626120645204
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,9,1.3878718959377538
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,10,1.4651820019754076
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,11,1.3801721038365613
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,12,1.4563878782112014
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,13,1.3678793184893434
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,14,1.4002636205716152
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,15,1.4274262439194343
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,16,1.372052661803616
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,17,1.482735831262615
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,18,1.3754308069151309
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,19,1.4427163633791498
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,20,1.3877674834139768
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,21,1.3895572319566223
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,22,1.414403202433139
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,23,1.4160708556858836
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,24,1.4241742990256698
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,25,1.4332328222452468
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,26,1.4066416259050742
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,27,1.3884433229454005
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,28,1.4188007379607632
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,29,1.3736401110814433
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,30,1.4500639737217156
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,31,1.4126430304219264
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,32,1.4222005655116916
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,33,1.4245568993522115
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,34,1.3782136322338208
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,35,1.4050146009125895
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,36,1.4132891881673568
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,37,1.4027919403635987
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,38,1.4506306642741504
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,39,1.4104724708802636
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,40,1.4031855924189676
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,41,1.4200988424524383
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,42,1.3609704091539376
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,43,1.4401681504752777
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,44,1.4030213953049633
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,45,1.4312896125537438
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,46,1.4326119255942784
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,47,1.3935032254207351
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,48,1.402815306875976
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,49,1.400887464350271
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,50,1.3988778390312442
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,51,1.4308256504521217
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,52,1.4339441325634776
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,53,1.399977854440512
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,54,1.4379291754694465
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,55,1.3621567333026177
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,56,1.41781629205866
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,57,1.4095994895574748
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,58,1.4069582316223337
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,59,1.4547827461672505
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,60,1.398044117659432
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,61,1.4132431919245236
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,62,1.4031155981363952
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,63,1.3802488344109902
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,64,1.4267134600373599
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,65,1.4217194469167473
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,66,1.4158731876217172
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,67,1.4440489913665902
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,68,1.3763812555942705
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,69,1.4136705254391755
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,70,1.3940553908438542
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,71,1.405723700885055
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,72,1.4352498153834914
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,73,1.4254286176202773
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,74,1.4108996991403553
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,75,1.4164007234777356
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,76,1.3850773873628754
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,77,1.3932645080780675
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,78,1.4411180728816158
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,79,1.379413007947973
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,80,1.4807806225512425
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,81,1.3703745883494054
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,82,1.4263463321311762
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,83,1.3983967204363
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,84,1.3723816875589858
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,85,1.4541461665868036
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,86,1.3860517288271936
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,87,1.4609284546862178
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,88,1.3879244179633232
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,89,1.4275411818992372
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,90,1.3639596386652955
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,91,1.4342835785203132
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,92,1.3861413004579741
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,93,1.4416526607931717
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,94,1.4392139126319687
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,95,1.3713284051744732
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,rotated,96,1.4669740661183786
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,0,0.21813961236821283
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,1,1.2986007994082132
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,2,1.3364153236161027
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,3,1.8038106438433312
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,4,1.3559083305545694
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,5,1.4858711286491308
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,6,1.1725529498979748
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,7,1.6541803142137887
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,8,1.5402793944477735
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,9,1.7442522980334507
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,10,1.4388486938598724
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,11,1.4266242174358903
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,12,1.0059028176095794
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,13,1.0918343435348155
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,14,1.1919269627933635
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,15,1.5289762973670853
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,16,1.5618571591941437
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,17,1.3319965890156922
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,18,1.1560864918229634
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,19,1.2322096997704457
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,20,1.7196338120993935
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,21,1.780242870852947
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,22,1.7694038059732053
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,23,1.2163437382259334
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,24,1.2798142694625825
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,25,1.0878425613436513
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,26,1.5609116245057757
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,27,1.27855052598486
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,28,1.5077809179726287
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,29,1.0121315095423804
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,30,1.368203222929137
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,31,0.9945603232502092
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,32,1.603805456237859
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,33,1.522803046853606
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,34,1.9141062669393702
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,35,1.4482019821822603
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,36,1.4642290982060873
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,37,0.9675639174051149
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,38,1.5798472758252413
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,39,1.5144117830307988
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,40,1.6531952039785094
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,41,0.9846960290484457
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,42,0.9965018425358455
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,43,0.939410015946979
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,44,1.517984100078349
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,45,1.567676903808861
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,46,1.6300012594650308
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,47,1.4698241357177337
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,48,1.4405241478132331
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,49,1.4416019575277643
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,50,1.4689431341283832
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,51,1.6288286110524959
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,52,1.5646046291445823
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,53,1.5174803140622615
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,54,0.9391070490912321
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,55,0.9979362778431519
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,56,0.9822592806217297
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,57,1.653512877963176
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,58,1.5158849916779846
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,59,1.5832668170002553
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,60,0.9694848467102637
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,61,1.4640026975548377
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,62,1.4471336206838838
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,63,1.9145522940491546
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,64,1.522918564666212
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,65,1.6022220778249472
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,66,0.9910569960074098
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,67,1.3663091229925024
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,68,1.0128247055521313
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,69,1.507478931592143
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,70,1.278601867234907
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,71,1.5608076941280762
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,72,1.0918507442119139
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,73,1.281934948318696
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,74,1.218179009646889
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,75,1.7681842730163568
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,76,1.780748083014869
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,77,1.7198356117349953
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,78,1.2330419449990744
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,79,1.1520824091239752
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,80,1.3295814110447253
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,81,1.55998676893201
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,82,1.5303535977068912
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,83,1.1916305027279872
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,84,1.0922237704817876
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,85,1.0052753134423367
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,86,1.4294974556221216
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,87,1.4405520467911235
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,88,1.7456035712117743
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,89,1.5393089022072994
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,90,1.6548431154904388
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,91,1.172655097593381
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,92,1.4855755599249012
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,93,1.3525423589824692
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,94,1.8020739547531954
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,95,1.335684513009963
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,reflected,96,1.2997173824626236
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,0,1.345923972700352
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,1,1.38878732056522
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,2,1.3992664618899435
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,3,1.4507249232978576
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,4,1.4116439815888056
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,5,1.4251384408785368
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,6,1.3968107278968038
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,7,1.4358389913440885
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,8,1.4150881237794672
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,9,1.443420115198704
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,10,1.4247581947453751
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,11,1.4386107057737163
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,12,1.3899632669399973
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,13,1.3794337648404877
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,14,1.3725207011752878
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,15,1.4224271593786522
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,16,1.4369062832330892
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,17,1.421596875100546
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,18,1.3845218075079189
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,19,1.3857816290845961
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,20,1.4319694120241302
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,21,1.4565669514412412
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,22,1.4567137553280947
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,23,1.4105344401294537
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,24,1.4061863888819728
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,25,1.3914901343242114
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,26,1.4192560349812098
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,27,1.3963300276164146
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,28,1.4210526221964008
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,29,1.3975058848570774
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,30,1.4159273214690395
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,31,1.3731624668008768
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,32,1.4088498053622822
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,33,1.4137887266558786
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,34,1.4759076281777452
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,35,1.437834615037327
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,36,1.42490597910749
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,37,1.3695897932168681
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,38,1.4211955933163236
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,39,1.4248991157806608
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,40,1.4501749658103735
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,41,1.3878296636372573
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,42,1.384032550352522
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,43,1.3692522423246312
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,44,1.4166295200243717
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,45,1.414626854736075
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,46,1.434245986446793
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,47,1.4248877066139838
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,48,1.4321407277925167
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,49,1.4146282808819097
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,50,1.4091042832596514
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,51,1.4214506060183807
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,52,1.4404639822858343
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,53,1.4432398860188511
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,54,1.393173432079663
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,55,1.3685172424151022
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,56,1.3643264237458907
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,57,1.4272420059846345
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,58,1.4322449255725602
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,59,1.435661079651217
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,60,1.381643666945381
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,61,1.4096290157926852
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,62,1.4125650935297553
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,63,1.4611975578322107
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,64,1.427443092547319
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,65,1.4416235279835132
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,66,1.3974831556578378
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,67,1.4156342485000206
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,68,1.372504389632304
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,69,1.4072792622618824
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,70,1.3984829730220367
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,71,1.443452827418786
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,72,1.398114492592011
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,73,1.396467561555343
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,74,1.3733385958114552
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,75,1.4410439779699604
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,rotated,76,1.4556328259195503
