run,a0,winding_add,winding_sub,product,overlap,residual_reflected,residual_rotated,reflection_shift,monotonicity,planarity
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,42,-1.0000003313914982,3.999999807746178,-4.000001133312107,0.9961534738540649,0.19468799598966038,1.3165563030391985,0,0.5309278350515463,0.30096055011211337
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,3,1.0000002555005074,-1.000000103718526,-1.0000003592190598,0.9956797957420349,0.20361486457999095,1.3276698955850745,0,0.5051546391752577,0.29651904839867305
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,70,-3.000000007591615,2.9999997040276516,-8.999999134857797,0.9928643703460693,0.20423660818514108,1.3133009067956105,0,0.5257731958762887,0.30427502136729867
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,57,-2.0000000556550703,2.000000207437052,-4.000000526184256,0.993297815322876,0.19220538757375397,1.3296226439747865,0,0.5154639175257731,0.28464099291238815
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,74,-1.999999903873089,3.000000007591615,-5.999999726802495,0.9963492155075073,0.2044748461915034,1.3196991796880166,0,0.5206185567010309,0.29735135188299233
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,-3.999999807746178,2.9999997040276516,-11.999998239349196,0.9914852380752563,0.19794578733806936,1.3271072936742436,0,0.5309278350515464,0.28750090863007527
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,-2.000000207437052,3.000000614719541,-6.0000018517503655,0.9993947744369507,0.20304894140530844,1.3179908431446765,0,0.5257731958762887,0.299542275240657
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,6,3.0000003111555777,-1.999999903873089,-6.000000333930393,0.9962677359580994,0.19585072322759098,1.3189560931571092,0,0.5206185567010309,0.3005797058670798
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,93,-1.5178198155583891e-07,1.000000103718526,-1.517819972984423e-07,0.9900596737861633,0.20906449229523993,1.324554149069593,0,0.5103092783505154,0.3005356503782177
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,22,-1.000000103718526,0.9999998001545629,-0.9999999038730681,0.9946893453598022,0.19783804721790396,1.314058609282834,0,0.5154639175257731,0.3066415118954626
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,47,1.0000000278275352,1.0000003313914982,1.0000003592190427,0.9974619746208191,0.20370417229520316,1.3239550709200836,0,0.5103092783505154,0.295283067183141
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,1,1.0000003313914982,5.69182430834396e-07,5.691826194566144e-07,0.9945093393325806,0.2060743520345033,1.316018028752449,0,0.5051546391752577,0.30392618130484406
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,15,-1.000000103718526,2.0000000556550703,-2.000000263092128,0.9943674802780151,0.19797546905716193,1.3212833072915153,0,0.5103092783505154,0.30543648110478716
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,59,-1.000000103718526,1.0000000278275352,-1.000000131546064,0.961989164352417,0.19891755420820226,1.3136782721748113,0,0.5154639175257731,0.31009108777548533
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,26,-15.999998016728858,16.000000445240563,-255.99997539150985,0.9902999997138977,0.21813961236821283,1.345923972700352,0,1.0,0.35375493526529883
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,52,15.999998016728858,-16.000000445240563,-255.99997539150985,0.991060197353363,0.21268177808647645,1.3553328429717333,0,1.0,0.39325128000794773
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,42,15.999999230984711,-15.999999230984711,-255.99997539151136,0.9893491268157959,0.20706911593857633,1.332773324406105,0,1.0,0.3759790167091554
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,3,16.000000445240563,-16.000000445240563,-256.0000142476982,0.9889663457870483,0.22102614002318272,1.3343340171029254,0,1.0,0.3638386691708417
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,70,16.000000445240563,-15.999999230984711,-255.99999481960404,0.9892261624336243,0.20819147294418222,1.348073220439687,0,1.0,0.3673872646986354
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,57,-16.000000445240563,15.999999230984711,-255.99999481960404,0.9900709390640259,0.21432422122355657,1.3333419163251692,0,1.0,0.37425619095440155
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,74,-15.999999230984711,15.999999230984711,-255.99997539151136,0.9897208213806152,0.20284872294247766,1.3603148187506353,0,1.0,0.35879257165505185
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,84,-16.000000445240563,15.999999230984711,-255.99999481960404,0.9901703596115112,0.20982575616861304,1.3408534608608829,0,1.0,0.3847666642317673
