step,test_acc,test_acc_novel,h1_total_persistence_normalised,run,t_g,step_over_tg,null_lo,null_hi
3018,0.0255208332091569,0.0077019524760544,2.2865706892654165,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.17649122807017545,0.4513591555815271,2.153484307846312
3262,0.0090277781710028,0.0059108007699251,1.982547059580119,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.19076023391812866,0.4513591555815271,2.153484307846312
3526,0.0277777779847383,0.0093139884993433,1.7172063964320403,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.20619883040935671,0.4513591555815271,2.153484307846312
3811,0.0241319444030523,0.0096722189337015,1.7457359581771612,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.2228654970760234,0.4513591555815271,2.153484307846312
4120,0.0279513895511627,0.0093139884993433,1.2369678059696725,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.2409356725146199,0.4513591555815271,2.153484307846312
4453,0.0241319444030523,0.0077019524760544,1.9436083746080988,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.2604093567251462,0.4513591555815271,2.153484307846312
4813,0.0288194436579942,0.0109260249882936,1.0498650701012289,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.2814619883040936,0.4513591555815271,2.153484307846312
5203,0.0324652791023254,0.0134336380288004,1.3200063054636844,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.3042690058479532,0.4513591555815271,2.153484307846312
5623,0.0315972231328487,0.0136127527803182,1.5732737578801417,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.32883040935672514,0.4513591555815271,2.153484307846312
6078,0.0338541679084301,0.0132545223459601,0.9750124062842248,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.35543859649122805,0.4513591555815271,2.153484307846312
6570,0.0309027768671512,0.0116424858570098,1.8272412490478305,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.38421052631578945,0.4513591555815271,2.153484307846312
7102,0.0366319455206394,0.0170159414410591,0.9472544114680198,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.4153216374269006,0.4513591555815271,2.153484307846312
7676,0.0328124985098838,0.0189862083643674,1.4732283055448905,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.4488888888888889,0.4513591555815271,2.153484307846312
8297,0.0366319455206394,0.017553286626935,1.2807375159597676,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.4852046783625731,0.4513591555815271,2.153484307846312
8968,0.0425347238779068,0.025792583823204,1.8140345613865063,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.5244444444444445,0.4513591555815271,2.153484307846312
9694,0.0465277768671512,0.0295540038496255,1.601037029284629,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.5669005847953217,0.4513591555815271,2.153484307846312
10478,0.0557291656732559,0.0361812636256217,1.2436522574850597,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.6127485380116959,0.4513591555815271,2.153484307846312
11325,0.058333333581686,0.0392262227833271,0.5174624029189929,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.6622807017543859,0.4513591555815271,2.153484307846312
12242,0.0644097253680229,0.0445996783673763,0.409118282017672,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.715906432748538,0.4513591555815271,2.153484307846312
13232,0.0493055544793605,0.0360021479427814,0.5254119890807813,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.7738011695906433,0.4513591555815271,2.153484307846312
14302,0.1276041716337204,0.1054988354444503,1.7693664229575226,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.836374269005848,0.4513591555815271,2.153484307846312
15459,0.2163194417953491,0.1952355355024337,1.229522370577778,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.9040350877192982,0.4513591555815271,2.153484307846312
16710,0.5020833611488342,0.4900591075420379,0.4371018393785039,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,0.9771929824561404,0.4513591555815271,2.153484307846312
18062,1.0,1.0,1.5942599104602206,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.0562573099415205,0.4513591555815271,2.153484307846312
19523,1.0,1.0,3.3550654912194227,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.1416959064327485,0.4513591555815271,2.153484307846312
21102,1.0,1.0,3.2961773974985005,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.2340350877192983,0.4513591555815271,2.153484307846312
22809,1.0,1.0,3.3075499317333943,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.333859649122807,0.4513591555815271,2.153484307846312
24654,1.0,1.0,4.312122648419382,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.4417543859649122,0.4513591555815271,2.153484307846312
26649,1.0,1.0,3.720530627342609,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.558421052631579,0.4513591555815271,2.153484307846312
28804,0.999305546283722,0.9992835521697998,4.099871922594357,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.6844444444444444,0.4513591555815271,2.153484307846312
31135,1.0,1.0,2.8522805574509182,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.8207602339181286,0.4513591555815271,2.153484307846312
33653,1.0,1.0,3.164313916627759,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,1.9680116959064327,0.4513591555815271,2.153484307846312
36376,1.0,1.0,3.080605444269439,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,2.1272514619883043,0.4513591555815271,2.153484307846312
39318,1.0,1.0,2.786346190413856,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,2.299298245614035,0.4513591555815271,2.153484307846312
42499,1.0,1.0,2.9910925928326124,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,2.4853216374269005,0.4513591555815271,2.153484307846312
45937,1.0,1.0,2.644645320661513,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,2.686374269005848,0.4513591555815271,2.153484307846312
49653,1.0,1.0,2.9885624978329592,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,2.9036842105263156,0.4513591555815271,2.153484307846312
53670,0.9987847208976746,0.9989253282546996,3.399654841828763,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,3.1385964912280704,0.4513591555815271,2.153484307846312
58011,1.0,1.0,3.706526390632812,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,3.3924561403508773,0.4513591555815271,2.153484307846312
62704,1.0,1.0,3.148458958998197,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,3.6669005847953215,0.4513591555815271,2.153484307846312
67777,1.0,1.0,1.669275958214293,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,3.9635672514619884,0.4513591555815271,2.153484307846312
73260,1.0,1.0,3.79097070784464,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,4.28421052631579,0.4513591555815271,2.153484307846312
79186,1.0,1.0,3.079664621667769,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,4.630760233918129,0.4513591555815271,2.153484307846312
85592,1.0,1.0,3.5333684981062112,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,5.005380116959064,0.4513591555815271,2.153484307846312
92516,1.0,1.0,3.3395109074510945,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,5.410292397660819,0.4513591555815271,2.153484307846312
100000,1.0,1.0,2.836714533461599,transformer_compose120_f0.6_wd1.0_softmax_ce_s4,17100,5.847953216374269,0.4513591555815271,2.153484307846312
0,0.009375000372529,0.0093206670135259,2.410295764061869,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0,0.4513591555815271,2.153484307846312
1,0.009375000372529,0.0093206670135259,2.4112222249878124,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,3.2679738562091506e-05,0.4513591555815271,2.153484307846312
2,0.0055555556900799,0.0057357950136065,2.4120281534472734,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,6.535947712418301e-05,0.4513591555815271,2.153484307846312
3,0.0072916666977107,0.0071697435341775,2.413017031055482,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,9.80392156862745e-05,0.4513591555815271,2.153484307846312
4,0.0069444444961845,0.0068112565204501,2.4141350496701603,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00013071895424836603,0.4513591555815271,2.153484307846312
5,0.0062500000931322,0.0064527695067226,2.4153144388155003,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0001633986928104575,0.4513591555815271,2.153484307846312
6,0.005902777891606,0.0060942820273339,2.4165316507236017,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.000196078431372549,0.4513591555815271,2.153484307846312
7,0.0052083334885537,0.0051980642601847,2.4177098111644177,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00022875816993464052,0.4513591555815271,2.153484307846312
8,0.005902777891606,0.0053773075342178,2.418890581473044,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00026143790849673205,0.4513591555815271,2.153484307846312
9,0.0053819445893168,0.0050188205204904,2.4199524667522057,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0002941176470588235,0.4513591555815271,2.153484307846312
10,0.0048611112870275,0.0046603335067629,2.4207321293829507,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.000326797385620915,0.4513591555815271,2.153484307846312
11,0.0048611112870275,0.004839576780796,2.4213742344862905,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0003594771241830065,0.4513591555815271,2.153484307846312
12,0.0052083334885537,0.0051980642601847,2.42197159725441,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.000392156862745098,0.4513591555815271,2.153484307846312
14,0.0045138890855014,0.0044810897670686,2.422871680736664,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00045751633986928104,0.4513591555815271,2.153484307846312
15,0.0038194444496184,0.0039433590136468,2.4231102853222404,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0004901960784313725,0.4513591555815271,2.153484307846312
16,0.0024305556435137,0.0025094102602452,2.4233106836128218,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0005228758169934641,0.4513591555815271,2.153484307846312
17,0.0024305556435137,0.0025094102602452,2.42349151583172,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0005555555555555556,0.4513591555815271,2.153484307846312
19,0.002951388945803,0.0028678975068032,2.423916352837877,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0006209150326797386,0.4513591555815271,2.153484307846312
21,0.0022569445427507,0.0021509230136871,2.4247185490624075,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0006862745098039216,0.4513591555815271,2.153484307846312
22,0.0027777778450399,0.0028678975068032,2.4251846927506087,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.000718954248366013,0.4513591555815271,2.153484307846312
24,0.0019097222248092,0.0019716795068234,2.426120150515426,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.000784313725490196,0.4513591555815271,2.153484307846312
26,0.0019097222248092,0.0017924358835443,2.428230926246156,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0008496732026143791,0.4513591555815271,2.153484307846312
29,0.0013888889225199,0.0012547051301226,2.433893262441787,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0009477124183006536,0.4513591555815271,2.153484307846312
31,0.0012152778217568,0.0010754615068435,2.437932641857571,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0010130718954248366,0.4513591555815271,2.153484307846312
34,0.001562500023283,0.0014339487534016,2.4430316631212383,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0011111111111111111,0.4513591555815271,2.153484307846312
37,0.0010416667209938,0.0008962179417721,2.4465612811874853,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0012091503267973856,0.4513591555815271,2.153484307846312
40,0.000868055562023,0.0007169743767008,2.446770742185405,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00130718954248366,0.4513591555815271,2.153484307846312
44,0.0012152778217568,0.0008962179417721,2.4438925164064216,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.001437908496732026,0.4513591555815271,2.153484307846312
48,0.0012152778217568,0.0008962179417721,2.439056623910675,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.001568627450980392,0.4513591555815271,2.153484307846312
52,0.0010416667209938,0.0008962179417721,2.4318999509124204,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0016993464052287581,0.4513591555815271,2.153484307846312
56,0.0012152778217568,0.0008962179417721,2.4287446830144384,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0018300653594771241,0.4513591555815271,2.153484307846312
61,0.0010416667209938,0.0010754615068435,2.4268218374034656,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0019934640522875817,0.4513591555815271,2.153484307846312
67,0.0013888889225199,0.0005377307534217,2.425497070542685,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0021895424836601307,0.4513591555815271,2.153484307846312
72,0.0027777778450399,0.0012547051301226,2.4212851781711606,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.002352941176470588,0.4513591555815271,2.153484307846312
79,0.0026041667442768,0.0008962179417721,2.415777041448599,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.002581699346405229,0.4513591555815271,2.153484307846312
86,0.0027777778450399,0.0008962179417721,2.400302509995901,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0028104575163398694,0.4513591555815271,2.153484307846312
93,0.0039930557832121,0.0010754615068435,2.382758754465308,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00303921568627451,0.4513591555815271,2.153484307846312
101,0.0053819445893168,0.0014339487534016,2.3659924733160187,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.003300653594771242,0.4513591555815271,2.153484307846312
110,0.0071180555969476,0.0017924358835443,2.3612172399785614,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.003594771241830065,0.4513591555815271,2.153484307846312
120,0.0109374998137354,0.0014339487534016,2.367932349480228,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.00392156862745098,0.4513591555815271,2.153484307846312
130,0.0121527779847383,0.0014339487534016,2.3728025569827373,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.004248366013071895,0.4513591555815271,2.153484307846312
142,0.0151041662320494,0.0019716795068234,2.38218670692319,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.004640522875816994,0.4513591555815271,2.153484307846312
154,0.0184027776122093,0.0017924358835443,2.38709115874125,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.005032679738562092,0.4513591555815271,2.153484307846312
168,0.0203124992549419,0.0019716795068234,2.3899132513474046,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.005490196078431373,0.4513591555815271,2.153484307846312
183,0.0215277783572673,0.0021509230136871,2.390795135561177,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.005980392156862745,0.4513591555815271,2.153484307846312
199,0.0227430555969476,0.0019716795068234,2.3819764580322142,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.006503267973856209,0.4513591555815271,2.153484307846312
216,0.0227430555969476,0.0019716795068234,2.3740442510817203,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.007058823529411765,0.4513591555815271,2.153484307846312
235,0.0227430555969476,0.0023301667533814,2.3670009462493278,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.007679738562091503,0.4513591555815271,2.153484307846312
255,0.0230902768671512,0.0019716795068234,2.3617671051468787,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.008333333333333333,0.4513591555815271,2.153484307846312
278,0.0232638884335756,0.0017924358835443,2.3611401197004565,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.009084967320261438,0.4513591555815271,2.153484307846312
302,0.0225694440305233,0.0019716795068234,2.3618354067255862,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.009869281045751634,0.4513591555815271,2.153484307846312
329,0.0234375,0.0025094102602452,2.3640163746933966,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.010751633986928105,0.4513591555815271,2.153484307846312
357,0.0225694440305233,0.0023301667533814,2.3676169481778304,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.011666666666666667,0.4513591555815271,2.153484307846312
389,0.0230902768671512,0.0028678975068032,2.378359008461933,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.012712418300653595,0.4513591555815271,2.153484307846312
423,0.0222222227603197,0.0025094102602452,2.3965930207889232,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.013823529411764707,0.4513591555815271,2.153484307846312
460,0.022916667163372,0.0026886537671089,2.4170726911908598,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.015032679738562092,0.4513591555815271,2.153484307846312
500,0.022916667163372,0.0028678975068032,2.4418490444956364,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.016339869281045753,0.4513591555815271,2.153484307846312
544,0.0232638884335756,0.0028678975068032,2.463897576394084,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.017777777777777778,0.4513591555815271,2.153484307846312
591,0.0164930559694767,0.003405628260225,2.4738586012352903,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.01931372549019608,0.4513591555815271,2.153484307846312
643,0.0217013880610466,0.0028678975068032,2.481191743040536,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.021013071895424836,0.4513591555815271,2.153484307846312
700,0.0232638884335756,0.0032263847533613,2.496657141185191,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.02287581699346405,0.4513591555815271,2.153484307846312
761,0.0170138888061046,0.0055565512739121,2.5156221944859647,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.024869281045751635,0.4513591555815271,2.153484307846312
828,0.0225694440305233,0.0032263847533613,2.516167474238993,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.027058823529411764,0.4513591555815271,2.153484307846312
900,0.0095486110076308,0.0051980642601847,2.5278163948371746,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.029411764705882353,0.4513591555815271,2.153484307846312
979,0.0236111115664243,0.0041226027533411,2.5144172639223283,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.03199346405228758,0.4513591555815271,2.153484307846312
1065,0.0241319444030523,0.0039433590136468,2.5054985227218345,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.03480392156862745,0.4513591555815271,2.153484307846312
1158,0.0225694440305233,0.0032263847533613,2.490551950854269,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.03784313725490196,0.4513591555815271,2.153484307846312
1259,0.0234375,0.0037641155067831,2.475660552233081,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.0411437908496732,0.4513591555815271,2.153484307846312
1370,0.0225694440305233,0.003405628260225,2.4671586446278506,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.04477124183006536,0.4513591555815271,2.153484307846312
1490,0.0222222227603197,0.0028678975068032,2.4435956590508523,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.04869281045751634,0.4513591555815271,2.153484307846312
1620,0.0201388895511627,0.0026886537671089,2.354175240594947,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.052941176470588235,0.4513591555815271,2.153484307846312
1762,0.0218749996274709,0.0030471410136669,2.277477492745518,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.05758169934640523,0.4513591555815271,2.153484307846312
1917,0.0182291660457849,0.0028678975068032,2.231437172189928,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.06264705882352942,0.4513591555815271,2.153484307846312
2085,0.0211805552244186,0.0043018460273742,2.241815014727872,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.06813725490196078,0.4513591555815271,2.153484307846312
2267,0.0201388895511627,0.0041226027533411,2.264808655962368,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.07408496732026144,0.4513591555815271,2.153484307846312
2466,0.0204861108213663,0.0046603335067629,2.316326131174823,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.08058823529411764,0.4513591555815271,2.153484307846312
2682,0.0210069436579942,0.0051980642601847,2.355657623508401,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.08764705882352941,0.4513591555815271,2.153484307846312
2917,0.0097222225740551,0.0068112565204501,2.405286809140129,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.09532679738562091,0.4513591555815271,2.153484307846312
3172,0.0215277783572673,0.0055565512739121,2.2279759992103347,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.10366013071895425,0.4513591555815271,2.153484307846312
3450,0.021354166790843,0.0062735257670283,1.8562759119530128,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.11274509803921569,0.4513591555815271,2.153484307846312
3752,0.0220486111938953,0.0059150387533009,1.801716106564446,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.12261437908496732,0.4513591555815271,2.153484307846312
4081,0.0227430555969476,0.0064527695067226,1.2672463755404897,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.1333660130718954,0.4513591555815271,2.153484307846312
4439,0.0220486111938953,0.0068112565204501,1.4946596398305407,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.14506535947712418,0.4513591555815271,2.153484307846312
4828,0.0227430555969476,0.0059150387533009,1.5139698891639235,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.15777777777777777,0.4513591555815271,2.153484307846312
5251,0.0232638884335756,0.0068112565204501,1.3626797282588503,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.17160130718954247,0.4513591555815271,2.153484307846312
5711,0.0232638884335756,0.0077074742875993,1.0307672063824365,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.18663398692810457,0.4513591555815271,2.153484307846312
6211,0.0246527772396802,0.0082452055066823,1.0608295998921746,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.20297385620915032,0.4513591555815271,2.153484307846312
6755,0.0255208332091569,0.0084244487807154,1.6042968596184792,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.2207516339869281,0.4513591555815271,2.153484307846312
7347,0.0222222227603197,0.0073489872738718,1.538145860364592,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.2400980392156863,0.4513591555815271,2.153484307846312
7990,0.0262152776122093,0.0100376410409808,1.605043844181436,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.2611111111111111,0.4513591555815271,2.153484307846312
8690,0.0260416660457849,0.0102168843150138,1.299942834001616,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.28398692810457515,0.4513591555815271,2.153484307846312
9452,0.026562500745058,0.0111131025478243,0.9505647033276784,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.3088888888888889,0.4513591555815271,2.153484307846312
10280,0.0246527772396802,0.0100376410409808,1.5825604235826225,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.3359477124183007,0.4513591555815271,2.153484307846312
11180,0.0256944447755813,0.0103961285203695,1.275515518072741,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.365359477124183,0.4513591555815271,2.153484307846312
12160,0.0263888891786336,0.0118300775066018,1.1248901820965809,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.39738562091503266,0.4513591555815271,2.153484307846312
13225,0.0310763884335756,0.014339487068355,1.1224681807159478,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.43218954248366015,0.4513591555815271,2.153484307846312
14384,0.030729167163372,0.014160243794322,1.5025634474083571,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.4700653594771242,0.4513591555815271,2.153484307846312
15644,0.03125,0.0154149485751986,1.05243106516729,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.5112418300653595,0.4513591555815271,2.153484307846312
17014,0.0281249992549419,0.0136225130409002,1.9216421430006656,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.5560130718954248,0.4513591555815271,2.153484307846312
18505,0.0335069447755813,0.0173866283148527,1.65713790983282,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.6047385620915032,0.4513591555815271,2.153484307846312
20126,0.0336805544793605,0.0175658725202083,0.7451744081185877,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.6577124183006536,0.4513591555815271,2.153484307846312
21889,0.0413194447755813,0.0247356165200471,1.2561085376115326,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.7153267973856209,0.4513591555815271,2.153484307846312
23807,0.0418402776122093,0.0267072953283786,1.461926227682261,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.7780065359477124,0.4513591555815271,2.153484307846312
25893,0.058333333581686,0.0415845140814781,0.9103114629672794,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.8461764705882353,0.4513591555815271,2.153484307846312
28161,0.1173611134290695,0.0984047353267669,1.0189088741969023,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,0.9202941176470588,0.4513591555815271,2.153484307846312
30629,0.9779514074325562,0.977594554424286,3.520255765789725,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.0009477124183006,0.4513591555815271,2.153484307846312
33312,1.0,1.0,3.271136315768531,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.0886274509803922,0.4513591555815271,2.153484307846312
36230,1.0,1.0,5.6977806849183095,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.1839869281045752,0.4513591555815271,2.153484307846312
39404,1.0,1.0,4.403962647776331,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.2877124183006536,0.4513591555815271,2.153484307846312
42856,1.0,1.0,3.1628060422873028,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.4005228758169934,0.4513591555815271,2.153484307846312
46611,1.0,1.0,2.559182308811632,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.523235294117647,0.4513591555815271,2.153484307846312
50695,1.0,1.0,6.1071697960881455,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.6566993464052289,0.4513591555815271,2.153484307846312
55136,1.0,1.0,3.757764927360823,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.8018300653594772,0.4513591555815271,2.153484307846312
59966,1.0,1.0,5.868332916048217,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,1.959673202614379,0.4513591555815271,2.153484307846312
65220,1.0,1.0,4.737206369385902,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,2.131372549019608,0.4513591555815271,2.153484307846312
70934,1.0,1.0,3.8458230059212832,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,2.3181045751633986,0.4513591555815271,2.153484307846312
77148,1.0,1.0,6.042602815129829,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,2.521176470588235,0.4513591555815271,2.153484307846312
83907,1.0,1.0,5.670929139300943,transformer_compose120_f0.6_wd1.0_softmax_ce_s5,30600,2.742058823529412,0.4513591555815271,2.153484307846312
