panel,run,step,gap,distance,rate,t_g
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,55,4,0.05292501303802414,0.013231253259506035,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,59,4,0.05078227548598605,0.012695568871496513,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,64,5,0.05318722471480858,0.010637444942961715,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,68,4,0.04021659835448954,0.010054149588622385,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,73,5,0.04127630222926206,0.008255260445852413,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,79,6,0.03858630759159402,0.00643105126526567,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,85,6,0.03647068942322574,0.00607844823720429,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,91,6,0.036111046678188534,0.006018507779698089,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,98,7,0.03223891772620335,0.0046055596751719075,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,105,7,0.03466295165659738,0.004951850236656769,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,113,8,0.04575449709166245,0.005719312136457806,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,121,8,0.030243685569215795,0.0037804606961519744,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,130,9,0.02780356771820162,0.0030892853020224025,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,140,10,0.02523933444797305,0.002523933444797305,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,150,10,0.02453506961601765,0.002453506961601765,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,161,11,0.025006356155469454,0.0022733051050426775,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,173,12,0.02032218331653822,0.001693515276378185,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,186,13,0.017449251048074446,0.0013422500806211113,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,200,14,0.01657944970336507,0.0011842464073832193,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,215,15,0.02080874737949263,0.0013872498252995088,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,231,16,0.020214097471679585,0.001263381091979974,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,248,17,0.027693546688164632,0.0016290321581273314,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,266,18,0.019763182091452107,0.0010979545606362281,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,286,20,0.030467318403736662,0.001523365920186833,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,307,21,0.02522065261872591,0.0012009834580345672,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,330,23,0.039009792123663,0.0016960779184201304,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,355,25,0.03613433721623737,0.0014453734886494948,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,381,26,0.03426700566444255,0.0013179617563247137,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,409,28,0.024730214396206256,0.0008832219427216519,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,440,31,0.027867884502504874,0.0008989640162098346,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,472,32,0.08101813149403127,0.002531816609188477,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,507,35,0.0394063403636425,0.0011258954389612144,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,545,38,0.016875922397228075,0.00044410322097968616,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,585,40,0.02558822991465172,0.0006397057478662929,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,629,44,0.0222359521430647,0.0005053625487060159,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,676,47,0.02720638603057754,0.0005788592772463306,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,726,50,0.029312880280018612,0.0005862576056003722,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,780,54,0.03218080350353481,0.000595940805621015,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,837,57,0.06670616975328966,0.0011702836798822749,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,900,63,0.03168917482955302,0.0005030027750722702,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,966,66,0.023878040345534163,0.000361788490083851,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1038,72,0.04358697009391483,0.000605374584637706,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1115,77,0.08348214174959645,0.0010841836590856683,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1198,83,0.037962626911280925,0.0004573810471238666,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1287,89,0.10208295739774938,0.0011469995213230267,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1382,95,0.06763994583845183,0.0007119994298784403,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1485,103,0.13394359662233732,0.0013004232681780323,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1595,110,0.08900280044208649,0.0008091163676553317,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1713,118,0.10068593702259444,0.0008532706527338512,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1841,128,0.1557932463139786,0.0012171347368279577,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,1977,136,0.12793118328116826,0.0009406704653027078,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,2124,147,0.12497983065209914,0.0008502029296061166,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,2282,158,0.20631508010156194,0.0013057916462124173,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,2451,169,0.12428267637991296,0.0007354004519521477,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,2633,182,0.11762839768552336,0.0006463098773929855,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,2828,195,0.21698538814166335,0.0011127455802136582,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,3038,210,0.15124943940717675,0.0007202354257484607,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,3264,226,0.14481233641814786,0.0006407625505227782,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,3506,242,0.18229205141072133,0.0007532729397137245,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,3766,260,0.35173891382230316,0.0013528419762396276,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,4046,280,0.42600561779861085,0.0015214486349950387,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,4346,300,0.3062605884897083,0.0010208686282990277,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,4669,323,0.32802590585732433,0.0010155600800536358,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,5015,346,0.22427608322687717,0.0006481967723320149,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,5388,373,0.9202191661669964,0.0024670755125120545,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,5788,400,0.5319765446524567,0.0013299413616311418,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,6217,429,0.42127032926036095,0.0009819821194880208,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,6679,462,0.4654012983327099,0.0010073621176032682,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,7174,495,0.343379979019666,0.0006936969273124566,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,7707,533,0.3358129836175981,0.0006300431212337675,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,8279,572,0.6847852170119921,0.001197176952818168,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,8893,614,0.28882290098526403,0.0004703956042105277,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,9553,660,0.2831040128969859,0.00042894547408634225,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,10263,710,0.4346292926676688,0.0006121539333347448,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,11024,761,0.7390303216636555,0.000971130514669718,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,11843,819,1.3614339740854209,0.0016623125446708436,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,12722,879,0.6012084636558862,0.000683968673101122,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,13666,944,0.44260927515500675,0.0004688657575794563,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,14680,1014,0.33094207968722655,0.0003263728596520972,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,15770,1090,0.39529838133741635,0.00036265906544717094,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,16940,1170,0.28327644597201773,0.00024211662048890406,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,18198,1258,0.31372906334979755,0.0002493871727740839,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,19548,1350,0.2701062494235986,0.00020007870327673973,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,20999,1451,0.35295633428569173,0.00024325040267794056,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,22558,1559,0.37297689200687106,0.00023924111097297694,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,24232,1674,1.0466301701561043,0.0006252271028411615,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,26031,1799,0.9578551270651968,0.0005324375358894924,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,27963,1932,0.4712126341536832,0.00024389887896153375,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30039,2076,0.6894577403132165,0.0003321087381084858,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,32268,2229,1.0941315381511596,0.0004908620628762492,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,34663,2395,1.383095009450284,0.0005774926970564861,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,37236,2573,2.5888923588583337,0.001006176587197176,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,40000,2764,0.953724008459715,0.00034505210146878253,30000.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1,1,0.012958987425041521,0.012958987425041521,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2,1,0.016414406766925613,0.016414406766925613,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,3,1,0.012812855909300048,0.012812855909300048,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,4,1,0.011574183621459198,0.011574183621459198,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,5,1,0.011034959700726142,0.011034959700726142,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,6,1,0.011628594982434884,0.011628594982434884,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,7,1,0.012395393794946368,0.012395393794946368,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,8,1,0.013373722889918555,0.013373722889918555,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,9,1,0.014143347596920099,0.014143347596920099,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,10,1,0.015043038773787957,0.015043038773787957,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,11,1,0.01622395589391376,0.01622395589391376,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,12,1,0.01724239699744593,0.01724239699744593,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,13,1,0.01825815871702917,0.01825815871702917,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,14,1,0.019116639407885428,0.019116639407885428,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,15,1,0.019622463830019844,0.019622463830019844,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,16,1,0.019931229724498064,0.019931229724498064,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,18,2,0.03488060736444205,0.017440303682221023,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,19,1,0.01964702415744022,0.01964702415744022,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,20,1,0.01898649940722274,0.01898649940722274,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,22,2,0.031139469498279546,0.015569734749139773,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,23,1,0.015342225633609213,0.015342225633609213,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,25,2,0.025069374747162965,0.012534687373581483,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,27,2,0.025845647415617366,0.012922823707808683,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,29,2,0.026052985056418603,0.013026492528209302,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,31,2,0.0274248139289098,0.0137124069644549,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,33,2,0.030371370852087503,0.015185685426043751,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,36,3,0.046918485301568044,0.01563949510052268,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,39,3,0.04752188363787141,0.01584062787929047,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,41,2,0.03481951213443932,0.01740975606721966,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,44,3,0.04553251975351373,0.015177506584504577,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,48,4,0.05047286872437707,0.012618217181094267,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,51,3,0.029394885901305214,0.009798295300435071,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,55,4,0.03945533644031514,0.009863834110078785,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,59,4,0.04008708760906089,0.010021771902265223,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,64,5,0.048688675588224914,0.009737735117644983,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,68,4,0.04848993575815316,0.01212248393953829,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,73,5,0.05996725391731764,0.011993450783463528,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,79,6,0.06116894884868302,0.010194824808113836,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,85,6,0.044473535867688804,0.007412255977948134,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,91,6,0.034914633113032174,0.005819105518838696,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,98,7,0.035414349425111964,0.005059192775015995,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,105,7,0.03530260249688122,0.005043228928125888,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,113,8,0.03671933528867446,0.004589916911084307,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,121,8,0.03508073524246538,0.004385091905308173,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,130,9,0.034622992781217644,0.0038469991979130716,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,140,10,0.028488981942119188,0.002848898194211919,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,150,10,0.03142203027600614,0.0031422030276006137,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,161,11,0.026661125047092185,0.0024237386406447442,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,173,12,0.02156689143985408,0.0017972409533211734,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,186,13,0.0197370470707789,0.0015182343900599154,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,200,14,0.020954008559972353,0.0014967148971408823,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,215,15,0.02212276298881282,0.0014748508659208548,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,231,16,0.02228421817679395,0.0013927636360496218,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,248,17,0.02080074986416628,0.0012235735214215458,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,266,18,0.049064068031564656,0.0027257815573091477,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,286,20,0.03526933757619364,0.001763466878809682,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,307,21,0.03476211995027923,0.001655339045251392,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,330,23,0.017411749774768812,0.0007570325989029918,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,355,25,0.0275196120970731,0.001100784483882924,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,381,26,0.028973659238279322,0.0011143715091645892,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,409,28,0.05382785410965764,0.0019224233610592013,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,440,31,0.04600902781652886,0.0014841621876299632,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,472,32,0.035692359051768825,0.0011153862203677758,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,507,35,0.03209499175181853,0.0009169997643376722,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,545,38,0.03626327995491479,0.0009542968409188103,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,585,40,0.04438302732767205,0.001109575683191801,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,629,44,0.05341108678650009,0.0012138883360568202,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,676,47,0.08085386850002574,0.0017202950744686328,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,726,50,0.040232545558250905,0.0008046509111650181,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,780,54,0.035175172474516764,0.0006513920828614216,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,837,57,0.03979294040487323,0.000698121761489004,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,900,63,0.04954082702809553,0.0007863623337792941,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,966,66,0.11062615496631055,0.0016761538631259174,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1038,72,0.08782596530551248,0.0012198050736876734,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1115,77,0.047154185796285594,0.0006123920233283844,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1198,83,0.10792541656840952,0.0013003062237157774,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1287,89,0.08288885129621092,0.0009313354078225945,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1382,95,0.12046528321534043,0.001268055612793057,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1485,103,0.08832566832723178,0.0008575307604585609,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1595,110,0.15876278145138784,0.0014432980131944349,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1713,118,0.12689368784044577,0.0010753702359359812,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1841,128,0.1167088842508682,0.0009117881582099078,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,1977,136,0.27851673289313855,0.002047917153626019,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2124,147,0.1834931026542084,0.0012482523990082204,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2282,158,0.23629100706130374,0.001495512702919644,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2451,169,0.11118123677296528,0.0006578771406684336,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2633,182,0.2154533878818028,0.0011838098235263889,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,2828,195,0.21872703682031244,0.0011216771118990382,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,3038,210,0.18459518120426166,0.000879024672401246,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,3264,226,0.15988488836744094,0.000707455258263013,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,3506,242,0.13224390154721652,0.0005464624030876716,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,3766,260,0.1398118634677307,0.0005377379364143488,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,4046,280,0.12538712451583772,0.00044781115898513474,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,4346,300,0.36619441913783607,0.001220648063792787,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,4669,323,0.19919694895462012,0.0006167088202929415,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,5015,346,0.1772324560211452,0.0005122325318530209,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,5388,373,0.7432237704656008,0.001992557025376946,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,5788,400,0.5767269222762424,0.001441817305690606,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,6217,429,0.3550306227813954,0.000827577209280642,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,6679,462,0.24965192178874313,0.0005403721250838596,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,7174,495,0.24873099350974864,0.0005024868555752498,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,7707,533,0.37789299936870047,0.0007089924941251416,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,8279,572,0.3433012148408492,0.0006001769490224636,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,8893,614,0.2726800126584808,0.0004441042551441055,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,9553,660,1.188864237421057,0.0018013094506379652,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,10263,710,1.5460707052012796,0.002177564373522929,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,11024,761,0.2900355841341808,0.00038112428926961997,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,11843,819,0.8077097591898897,0.0009862146021854575,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,12722,879,1.1839683697804968,0.0013469492261439099,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,13666,944,0.9533235342902467,0.0010098766253074647,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,14680,1014,0.4038288626413183,0.00039825331621431786,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,15770,1090,0.3236765842962076,0.00029695099476716294,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,16940,1170,0.5777222360781369,0.0004937796889556725,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,18198,1258,0.25499925479183405,0.00020270211032737205,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,19548,1350,0.21460133114755936,0.00015896394899819213,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,20999,1451,0.5571602945002906,0.000383983662646651,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,22558,1559,1.1160152405836243,0.0007158532652877642,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,24232,1674,0.9267935262847572,0.0005536400993337857,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,26031,1799,1.4176769038457029,0.0007880360777352434,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,27963,1932,0.9618286689648248,0.0004978409259652302,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,30039,2076,0.34453994351174994,0.00016596336392666182,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,32268,2229,0.4497497093485542,0.00020177196471447026,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34663,2395,1.7277158393181336,0.0007213844840576758,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,37236,2573,2.0993883906838735,0.0008159301945914782,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,40000,2764,1.019096676462246,0.0003687035732497272,34700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,1,1,0.01351846968904825,0.01351846968904825,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,2,1,0.012323559183019814,0.012323559183019814,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,3,1,0.011605456356618575,0.011605456356618575,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,4,1,0.011260132494359682,0.011260132494359682,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,5,1,0.01118338001639225,0.01118338001639225,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,6,1,0.010652944762682005,0.010652944762682005,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,7,1,0.010547460337686977,0.010547460337686977,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,8,1,0.010691917249441239,0.010691917249441239,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,9,1,0.010494552332540614,0.010494552332540614,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,10,1,0.01074547095511613,0.01074547095511613,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,11,1,0.010859118415048413,0.010859118415048413,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,12,1,0.010943315732591443,0.010943315732591443,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,13,1,0.01108564321833414,0.01108564321833414,25700.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,14,1,0.011156207630612983,0.011156207630612983,25700.0
