run,observable,model,operation,modulus,train_fraction,weight_decay,label_permutation,loss,optimizer,t_g,t_top,delta
transformer_div97_f0.5_wd1.0_softmax_ce_s3,h1_max_persistence,transformer,div,97,0.5,1.0,False,softmax_ce,adamw,6000.0,14613.0,-8613.0
transformer_div97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence_normalised,transformer,div,97,0.5,1.0,False,softmax_ce,adamw,8000.0,48006.0,-40006.0
transformer_div97_f0.5_wd1.0_softmax_ce_s4,h1_total_persistence_normalised,transformer,div,97,0.5,1.0,False,softmax_ce,adamw,8000.0,13566.0,-5566.0
transformer_div97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence,transformer,div,97,0.5,1.0,False,softmax_ce,adamw,8000.0,48006.0,-40006.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,1900.0,60000.0,-58100.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,1900.0,60000.0,-58100.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,1900.0,60000.0,-58100.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2700.0,60000.0,-57300.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2700.0,55701.0,-53001.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2700.0,21192.0,-18492.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s2,h1_max_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2600.0,10077.0,-7477.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s2,h1_total_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2600.0,55701.0,-53101.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s2,h1_max_persistence,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2600.0,8062.0,-5462.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s3,h1_max_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2100.0,28530.0,-26430.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s3,h1_total_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2100.0,3834.0,-1734.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s3,h1_max_persistence,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2100.0,14613.0,-12513.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2800.0,13566.0,-10766.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s4,h1_total_persistence_normalised,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2800.0,13566.0,-10766.0
transformer_mul97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence,transformer,mul,97,0.5,1.0,False,softmax_ce,adamw,2800.0,9355.0,-6555.0
transformer_poly97_f0.5_wd0.3_softmax_ce_s0,h1_max_persistence_normalised,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,27647.0,
transformer_poly97_f0.5_wd0.3_softmax_ce_s0,h1_total_persistence_normalised,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,23534.0,
transformer_poly97_f0.5_wd0.3_softmax_ce_s0,h1_max_persistence,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,27647.0,
transformer_poly97_f0.5_wd0.3_softmax_ce_s1,h1_max_persistence_normalised,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,17053.0,
transformer_poly97_f0.5_wd0.3_softmax_ce_s1,h1_total_persistence_normalised,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,23534.0,
transformer_poly97_f0.5_wd0.3_softmax_ce_s1,h1_max_persistence,transformer,poly,97,0.5,0.3,False,softmax_ce,adamw,,44822.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,5161.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,7485.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,22827.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,4791.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,10077.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,10077.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s2,h1_max_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,30732.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s2,h1_total_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,44567.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s2,h1_max_persistence,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,30732.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s3,h1_max_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,4448.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s3,h1_total_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,24589.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s3,h1_max_persistence,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,22827.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,35658.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s4,h1_total_persistence_normalised,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,35658.0,
transformer_poly97_f0.5_wd1.0_softmax_ce_s4,h1_max_persistence,transformer,poly,97,0.5,1.0,False,softmax_ce,adamw,,35658.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s0,h1_max_persistence_normalised,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,61856.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s0,h1_total_persistence_normalised,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,67043.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s0,h1_max_persistence,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,67043.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s1,h1_max_persistence_normalised,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,18483.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s1,h1_total_persistence_normalised,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,18483.0,
transformer_poly97_f0.7_wd0.3_softmax_ce_s1,h1_max_persistence,transformer,poly,97,0.7,0.3,False,softmax_ce,adamw,,117807.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,25508.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,67043.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,25508.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,5523.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,138394.0,
transformer_poly97_f0.7_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,poly,97,0.7,1.0,False,softmax_ce,adamw,,138394.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,60000.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,48006.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,48006.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,48006.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,18264.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,18264.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s2,h1_max_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,60000.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s2,h1_total_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,55701.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s2,h1_max_persistence,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,60000.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s3,h1_max_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,4448.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s3,h1_total_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,26486.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s3,h1_max_persistence,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,22827.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s4,h1_max_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,4130.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s4,h1_total_persistence_normalised,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,55701.0,
transformer_sub97_f0.3_wd1.0_softmax_ce_s4,h1_max_persistence,transformer,sub,97,0.3,1.0,False,softmax_ce,adamw,,35658.0,
transformer_sub97_f0.4_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,25100.0,4813.0,20287.0
transformer_sub97_f0.4_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,25100.0,31135.0,-6035.0
transformer_sub97_f0.4_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,25100.0,10478.0,14622.0
transformer_sub97_f0.4_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,24500.0,28804.0,-4304.0
transformer_sub97_f0.4_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,24500.0,28804.0,-4304.0
transformer_sub97_f0.4_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,sub,97,0.4,1.0,False,softmax_ce,adamw,24500.0,28804.0,-4304.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence_normalised,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8100.0,92516.0,-84416.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s0,h1_total_persistence_normalised,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8100.0,19523.0,-11423.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s0,h1_max_persistence,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8100.0,92516.0,-84416.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence_normalised,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8200.0,19523.0,-11323.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s1,h1_total_persistence_normalised,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8200.0,18062.0,-9862.0
transformer_sub97_f0.5_wd1.0_softmax_ce_s1,h1_max_persistence,transformer,sub,97,0.5,1.0,False,softmax_ce,adamw,8200.0,19523.0,-11323.0
