step,h1_max_persistence_normalised,fourier_concentration,fourier_concentration_group,fourier_concentration_k1,fourier_concentration_k2,fourier_concentration_k3,fourier_concentration_k5,fourier_concentration_k10,fourier_concentration_k20,fourier_concentration_group_k1,fourier_concentration_group_k2,fourier_concentration_group_k3,fourier_concentration_group_k5,fourier_concentration_group_k10,fourier_concentration_group_k20,run,operation,t_g
2848,0.0726925940991726,0.1175983059506557,0.19798311531603,0.0244367639144584,0.0480457487844329,0.0713573691098776,0.1175983059506557,0.229491670254453,0.4462642596511924,0.0657885091684415,0.1055350212849362,0.1382106081938651,0.19798311531603,0.3325930629073512,0.5508330270762746,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
3067,0.0574538697247817,0.1176809030213985,0.2056316273194579,0.0244965738030946,0.0481052089586414,0.0715318005495886,0.1176809030213985,0.2298404749588714,0.4469922311056272,0.0731854375751279,0.1133585959263309,0.1456486039963946,0.2056316273194579,0.3394212724623007,0.5575260508644757,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
3304,0.0496577479387269,0.1179277541767039,0.218770255563524,0.0245025688332551,0.0484078275628343,0.0717520932565223,0.1179277541767039,0.230107147533161,0.447621040095717,0.0804594553651869,0.1229908485948973,0.1561056678544258,0.218770255563524,0.3573562770327931,0.5763145267402091,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
3559,0.0478698347215657,0.1172181556555165,0.2456653005767281,0.0239884137641204,0.047758923099019,0.0709664144848289,0.1172181556555165,0.2295935783503328,0.4459134185134241,0.0912694422490781,0.1400849630760653,0.1759899040489475,0.2456653005767281,0.4057590203199762,0.6256217218619008,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
3834,0.0426939844922993,0.1200710087735272,0.2644306051528486,0.0246513060875235,0.0488947437626755,0.0730906626507057,0.1200710087735272,0.2344534873444533,0.4502843266517827,0.1080081214352188,0.1591648373171446,0.1954266756944409,0.2644306051528486,0.4234774300890462,0.6455973224237403,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
4130,0.0437437683649874,0.1199900208108017,0.2691177313103648,0.0243768223138713,0.0486345247653187,0.07277233489318,0.1199900208108017,0.2355849930685258,0.4502509290627519,0.1078365866361195,0.161075722500326,0.1989475299689006,0.2691177313103648,0.4358509102558683,0.6626220028398009,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
4448,0.0408540889069322,0.1198871086520212,0.3086803557784424,0.0250395952191627,0.0489363690324289,0.0726777403374681,0.1198871086520212,0.2357421641972274,0.4493397826037154,0.124854370638607,0.1895293514096853,0.2303066945468423,0.3086803557784424,0.4978965637852646,0.7200490440141424,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
4791,0.0544131204528505,0.1226004473779648,0.3104497448676154,0.0252572554096024,0.0503090992743619,0.0746485987069822,0.1226004473779648,0.2373022291182112,0.4493955540051703,0.1296715947208145,0.1934747956850958,0.2330753840061345,0.3104497448676154,0.4945005776462056,0.7201478251560862,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
5161,0.0685841682649501,0.116149829374817,0.3723655896516794,0.0248412422066124,0.048037711980842,0.0710433161526393,0.116149829374817,0.2268222502126775,0.4423300241693059,0.1360757565827853,0.2165890802749653,0.2713780215996383,0.3723655896516794,0.5972291297088337,0.8077019970268093,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
5560,0.0567697719971484,0.1186298244143504,0.3524441384138896,0.0254080455995696,0.0490197469529982,0.07246991281449,0.1186298244143504,0.2310460387317835,0.4439648976343309,0.1483370423550591,0.2198306324031391,0.2657457790369349,0.3524441384138896,0.5590776725269607,0.7874496672407062,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
5989,0.0551333497539313,0.1158620594859192,0.3235379156560445,0.0242007129241836,0.0473872601348251,0.0705656336099049,0.1158620594859192,0.2266110812871901,0.4402379531808943,0.1278599894605193,0.1937089478515868,0.2375552796191969,0.3235379156560445,0.5268404801207809,0.7661658353363332,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
6451,0.0718892503530344,0.1152384618962688,0.4214910735741629,0.0233380145022331,0.0465010048582702,0.0696195521673874,0.1152384618962688,0.2269488728348414,0.4406595523415115,0.1679278298691849,0.2618480788256027,0.3181559403703592,0.4214910735741629,0.6573087818436231,0.8733793438532829,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
6949,0.0529749170120502,0.1108064007083432,0.4343084991921364,0.0225704029413443,0.0448701600265765,0.0671607390393465,0.1108064007083432,0.2177244280604003,0.4290027502011073,0.1898318342290573,0.2688483525097705,0.3263330569002763,0.4343084991921364,0.6819319260124878,0.919315547500623,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
7485,0.0368518972807472,0.1097986610525744,0.4486561786477535,0.0223901713641002,0.0445149183362858,0.0663188259279089,0.1097986610525744,0.2168914692544694,0.4283357945127707,0.2016808285704528,0.2765257290363814,0.3364004287185742,0.4486561786477535,0.7079899641852313,0.9540955803449728,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
8062,0.016211700819238,0.1122565342226321,0.5026570558113784,0.022638689731487,0.0451954146730904,0.0677279493987653,0.1122565342226321,0.2224062665840913,0.4355053654271844,0.2469022140550733,0.3175432054201754,0.3832111866674175,0.5026570558113784,0.7670842078268632,0.984038180618829,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
8685,0.0229785946750507,0.1124332821556434,0.4657736239330821,0.0229389413526721,0.0456795339045249,0.0681092215979942,0.1124332821556434,0.2218393680479218,0.4365417569174021,0.2218128084430419,0.2856757546657665,0.3471384948723053,0.4657736239330821,0.746066385872227,0.9904332087669157,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
9355,0.0315132794778631,0.1106218273393077,0.513790324314752,0.0223775146009234,0.0446937724009881,0.0668379985859111,0.1106218273393077,0.2187404839807739,0.4318065366250061,0.263703826871479,0.3323339898157518,0.3952951133976585,0.513790324314752,0.7766324624670867,0.9948946171284524,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
10077,0.046059086066435,0.1094827895721378,0.5394930528495033,0.0219622289132993,0.04388533756867,0.0657547428977382,0.1094827895721378,0.2175783018557921,0.4311515766674334,0.3009533653910227,0.3633622662808749,0.4253607936528411,0.5394930528495033,0.7916123173828595,0.9972554762902172,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
10854,0.045828611477035,0.1091640439957999,0.5582602025596356,0.0219361854091266,0.0438132356000833,0.0656368436980012,0.1091640439957999,0.2169500145021311,0.4291934035307567,0.3384598247107047,0.3950029103285861,0.4511770469946949,0.5582602025596356,0.796024269238943,0.9978185966956716,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
11692,0.0313147158323552,0.1125306020860637,0.3782086313754714,0.0233532367088134,0.0465433370987513,0.0689481378726674,0.1125306020860637,0.2200578495878722,0.4319739425586714,0.0823104706248042,0.1601396835410511,0.2339119825865911,0.3782086313754714,0.7178679443780251,0.9946202872225516,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
12594,0.0476895227864971,0.1097606365593518,0.3644029597859868,0.0221480679102695,0.044235247243439,0.0661099258206243,0.1097606365593518,0.2176531125239465,0.4288358226486061,0.0782286177534738,0.1537940802863432,0.2270635088245263,0.3644029597859868,0.692515264426905,0.9965054235058232,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
13566,0.047451763563334,0.1106027505725772,0.3848919282645904,0.0225343942071793,0.0450604041021636,0.0672628739285372,0.1106027505725772,0.2173783940755205,0.4283933762565668,0.0934552547860072,0.1724380495476642,0.2486699729643845,0.3848919282645904,0.7023993893443673,0.9981987733820684,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
14613,0.0645623134957561,0.1119477773565873,0.4084973411991687,0.0226995170658602,0.0453019239417837,0.0676328335348337,0.1119477773565873,0.2208680239625576,0.4345981938808361,0.0985594739655414,0.1775258427799254,0.2555721025702409,0.4084973411991687,0.7648099631049623,0.9913102429958196,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
15741,0.0555987951073412,0.110088371229358,0.4040664038159514,0.022785724299022,0.0446879959626945,0.0665333456099144,0.110088371229358,0.2179763861465633,0.4301757836560697,0.0910115995951448,0.1777554899080115,0.2543118580314937,0.4040664038159514,0.7516543955486094,0.99561534221043,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
16955,0.0429461026776554,0.1079483362019265,0.4175000817244503,0.0218002164626318,0.0435049628681396,0.0650291201842348,0.1079483362019265,0.2147049253304009,0.425387493728809,0.1069537925416367,0.1872581535502206,0.2652206751896849,0.4175000817244503,0.7576678063860429,0.9982033956996836,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
18264,0.0539440065415483,0.10777780464891,0.412909935269769,0.0218941681478485,0.0434416603844931,0.0649808860417279,0.10777780464891,0.2137166296567677,0.4238300803266975,0.0977564124668331,0.1825723794742224,0.2616753385732296,0.412909935269769,0.7554118863544572,0.9991536221739992,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
19673,0.0562130202580029,0.1067055761247995,0.4108047537448574,0.0214659310622318,0.0428268059116897,0.0641665577347598,0.1067055761247995,0.2124901680370329,0.421761496912219,0.0968641963940801,0.18135463866413,0.2601704858725645,0.4108047537448574,0.7593448260621636,0.9994608178004498,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
21192,0.0624554025417463,0.1064270032928693,0.4176067584949717,0.0214535657083643,0.042821729761476,0.0640588736109755,0.1064270032928693,0.211915996397984,0.4209229262586498,0.0984347572533549,0.1870614592961846,0.2648467129662664,0.4176067584949717,0.7637062209191992,0.9996090008260962,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
22827,0.0640081054225624,0.1064400750912519,0.4157547251531084,0.0213911545667961,0.0427138746086434,0.0640364516558674,0.1064400750912519,0.2117425777045155,0.420887696659674,0.0958289303394339,0.1851670134457764,0.2626796703111082,0.4157547251531084,0.763622869556677,0.9996837640387908,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
24589,0.0645093792139721,0.1068363750010116,0.41975625355065,0.0215181431220084,0.0430258868833137,0.0644035504324951,0.1068363750010116,0.2121844742768567,0.4214822462979815,0.0980599242634945,0.1899291178288094,0.2672938759062666,0.41975625355065,0.7643093488815216,0.9996968391143428,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
26486,0.0562692433320316,0.1072283435222616,0.4204678997723274,0.0215806804650272,0.0431483586158052,0.0645163305489927,0.1072283435222616,0.2132480650504588,0.4230228375455775,0.097952032729696,0.1892586235270421,0.268880896160299,0.4204678997723274,0.7623329117982423,0.9996830136647286,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
28530,0.0572987471495975,0.1070350672849891,0.4189775154391701,0.0214715736537158,0.0429359681936206,0.0643594113648066,0.1070350672849891,0.21317718496993,0.4233021838138149,0.096265674320635,0.1865011259599117,0.2661164232832859,0.4189775154391701,0.7617102321035308,0.999786163112198,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
30732,0.0630182782748024,0.10635442046653,0.4257297815828531,0.0213368635689212,0.0426386989371465,0.0639174001795875,0.10635442046653,0.2121284210679153,0.422191286890207,0.0992215939733568,0.1937686914598465,0.2745079438947234,0.4257297815828531,0.7631812848546763,0.999904511849214,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
33103,0.064258230801656,0.1060943006335451,0.4271812012945829,0.0212961470810854,0.042554274212024,0.0637501800692919,0.1060943006335451,0.2116315075281421,0.4217748135754732,0.1003632105044665,0.1957690797598308,0.2764113159552501,0.4271812012945829,0.7640282290817869,0.9999138158778696,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
35658,0.0635331648586807,0.1058541038579387,0.4339562810983479,0.0211883077817461,0.0423760932444848,0.0635534261647335,0.1058541038579387,0.2111928892688274,0.4209178864719646,0.1026089377952238,0.2017338712806252,0.2824642579382679,0.4339562810983479,0.7666096440289739,0.9999070358821132,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
38410,0.066167619421433,0.1058375505780541,0.4366895425993768,0.0212213521207054,0.0424417200952318,0.0635770661949702,0.1058375505780541,0.2112063653582401,0.4207530884056813,0.1022139950390475,0.2043477409838676,0.2866542390058828,0.4366895425993768,0.7677506881176852,0.9999033557004796,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
41374,0.0684138070974549,0.1058848803205898,0.4382013997443552,0.0212654608676348,0.0424656841590796,0.0636495446141469,0.1058848803205898,0.21107426456915,0.4201449008451351,0.1035967912080092,0.2047100076695031,0.2871496278888835,0.4382013997443552,0.7684993152464854,0.999900666032054,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
44567,0.0708544077089503,0.1059454268067158,0.4395546948055797,0.0213033738501518,0.0425556205235968,0.063719746795492,0.1059454268067158,0.2111329870465724,0.4200532254885649,0.1070573501822747,0.2062264335715492,0.2894764666380536,0.4395546948055797,0.76937182448268,0.9998988612955184,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
48006,0.0710323874987391,0.1064386183690024,0.4388641561554415,0.0213700326236151,0.0427183653519744,0.0640429575420865,0.1064386183690024,0.2116044872403221,0.4204345019660517,0.1073736968390781,0.2045152610649353,0.2878907766102919,0.4388641561554415,0.7682293013145111,0.9999022478287032,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
51711,0.0649783881155986,0.1066683790124357,0.4414997725331322,0.0214036198843317,0.0428054320505478,0.0641917692456987,0.1066683790124357,0.2116371419244299,0.4204548530113711,0.1108400478268676,0.2067235821077876,0.2906526845449952,0.4414997725331322,0.7697700109602932,0.999902489171976,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
55701,0.0704678628618956,0.1061894466308668,0.4434189981518414,0.0212797573699689,0.0425537050290749,0.0637976846705583,0.1061894466308668,0.2112598768179177,0.4200375520604139,0.1130281510327241,0.2084513807673181,0.292821824303666,0.4434189981518414,0.7714453706237915,0.999902491050258,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
60000,0.0735624312765387,0.1061373431537418,0.443905301288198,0.0213470516059095,0.0426150551370688,0.063876386129743,0.1061373431537418,0.2109292272677581,0.4198509442894611,0.1132296996647398,0.2078119880720023,0.2927687913581035,0.443905301288198,0.771852041301373,0.999911588731346,transformer_div97_f0.5_wd1.0_softmax_ce_s3,div,6000
0,0.0540350869646434,0.1229771148948571,0.1251618386587316,0.0269523890363747,0.0526059370045998,0.0765229550469151,0.1229771148948571,0.2365150577997479,0.4509590530819892,0.0261373543188934,0.0519449368275545,0.0772806505189906,0.1251618386587316,0.2383776754531356,0.4598488609388552,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
1,0.0540164039631861,0.1229749252213647,0.1251571560696363,0.0269491215781637,0.05260005345769,0.076519480259389,0.1229749252213647,0.2365203232765782,0.4509666833489883,0.0261342647255369,0.0519404507497313,0.0772751108888966,0.1251571560696363,0.2383731226202659,0.4598417472872322,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
2,0.053978001823304,0.1229729831097551,0.1251512941369585,0.0269472492652662,0.0525961573254186,0.0765171937750466,0.1229729831097551,0.2365231114815207,0.4509721792854059,0.0261303860482834,0.0519365814195692,0.0772706980690006,0.1251512941369585,0.2383676427551095,0.4598372262984624,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
3,0.0539457529358177,0.1229718906102761,0.1251447041432363,0.0269458881472481,0.0525933887654486,0.0765157641321323,0.1229718906102761,0.2365258091158849,0.4509779638191507,0.0261266823122783,0.0519330106374354,0.0772667638122842,0.1251447041432363,0.2383603292177276,0.459829451443107,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
4,0.0539157437220863,0.1229720536828025,0.1251378194470983,0.0269453757339667,0.0525918689801928,0.0765154503619133,0.1229720536828025,0.236529409297179,0.4509843000473296,0.0261230471014847,0.0519296565114043,0.0772631748391169,0.1251378194470983,0.2383523117353492,0.4598208301843132,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
5,0.0538874798772411,0.1229732194317396,0.1251310771900776,0.0269452239761901,0.0525910266023293,0.0765158133067798,0.1229732194317396,0.2365336966783344,0.4509903437241746,0.0261195011750773,0.0519266814467915,0.0772598152744226,0.1251310771900776,0.23834438102593,0.4598125557622664,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
6,0.0538450372512175,0.1229747118300248,0.1251249855803699,0.0269451656636476,0.0525901372591436,0.0765160813542505,0.1229747118300248,0.2365382677481028,0.4509957911222135,0.0261160621188223,0.0519241967951061,0.0772566262005074,0.1251249855803699,0.2383371956492977,0.4598052707784049,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
7,0.0537863986509096,0.1229758666378679,0.1251195401177115,0.026945094768411,0.0525889303580074,0.076515874341392,0.1229758666378679,0.2365427317711963,0.4510007759836685,0.0261127914902966,0.0519221218606378,0.0772536455866872,0.1251195401177115,0.2383307692042177,0.4597987838021136,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
8,0.0537109973418339,0.1229761079140637,0.1251146023345734,0.0269448616453932,0.052587212696744,0.0765149190180763,0.1229761079140637,0.2365464753779927,0.4510054433197913,0.0261097515582608,0.0519204102753379,0.0772510122000719,0.1251146023345734,0.2383251122053629,0.4597931404524243,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
9,0.0536256009477293,0.1229753143456545,0.1251098086425954,0.0269443696768429,0.0525849381937977,0.0765131603616486,0.1229753143456545,0.2365491918463453,0.4510100691843259,0.0261067667087509,0.0519187526124952,0.0772484280134677,0.1251098086425954,0.2383197646304276,0.4597878112839259,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
10,0.0535328292478375,0.1229738975746554,0.1251050678731335,0.0269437509821813,0.0525823088298061,0.0765108922983563,0.1229738975746554,0.2365512100446909,0.4510150459058591,0.0261038884298287,0.0519172541615459,0.0772460422625697,0.1251050678731335,0.238314374698303,0.4597825114946854,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
11,0.0534347151364568,0.1229721034747547,0.1251005823996089,0.026943164162734,0.0525796215118558,0.0765083698853091,0.1229721034747547,0.2365528751581046,0.4510205040762182,0.0261012049252223,0.0519161451533882,0.077244198503064,0.1251005823996089,0.2383088673781618,0.4597771017619458,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
12,0.0533325590940581,0.1229700685489755,0.125096566711248,0.0269425694729156,0.0525769433601891,0.0765056789953758,0.1229700685489755,0.2365543862013899,0.451026465770759,0.0260987972939283,0.0519155262116796,0.0772431587227966,0.125096566711248,0.2383030250151602,0.4597717472921208,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
13,0.0532296230244217,0.1229680400149194,0.1250927196654675,0.0269419196420589,0.0525742881543333,0.0765029808379035,0.1229680400149194,0.2365560314632891,0.4510329805578494,0.0260965943137412,0.0519152959853199,0.0772428708248555,0.1250927196654675,0.2382966126063935,0.4597662506093986,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
15,0.0530412156270206,0.1229646234098623,0.12508496202531,0.0269401696930262,0.0525689562614985,0.0764979351509159,0.1229646234098623,0.2365598047147139,0.4510477593788467,0.0260929328529165,0.0519157270938763,0.0772442342485629,0.12508496202531,0.2382814691067359,0.4597545753106504,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
16,0.0529594548970732,0.1229634465696774,0.1250809309248179,0.0269390384757069,0.0525663302069369,0.0764957173626407,0.1229634465696774,0.2365616528610005,0.4510556121501706,0.0260914869352411,0.0519163041748431,0.0772456964124052,0.1250809309248179,0.2382728333698147,0.4597487518107955,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
17,0.0528841745285158,0.1229628217584774,0.1250768555460091,0.0269378003949309,0.0525638327790193,0.0764939053286267,0.1229628217584774,0.2365634349623911,0.4510635973338808,0.0260903144672772,0.0519170879765955,0.0772475937504271,0.1250768555460091,0.2382633756576571,0.4597432332250012,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
18,0.0528127608647438,0.1229629383503274,0.1250726560410258,0.0269365176086931,0.0525615731068005,0.0764926739192254,0.1229629383503274,0.2365651732432721,0.4510718292768694,0.0260894672094369,0.0519181322222964,0.0772498388672694,0.1250726560410258,0.2382531701553614,0.4597382835015062,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
20,0.0526809259586672,0.1229655611018632,0.1250636067634363,0.026933956389712,0.0525579398677524,0.0764920092513074,0.1229655611018632,0.2365683567451395,0.4510889199820373,0.0260887945630253,0.0519211125961554,0.0772550751520804,0.1250636067634363,0.2382309151947522,0.459729669663025,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
21,0.0526192470890344,0.1229679682467062,0.125059010373211,0.0269326768819142,0.0525565347758821,0.0764924711823296,0.1229679682467062,0.236569394138306,0.4510973199452802,0.0260889634161599,0.0519231333918984,0.0772580757279643,0.125059010373211,0.2382194107065154,0.4597261364007066,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
23,0.0525130669274828,0.122973698575811,0.1250501531568915,0.0269299901583998,0.0525541754098848,0.0764939049312565,0.122973698575811,0.2365700563954427,0.4511132640972316,0.0260899410050666,0.0519282613311814,0.0772649060167518,0.1250501531568915,0.238196547618281,0.4597203380282178,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
24,0.052471803807592,0.1229765434598966,0.125046008509313,0.0269285438588824,0.0525529449904895,0.0764944011912359,0.1229765434598966,0.2365694917760294,0.4511206199276362,0.0260905275145246,0.051931313513763,0.0772687713744537,0.125046008509313,0.2381854946612741,0.459717812096516,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
26,0.0524187041359888,0.1229818530123346,0.1250380878125883,0.0269254798647565,0.0525496937545963,0.076494556978979,0.1229818530123346,0.2365668826757895,0.4511341321045176,0.0260914901058728,0.051938120195637,0.0772772481488516,0.1250380878125883,0.2381670006391571,0.4597117206343534,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
28,0.0523962508383604,0.1229842579372648,0.1250299569973132,0.0269221246660882,0.0525444495355016,0.0764924238607461,0.1229842579372648,0.2365604983552652,0.4511423393219034,0.0260921839597229,0.0519450841547995,0.0772857037270933,0.1250299569973132,0.2381650692847056,0.4597029793373227,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
31,0.0524291490173809,0.1229768370248717,0.1250145018142757,0.0269151919350088,0.0525314459005824,0.0764828888133693,0.1229768370248717,0.2365412009238542,0.4511418035436387,0.026092503012311,0.0519533384300806,0.077293955011125,0.1250145018142757,0.2381604035277387,0.4596865005345222,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
33,0.0525149780566233,0.122966607428327,0.1250010066779191,0.0269086482111796,0.0525192425303082,0.0764741353544316,0.122966607428327,0.2365188050948899,0.4511255867976254,0.0260910920705403,0.0519549534940674,0.0772952583957351,0.1250010066779191,0.2381522454937313,0.4596743287185189,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
35,0.0526518631039226,0.122957263220899,0.1249857862417441,0.0269023522382347,0.0525074772992722,0.0764678945335519,0.122957263220899,0.2364918238758382,0.4511040249334298,0.0260870895309736,0.051952316537579,0.0772928783548619,0.1249857862417441,0.2381377116042446,0.4596621175694013,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
38,0.052906816368043,0.1229456877184347,0.1249645877000563,0.0268937069113782,0.0524916047077628,0.0764635667472009,0.1229456877184347,0.2364450072926065,0.4510648653649349,0.0260798793010238,0.0519460649690863,0.0772856667340859,0.1249645877000563,0.2381107260080893,0.4596491602141489,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
41,0.0531808736008155,0.1229327815480685,0.1249437802707832,0.0268864403584891,0.052480193773726,0.0764624269775769,0.1229327815480685,0.2363934571928908,0.451016046285349,0.0260733255056234,0.0519412061801382,0.0772752759802456,0.1249437802707832,0.2380835111106271,0.4596375645728972,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
44,0.0534624300216019,0.1229182354458739,0.1249200626783215,0.0268805043197418,0.0524725499054334,0.0764627706442234,0.1229182354458739,0.2363438158039526,0.450963803933663,0.0260664148755708,0.0519347057757035,0.0772593488319323,0.1249200626783215,0.238057912476601,0.4596144562762539,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
48,0.0537878791405286,0.1229051259763006,0.1248848235847253,0.0268712459624147,0.0524646190077943,0.0764667528119674,0.1229051259763006,0.2362923769334528,0.4509075234952722,0.0260614822799614,0.0519235132809267,0.0772282841505945,0.1248848235847253,0.2380176137654722,0.4595620073998526,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
51,0.0540600044620125,0.1228937543420003,0.1248532652070913,0.0268653011399348,0.0524583985143104,0.0764675735313927,0.1228937543420003,0.2362653634025942,0.4508765942994658,0.0260617124058962,0.0519166104120951,0.0771994782570149,0.1248532652070913,0.2379838770433266,0.4595094859013209,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
55,0.05452265014018,0.1228805735971608,0.1248062932520241,0.0268647453058179,0.0524506222901195,0.0764645297966274,0.1228805735971608,0.2362469269838056,0.4508587355988029,0.0260633998737587,0.0519069761220065,0.0771582187095109,0.1248062932520241,0.2379472719105969,0.4594203343233918,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
60,0.0551347539749208,0.1228869178182558,0.1247434125960703,0.0268680276690255,0.0524377361807698,0.0764654258055411,0.1228869178182558,0.2362590082247016,0.4508648631381822,0.026066887167003,0.0518939699212566,0.0771076198553021,0.1247434125960703,0.2378849198811714,0.4592679290234964,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
64,0.055658126949659,0.1228868133944189,0.1246802901731579,0.0268623800676176,0.0524160200794938,0.0764543958060771,0.1228868133944189,0.2362908396407481,0.4508673466530741,0.0260650492058398,0.0518768159817803,0.0770632711161197,0.1246802901731579,0.2378132282776529,0.4591196010902535,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
69,0.0562860640233682,0.1228953907612344,0.1245998034984102,0.0268581510210785,0.0523926634278015,0.0764457329692935,0.1228953907612344,0.2363312623126442,0.4508713837937925,0.0260578319152708,0.0518547244179236,0.0770108647450325,0.1245998034984102,0.2377166937155985,0.4589607959243835,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
75,0.0567273688950341,0.1229057962862606,0.1245269172971158,0.0268648874923556,0.0523765256002762,0.0764465175531832,0.1229057962862606,0.2363692193050496,0.450854638945864,0.0260550101748939,0.0518415106653465,0.0769700301558858,0.1245269172971158,0.2376363807394896,0.4588046238890412,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
80,0.0570168492551871,0.1229113411678816,0.1244746330934152,0.0268827289895529,0.0523736641485001,0.0764507406166795,0.1229113411678816,0.2363917656674622,0.4508259650030502,0.0260603789132262,0.0518388403776252,0.0769494201089438,0.1244746330934152,0.2375955028309413,0.4587026275802282,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
87,0.0572681708168529,0.1229075755443359,0.1243912698431084,0.0269099690353799,0.0523774103824822,0.0764633733478888,0.1229075755443359,0.2363879626537664,0.4507839644882249,0.0260739388587333,0.0518398007598639,0.0769257427529379,0.1243912698431084,0.2375252477820391,0.4585828726414411,transformer_div97_f0.5_wd1.0_softmax_ce_s4,div,8000
