stage,step,dim,birth,death,scale,run,t_g
grokking,13109,0,0.0,0.5904622077941895,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5917308926582336,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5930120944976807,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5930965542793274,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5951652526855469,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5956847667694092,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.595824658870697,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.5958763957023621,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.600617527961731,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6011250615119934,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6012136340141296,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6020294427871704,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6040786504745483,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6051937937736511,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6064434051513672,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6069327592849731,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6082009077072144,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6134198307991028,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6137084364891052,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.61496502161026,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6170862317085266,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6181740760803223,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6185153126716614,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6190797090530396,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6190798878669739,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.620280921459198,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6220327019691467,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6224897503852844,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6229867339134216,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6269609928131104,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6271399259567261,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6277520060539246,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6285341382026672,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.63006591796875,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6315715312957764,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6322144865989685,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6338146924972534,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6339228749275208,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6356179118156433,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6364161372184753,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6384032964706421,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6390109062194824,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.641024112701416,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6517319679260254,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6523332595825195,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6539397835731506,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6567283272743225,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6585731506347656,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6595974564552307,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6611008048057556,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.662583589553833,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6627508401870728,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6631776690483093,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6637573838233948,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6638466715812683,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6679489016532898,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.668895959854126,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6719011664390564,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6732722520828247,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.673295259475708,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6742599606513977,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.677283525466919,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6781385540962219,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6797657608985901,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.681007981300354,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6821291446685791,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6826322078704834,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6866555213928223,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6959112286567688,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.6984279751777649,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.7015843391418457,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.705803632736206,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.7101818919181824,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.7208600044250488,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,0,0.0,0.7357578873634338,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.7264922261238098,0.7326804399490356,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.7237036824226379,0.7477033734321594,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.7141345739364624,0.7476495504379272,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6988605260848999,0.7075739502906799,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6924870610237122,0.6962850093841553,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6880277395248413,0.7045066952705383,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6834884881973267,0.7014283537864685,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6824114918708801,0.6834544539451599,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6811435222625732,0.6874144077301025,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6806366443634033,0.6970946192741394,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6804437637329102,0.7134673595428467,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6776680946350098,0.688870370388031,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6775035858154297,0.6827343702316284,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6770551800727844,0.6851712465286255,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.673796534538269,0.6979215145111084,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6734226942062378,0.7082855701446533,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6720133423805237,0.6819629073143005,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6678676009178162,0.7027378678321838,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6670700907707214,0.6674686670303345,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6661370992660522,0.6832940578460693,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6657283306121826,0.6849990487098694,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6652270555496216,0.6713495850563049,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6648901700973511,0.6684852242469788,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.664152204990387,0.6691967844963074,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6591755151748657,0.6836755275726318,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6572586894035339,0.668158769607544,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6568715572357178,0.6699249744415283,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6485114693641663,0.6524089574813843,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6465488076210022,0.6478596925735474,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6422644853591919,0.6521053314208984,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6422482132911682,0.6585062742233276,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6407482028007507,0.6612959504127502,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6380833387374878,0.6533222794532776,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6380627155303955,0.6585062742233276,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6355828642845154,0.6382017731666565,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6352382302284241,0.6478596925735474,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6350979804992676,0.6484020352363586,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6350254416465759,0.6906666159629822,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6329603791236877,0.6468793153762817,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6265226006507874,0.6382017731666565,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6240992546081543,0.6382017731666565,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.623940646648407,0.6570553183555603,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.620145857334137,0.6298555731773376,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6170992851257324,0.6303227543830872,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6170843243598938,0.6176416873931885,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6138197183609009,0.6184918880462646,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6138091683387756,0.6146765351295471,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6136250495910645,0.6293585896492004,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6135876774787903,0.6302881836891174,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6127414703369141,0.6223057508468628,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6116077303886414,0.6443344354629517,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6091787219047546,0.6216661334037781,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6080687046051025,0.6148490905761719,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6045054793357849,0.6050364375114441,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6031623482704163,0.6124597191810608,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6028051376342773,0.6077237129211426,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6026646494865417,0.6201397180557251,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6023960709571838,0.6081159710884094,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.6015824675559998,0.6033977270126343,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.601312518119812,0.6184918880462646,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5999454259872437,0.6019939184188843,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5992147922515869,0.6069391369819641,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5980508327484131,0.6155337691307068,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5974079370498657,0.6255490183830261,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5971968770027161,0.6174346804618835,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5954247713088989,0.6006156802177429,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5949456095695496,0.5982275009155273,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5944310426712036,0.6204036474227905,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5907221436500549,0.6030498147010803,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5856622457504272,0.6247619390487671,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5829687118530273,0.5988489389419556,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5821298956871033,0.6176416873931885,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5818708539009094,0.6006156802177429,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5815574526786804,0.6032075881958008,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5802367329597473,0.6050364375114441,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5790058970451355,0.5900582075119019,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5686896443367004,0.598807692527771,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5680447220802307,0.6176416873931885,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5674846172332764,0.6042788624763489,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5667173862457275,0.5796712040901184,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
grokking,13109,1,0.5610774755477905,0.6058506369590759,0.7357578873634338,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4154975116252899,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.41824471950531006,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4184878468513489,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4344159662723541,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4347892701625824,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.43545493483543396,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.43843066692352295,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.44061559438705444,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.44088658690452576,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.44341298937797546,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4439344108104706,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4470461905002594,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.44918933510780334,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.44998595118522644,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45048609375953674,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45051777362823486,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4538024961948395,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4553168714046478,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45583635568618774,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45620810985565186,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4562649726867676,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4573393166065216,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45788174867630005,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45851263403892517,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.45972153544425964,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.46053004264831543,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.460599422454834,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4623374044895172,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4641520082950592,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.46542683243751526,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.46642664074897766,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.466433584690094,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.46672189235687256,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4669717252254486,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.469073086977005,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4701749086380005,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47183114290237427,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4721604287624359,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4731980860233307,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47330066561698914,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4741165339946747,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47509461641311646,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47525128722190857,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47621870040893555,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4782673716545105,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47955629229545593,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.47965148091316223,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4800546169281006,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.48014384508132935,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4830799698829651,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.48694929480552673,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.48725220561027527,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.48832613229751587,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.4939810037612915,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.49420297145843506,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.49939459562301636,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5001843571662903,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5021771788597107,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5063970685005188,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5081746578216553,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5088614225387573,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5101025700569153,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5125903487205505,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5133038759231567,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5150385499000549,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
final,60000,0,0.0,0.5150540471076965,0.616351842880249,transformer_add113_f0.3_wd0.1_softmax_ce_s0,13000
