run,model,t_g,stage,step,pca_dim,depth,layer,draw,diameter,n_points,betti_1,life_1,betti_2,life_2,condition,regime
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,4,6,logits,1,119.54405287279114,300.0,0.0,0.067885906912895,0.0,0.0567048256062015,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,4,6,logits,2,121.42860556803376,300.0,0.0,0.0681003379093553,0.0,0.0544262205703054,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,0,operands,0,0.9152627430770328,300.0,0.0,0.0632244413997982,1.0,0.0519288591044514,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,0,operands,1,0.9152627430770328,300.0,0.0,0.0728311078396068,1.0,0.0518552538470901,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,0,operands,2,0.9139045517599856,300.0,0.0,0.0655573313429798,0.0,0.0416327141558423,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,1,blocks.0.hook_attn_out,0,1.4048646380329246,300.0,0.0,0.0262700963830192,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,1,blocks.0.hook_attn_out,1,1.4057268979472224,300.0,0.0,0.0320628437383489,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,1,blocks.0.hook_attn_out,2,1.4057268979472224,300.0,0.0,0.0338345660649508,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,2,blocks.0.hook_mlp_out,0,0.5548010645107044,300.0,0.0,0.0233297535970107,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,2,blocks.0.hook_mlp_out,1,0.5548010645107044,300.0,0.0,0.0274627229260626,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,2,blocks.0.hook_mlp_out,2,0.5548010645107044,300.0,0.0,0.0265596774941081,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,3,blocks.1.hook_attn_out,0,1.583967729070084,300.0,0.0,0.0295235035812273,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,3,blocks.1.hook_attn_out,1,1.580268115325704,300.0,0.0,0.0352815093760553,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,3,blocks.1.hook_attn_out,2,1.583967729070084,300.0,0.0,0.0272037105252487,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,4,blocks.1.hook_mlp_out,0,2.900673644427995,300.0,0.0,0.0306906040071504,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,4,blocks.1.hook_mlp_out,1,2.908695920571956,300.0,0.0,0.0291976642056662,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,4,blocks.1.hook_mlp_out,2,2.9245544835867343,300.0,0.0,0.032538444759947,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,5,hook_resid_final,0,26.543904170434796,300.0,0.0,0.029804203935061,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,5,hook_resid_final,1,26.543904170434796,300.0,0.0,0.0282228967008848,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,5,hook_resid_final,2,26.543904170434796,300.0,0.0,0.0384713712329122,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,6,logits,0,113.88622258820858,300.0,0.0,0.0272838490428532,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,6,logits,1,113.75143567733936,300.0,0.0,0.0326050929456879,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,before,10588,2,6,logits,2,113.75143567733936,300.0,0.0,0.0275204507199054,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,0,operands,0,1.2408433845534927,300.0,0.0,0.1026904855093232,0.0,0.051175677119968,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,0,operands,1,1.2408433845534927,300.0,0.0,0.1027877575802168,0.0,0.0523624924560513,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,0,operands,2,1.2389506811892403,300.0,0.0,0.0905776017532442,0.0,0.0495543589064339,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,1,blocks.0.hook_attn_out,0,1.5179442533404468,300.0,0.0,0.0823543211466181,0.0,0.0462034440035983,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,1,blocks.0.hook_attn_out,1,1.4187933606231355,300.0,0.0,0.0897957543962973,0.0,0.0482635829801692,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,1,blocks.0.hook_attn_out,2,1.5179442533404468,300.0,0.0,0.0689891378763948,0.0,0.0487052229206402,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,2,blocks.0.hook_mlp_out,0,0.3790414512686798,300.0,0.0,0.0318172913085099,0.0,0.0217767072658843,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,2,blocks.0.hook_mlp_out,1,0.3790414512686798,300.0,0.0,0.0351290561999484,0.0,0.0164477266303114,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,2,blocks.0.hook_mlp_out,2,0.3790414512686798,300.0,0.0,0.0314429061776375,0.0,0.0168168438529029,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,3,blocks.1.hook_attn_out,0,1.7150875535736063,300.0,0.0,0.0809438062207984,0.0,0.0594987327781807,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,3,blocks.1.hook_attn_out,1,1.7497877574966687,300.0,0.0,0.0845520181678553,0.0,0.0590120428747372,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,3,blocks.1.hook_attn_out,2,1.6925143263984073,300.0,0.0,0.0810622294198882,0.0,0.0580381625201076,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,4,blocks.1.hook_mlp_out,0,3.48016682049455,300.0,0.0,0.0816395143783749,0.0,0.0477991265228903,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,4,blocks.1.hook_mlp_out,1,3.246275734064936,300.0,0.0,0.0873305551609187,0.0,0.0574057078392213,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,4,blocks.1.hook_mlp_out,2,3.246915692712447,300.0,0.0,0.0848294513480101,0.0,0.0642600280535709,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,5,hook_resid_final,0,29.304236269349808,300.0,0.0,0.1222682366463657,0.0,0.0729052817395536,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,5,hook_resid_final,1,29.888165068050117,300.0,0.0,0.1196024089365661,0.0,0.066795250800577,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,5,hook_resid_final,2,28.80752082027272,300.0,0.0,0.1170737789215828,0.0,0.0815036975503642,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,6,logits,0,151.13936471653682,300.0,0.0,0.1199179885880398,0.0,0.0729846223548415,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,6,logits,1,149.2622231952644,300.0,0.0,0.1279366922421033,0.0,0.0727390034219589,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,8,6,logits,2,147.60164872773703,300.0,0.0,0.1183007111058204,0.0,0.0765206026186606,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,0,operands,0,1.0828996364200238,300.0,0.0,0.0904197370738354,0.0,0.0654320404180537,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,0,operands,1,1.091611716125873,300.0,0.0,0.0999851178388979,0.0,0.0575348735246931,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,0,operands,2,1.0673846482869582,300.0,0.0,0.1036528456318224,0.0,0.0630025521719107,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,1,blocks.0.hook_attn_out,0,1.4202544579793963,300.0,0.0,0.0638008591145161,0.0,0.0394657471195813,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,1,blocks.0.hook_attn_out,1,1.4202544579793963,300.0,0.0,0.0607647983630359,0.0,0.0434990835112399,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,1,blocks.0.hook_attn_out,2,1.417705985323157,300.0,0.0,0.0662501652483266,0.0,0.0459680120349562,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,2,blocks.0.hook_mlp_out,0,0.3690278905977638,300.0,0.0,0.0333537737419645,0.0,0.0180367245320576,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,2,blocks.0.hook_mlp_out,1,0.378240078255193,300.0,0.0,0.0342341343281085,0.0,0.0174350227526318,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,2,blocks.0.hook_mlp_out,2,0.378240078255193,300.0,0.0,0.0273203016930177,0.0,0.0199558276071521,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,3,blocks.1.hook_attn_out,0,1.6900335674682665,300.0,0.0,0.0690342978629341,0.0,0.0439145956052051,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,3,blocks.1.hook_attn_out,1,1.6900335674682665,300.0,0.0,0.0630668452057237,0.0,0.0411897651971054,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,3,blocks.1.hook_attn_out,2,1.6458514001714075,300.0,0.0,0.0643687244288219,0.0,0.0437953704567466,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,4,blocks.1.hook_mlp_out,0,3.2052919458288582,300.0,0.0,0.0729465020659572,0.0,0.0417119012331454,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,4,blocks.1.hook_mlp_out,1,3.192031342948855,300.0,0.0,0.0574523193504189,0.0,0.0453556269231831,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,4,blocks.1.hook_mlp_out,2,3.2039691730799147,300.0,0.0,0.0636333794655753,0.0,0.0435999521277285,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,5,hook_resid_final,0,28.19554451887148,300.0,0.0,0.072386068020713,0.0,0.0467319463998646,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,5,hook_resid_final,1,28.01091449989995,300.0,0.0,0.0716149939510296,1.0,0.0506356610886783,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,5,hook_resid_final,2,27.909536312536336,300.0,0.0,0.0721331292592949,1.0,0.0582081082115555,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,6,logits,0,142.25495376726968,300.0,0.0,0.0790902402474878,1.0,0.0549858534492941,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,6,logits,1,142.7129956278936,300.0,0.0,0.0766487864364187,1.0,0.0567582481348792,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,4,6,logits,2,142.81125636949182,300.0,0.0,0.079513607828239,0.0,0.0627607940250128,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,0,operands,0,0.949442971093818,300.0,0.0,0.0698248832517141,0.0,0.053230003643753,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,0,operands,1,0.949442971093818,300.0,0.0,0.0661331283518663,0.0,0.0625958871367999,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,0,operands,2,0.943244838630506,300.0,0.0,0.0582811023434776,0.0,0.0572393028701656,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,1,blocks.0.hook_attn_out,0,1.3450533041111266,300.0,0.0,0.0282023876465569,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,1,blocks.0.hook_attn_out,1,1.351040131791944,300.0,0.0,0.0276006693789038,0.0,7.194477216494468e-05,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,1,blocks.0.hook_attn_out,2,1.351040131791944,300.0,0.0,0.0299546023977824,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,2,blocks.0.hook_mlp_out,0,0.376412561884917,300.0,0.0,0.0211149142291163,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,2,blocks.0.hook_mlp_out,1,0.376412561884917,300.0,0.0,0.0209747726735724,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,2,blocks.0.hook_mlp_out,2,0.376412561884917,300.0,0.0,0.0216675481438276,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,3,blocks.1.hook_attn_out,0,1.6314636326141192,300.0,0.0,0.0285087351640864,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,3,blocks.1.hook_attn_out,1,1.6314636326141192,300.0,0.0,0.0295978776871678,0.0,5.842317025707855e-05,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,3,blocks.1.hook_attn_out,2,1.6341968415322554,300.0,0.0,0.0281547918286854,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,4,blocks.1.hook_mlp_out,0,3.049732674641558,300.0,0.0,0.0320617594914119,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,4,blocks.1.hook_mlp_out,1,3.058995524454833,300.0,0.0,0.0307870911109228,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,4,blocks.1.hook_mlp_out,2,3.0438144334689654,300.0,0.0,0.0268967034005233,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,5,hook_resid_final,0,26.98559678695289,300.0,0.0,0.0307566241192476,0.0,0.0009107944914112,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,5,hook_resid_final,1,27.402794435810456,300.0,0.0,0.0340525414815283,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,5,hook_resid_final,2,27.402794435810456,300.0,0.0,0.0265095989946949,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,6,logits,0,136.76463784861488,300.0,0.0,0.030066233999184,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,6,logits,1,136.76463784861488,300.0,0.0,0.0310378456695354,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,at,11597,2,6,logits,2,136.6583514925848,300.0,0.0,0.0442824184776844,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,0,operands,0,0.9831198713563826,300.0,0.0,0.0989125483287398,0.0,0.0609912161727214,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,0,operands,1,0.9852282051372928,300.0,0.0,0.1087741828850682,0.0,0.0610665741094793,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,0,operands,2,0.9931616063356044,300.0,0.0,0.101613043784816,0.0,0.0632106727598691,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,1,blocks.0.hook_attn_out,0,0.675709522547768,300.0,0.0,0.0719983661536874,0.0,0.0444903546030157,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,1,blocks.0.hook_attn_out,1,0.6737567829573758,300.0,0.0,0.0662742791718993,0.0,0.0458254252476214,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,1,blocks.0.hook_attn_out,2,0.6726455307036436,300.0,0.0,0.07264322811703,0.0,0.047273669243464,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,2,blocks.0.hook_mlp_out,0,0.1131355958801502,300.0,0.0,0.0350229445047642,0.0,0.0187632254333052,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,2,blocks.0.hook_mlp_out,1,0.113329872004711,300.0,0.0,0.0315986281037696,0.0,0.0196782198423406,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,2,blocks.0.hook_mlp_out,2,0.1112672387452183,300.0,0.0,0.0333777486871888,0.0,0.02342904827244,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,3,blocks.1.hook_attn_out,0,0.6889664970602778,300.0,0.0,0.0799127360243794,0.0,0.0533739048725031,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,3,blocks.1.hook_attn_out,1,0.6821396054411947,300.0,0.0,0.069040535823262,0.0,0.0559307874676253,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,3,blocks.1.hook_attn_out,2,0.6821396054411947,300.0,0.0,0.0694305517816271,0.0,0.0490299690910476,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,4,blocks.1.hook_mlp_out,0,0.6954251769467812,300.0,0.0,0.0761773393558681,0.0,0.0592352853232693,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,4,blocks.1.hook_mlp_out,1,0.6948588098560182,300.0,0.0,0.0810741131716127,0.0,0.0602671362031962,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,4,blocks.1.hook_mlp_out,2,0.6939935539326962,300.0,0.0,0.0800308434953533,0.0,0.0607796956504804,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,5,hook_resid_final,0,37.22987949861976,300.0,0.0,0.1077434913250314,1.0,0.0561292816920147,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,5,hook_resid_final,1,37.9466669645745,300.0,0.0,0.1033190925539826,1.0,0.0592649187782044,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,5,hook_resid_final,2,37.94186804184497,300.0,0.0,0.1047973633973175,0.0,0.0497671326636889,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,6,logits,0,138.9634698862181,300.0,0.0,0.099163126801177,0.0,0.0484109121134137,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,6,logits,1,138.89958158420595,300.0,0.0,0.0992975280703557,1.0,0.0517327237747453,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,8,6,logits,2,139.9316333737285,300.0,0.0,0.0962495524525926,0.0,0.048460183786946,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,0,operands,0,0.8707028085010389,300.0,0.0,0.127962654389512,0.0,0.0756451148814581,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,0,operands,1,0.8775165936516974,300.0,0.0,0.103837954149206,0.0,0.0625868859866018,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,0,operands,2,0.8743566562510275,300.0,0.0,0.11013901487989,0.0,0.0619934032204458,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,1,blocks.0.hook_attn_out,0,0.6573270962912178,300.0,0.0,0.0650883909590613,0.0,0.043094873107011,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,1,blocks.0.hook_attn_out,1,0.6658662298240134,300.0,0.0,0.0680894856722513,0.0,0.0408545261255331,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,1,blocks.0.hook_attn_out,2,0.6650795308286972,300.0,0.0,0.0619602002720837,0.0,0.039915593977959,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,2,blocks.0.hook_mlp_out,0,0.1130757316120535,300.0,0.0,0.0352058410876205,0.0,0.0229330945060899,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s3,transformer,11500,after,60000,4,2,blocks.0.hook_mlp_out,1,0.1132684530846874,300.0,0.0,0.0315962918994946,0.0,0.0242988642377316,transformer_add113_f0.3_wd0.1_softmax_ce,reference
