regime,axis,step,scale,betti1,t_g,run
reference,normalised,49916,0.9425617558849321,18,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9505528435295226,17,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9586116800312515,17,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9667388397684572,15,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9749349019890876,14,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9832004508519848,24,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9915360754685202,22,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,0.9999423699445815,20,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.008419933422918,17,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0169693701258415,16,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0255912893982926,15,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.03428630575127,12,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.043055038905628,7,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0518981138362473,4,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0608161608165783,4,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0698098154635616,2,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0788797187829322,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0880265172149048,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.0972508626802477,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.106553412626748,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.1159348300760685,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.125395783671005,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.1349369477231412,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.1445590022609098,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.1542626330780597,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.1640485317825353,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,49916,1.173917395845769,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.6896855555845225,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.6955327456359687,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7014295084691281,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7073762643646253,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7133734371662458,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7194214543111449,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7255207468603123,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7316717495292954,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7378749007191823,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7441306425478486,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7504394208814682,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7568016853662918,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.763217889460694,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7696884904674935,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7762139495665462,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7827947318476144,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7894313063435159,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.7961241460635531,7,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8028737280272258,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8096805332982302,16,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8165450470187454,18,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8234677584440111,26,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8304491609771985,33,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8374897522045764,37,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8445900339309764,38,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8517505122155569,41,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8589716974078727,44,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8662541041842484,42,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8735982515844615,47,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8810046630487356,46,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8884738664550479,48,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.8960063941567524,47,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9036027830205228,44,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9112635744646163,43,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.918989314497462,44,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9267805537565773,40,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9346378475478132,33,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9425617558849321,31,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9505528435295226,31,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9586116800312515,23,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9667388397684572,23,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9749349019890876,26,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9832004508519848,23,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9915360754685202,22,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,0.9999423699445815,20,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.008419933422918,15,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0169693701258415,18,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0255912893982926,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.03428630575127,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.043055038905628,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0518981138362473,6,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0608161608165783,2,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0698098154635616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0788797187829322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0880265172149048,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.0972508626802477,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.106553412626748,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.1159348300760685,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.125395783671005,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.1349369477231412,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.1445590022609098,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.1542626330780597,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.1640485317825353,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50420,1.173917395845769,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.6896855555845225,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.6955327456359687,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7014295084691281,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7073762643646253,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7133734371662458,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7194214543111449,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7255207468603123,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7316717495292954,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7378749007191823,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7441306425478486,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7504394208814682,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7568016853662918,7,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.763217889460694,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7696884904674935,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7762139495665462,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7827947318476144,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7894313063435159,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.7961241460635531,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8028737280272258,14,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8096805332982302,15,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8165450470187454,26,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8234677584440111,27,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8304491609771985,28,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8374897522045764,37,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8445900339309764,40,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8517505122155569,39,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8589716974078727,46,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8662541041842484,41,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8735982515844615,35,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8810046630487356,24,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8884738664550479,24,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.8960063941567524,30,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9036027830205228,26,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9112635744646163,20,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.918989314497462,19,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9267805537565773,14,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9346378475478132,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9425617558849321,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9505528435295226,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9586116800312515,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9667388397684572,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9749349019890876,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9832004508519848,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9915360754685202,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,0.9999423699445815,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.008419933422918,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0169693701258415,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0255912893982926,6,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.03428630575127,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.043055038905628,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0518981138362473,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0608161608165783,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0698098154635616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0788797187829322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0880265172149048,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.0972508626802477,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.106553412626748,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.1159348300760685,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.125395783671005,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.1349369477231412,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.1445590022609098,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.1542626330780597,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.1640485317825353,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,50924,1.173917395845769,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.6896855555845225,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.6955327456359687,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7014295084691281,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7073762643646253,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7133734371662458,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7194214543111449,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7255207468603123,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7316717495292954,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7378749007191823,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7441306425478486,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7504394208814682,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7568016853662918,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.763217889460694,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7696884904674935,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7762139495665462,7,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7827947318476144,7,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7894313063435159,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.7961241460635531,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8028737280272258,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8096805332982302,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8165450470187454,18,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8234677584440111,25,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8304491609771985,28,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8374897522045764,28,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8445900339309764,32,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8517505122155569,33,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8589716974078727,32,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8662541041842484,37,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8735982515844615,39,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8810046630487356,39,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8884738664550479,34,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.8960063941567524,28,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9036027830205228,21,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9112635744646163,20,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.918989314497462,16,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9267805537565773,16,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9346378475478132,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9425617558849321,16,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9505528435295226,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9586116800312515,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9667388397684572,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9749349019890876,12,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9832004508519848,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9915360754685202,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,0.9999423699445815,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.008419933422918,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0169693701258415,10,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0255912893982926,9,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.03428630575127,6,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.043055038905628,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0518981138362473,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0608161608165783,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0698098154635616,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0788797187829322,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0880265172149048,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.0972508626802477,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.106553412626748,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.1159348300760685,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.125395783671005,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.1349369477231412,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.1445590022609098,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.1542626330780597,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.1640485317825353,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51429,1.173917395845769,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.6896855555845225,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.6955327456359687,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7014295084691281,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7073762643646253,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7133734371662458,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7194214543111449,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7255207468603123,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7316717495292954,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7378749007191823,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7441306425478486,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7504394208814682,4,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7568016853662918,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.763217889460694,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7696884904674935,13,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7762139495665462,20,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7827947318476144,27,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7894313063435159,33,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.7961241460635531,37,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8028737280272258,41,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8096805332982302,49,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8165450470187454,54,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8234677584440111,54,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8304491609771985,50,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8374897522045764,42,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8445900339309764,31,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8517505122155569,30,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8589716974078727,32,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8662541041842484,28,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8735982515844615,32,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8810046630487356,32,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8884738664550479,29,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.8960063941567524,25,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9036027830205228,25,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9112635744646163,21,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.918989314497462,24,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9267805537565773,24,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9346378475478132,22,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9425617558849321,19,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9505528435295226,14,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9586116800312515,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9667388397684572,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9749349019890876,15,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9832004508519848,14,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9915360754685202,11,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,0.9999423699445815,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,1.008419933422918,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,1.0169693701258415,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,1.0255912893982926,6,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,1.03428630575127,4,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,normalised,51933,1.043055038905628,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
