step,h1_max_persistence,h1_max_persistence_normalised,pointcloud_scale,test_acc,panel,run,t_g
440,0.6476097106933594,0.0673470249976247,9.616010665893556,0.2950197458267212,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
472,0.6302080154418945,0.0677540810078468,9.301403045654297,0.2939568758010864,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
507,0.6098213195800781,0.0679251247669151,8.977846145629883,0.2966899573802948,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
545,0.5857338905334473,0.0677837696572562,8.64121150970459,0.2963862717151642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
585,0.5589838027954102,0.0673374714370892,8.301229476928711,0.2963862717151642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
629,0.5315055847167969,0.0669252819750045,7.941775798797607,0.296993613243103,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
676,0.5036916732788086,0.0664966016050191,7.574697971343994,0.2963862717151642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
726,0.4756007194519043,0.0660356884175513,7.202177047729492,0.296993613243103,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
780,0.4460434913635254,0.0654070715665537,6.819499492645264,0.2976009845733642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
837,0.4234485626220703,0.065732853858251,6.441962242126465,0.2974491417407989,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
900,0.3951635360717773,0.0653458218653394,6.047265529632568,0.2974491417407989,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
966,0.3680672645568847,0.0650496552733087,5.65825080871582,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1038,0.340548038482666,0.0646968362568469,5.263751029968262,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1115,0.3153004646301269,0.0646986233735888,4.873372077941895,0.2968418002128601,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1198,0.2933239936828613,0.0654410131412877,4.482265472412109,0.2971454560756683,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1287,0.269033670425415,0.0655765647359431,4.102588653564453,0.2951715886592865,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1382,0.2401771545410156,0.0643896822951192,3.730056524276733,0.2971454560756683,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1485,0.2184453010559082,0.0646513088060952,3.378822565078736,0.2962344288825989,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1595,0.1984114646911621,0.0655651402500179,3.0261731147766118,0.2928940057754516,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1713,0.1761262416839599,0.0653937467910698,2.693319320678711,0.2977527976036072,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1841,0.1579988002777099,0.0663888339289873,2.3799002170562744,0.0850288495421409,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
1977,0.1325762271881103,0.0638555224091755,2.07619047164917,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
2124,0.1066186428070068,0.0593464867453417,1.796545147895813,0.2974491417407989,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
2282,0.0849529504776001,0.0548098743714612,1.549957036972046,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
2451,0.072095513343811,0.0548071544070623,1.3154398202896118,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
2633,0.0588080883026123,0.053451945442215,1.1002048254013062,0.2976009845733642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
2828,0.0521373152732849,0.0567680454311023,0.9184271693229676,0.2974491417407989,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
3038,0.0411707758903503,0.0550674049157272,0.7476432919502258,0.2985119819641113,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
3264,0.0289548635482788,0.0485686562590451,0.5961635708808899,0.2985119819641113,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
3506,0.0265964865684509,0.0560204870906746,0.4747635722160339,0.2989675104618072,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
3766,0.0212971270084381,0.0594924782845165,0.3579801619052887,0.2994230091571808,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
4046,0.01577989757061,0.0566210841090473,0.2786929607391357,0.2991193532943725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
4346,0.0122063755989074,0.0543806417884438,0.2244617789983749,0.2982083261013031,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
4669,0.0114156305789947,0.0661199722466834,0.1726502627134323,0.2986638247966766,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
5015,0.007551223039627,0.0559127470126775,0.1350536942481994,0.2998785376548767,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
5388,0.0126410126686096,0.0814478195682763,0.1552038192749023,0.2997266948223114,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
5788,0.0065995827317237,0.057788486731197,0.1142023801803588,0.3006377220153808,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
6217,0.0057564303278923,0.0537592585235055,0.1070779338479042,0.3001821935176849,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
6679,0.0087281763553619,0.0714907484255236,0.1220881938934326,0.3001821935176849,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
7174,0.006068967282772,0.0615926514345592,0.0985339507460594,0.2995748519897461,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
7707,0.0084625408053398,0.0647578852160935,0.1306796967983245,0.2994230091571808,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
8279,0.0071632862091064,0.0665388220294825,0.1076557412743568,0.3018524050712585,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
8893,0.0107163414359092,0.0824776526007139,0.12993024289608,0.3020042479038238,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
9553,0.0070991441607475,0.068607620238359,0.1034745723009109,0.3042818009853363,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
10263,0.0066442266106605,0.0627771883683117,0.105838231742382,0.3044336438179016,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
11024,0.0084942132234573,0.05871585431173,0.1446664333343505,0.3035226166248321,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
11843,0.0048841834068298,0.0447867671262188,0.1090541630983352,0.306711196899414,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
12722,0.0049866884946823,0.0455850379087529,0.1093930974602699,0.306711196899414,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
13666,0.007130280137062,0.0648248342225487,0.1099930331110954,0.3098997771739959,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
14680,0.0070561617612838,0.061075457431355,0.1155318692326545,0.3149104118347168,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
15770,0.0054619759321212,0.0491952408734397,0.1110265105962753,0.3171879649162292,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
16940,0.0085386708378791,0.0785239801326363,0.1087396591901779,0.3199210464954376,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
18198,0.0050411596894264,0.0475481347097244,0.1060222387313842,0.3262982070446014,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
19548,0.0056495815515518,0.0540279452973056,0.1045677661895752,0.3341937363147735,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
20999,0.0067338645458221,0.0642710231200435,0.1047729477286338,0.3496811389923095,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
22558,0.0092038810253143,0.0686163179798255,0.1341354548931121,0.3792893886566162,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
24232,0.0089178085327148,0.0625772590703795,0.1425087749958038,0.4965077340602875,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
26031,0.0040119588375091,0.0375484752547657,0.1068474501371383,0.5051624774932861,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
27963,0.0062057673931121,0.0585833781188912,0.1059305146336555,0.743850588798523,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
30039,0.0075762346386909,0.055107388047512,0.1374812871217727,0.9391132593154908,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
32268,0.0068502575159072,0.0456515791653157,0.1500552147626876,0.9892195463180542,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
34663,0.0100957453250885,0.0644944250838243,0.1565367132425308,1.0,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
37236,0.0070689246058464,0.0715532887702268,0.0987924486398696,1.0,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
40000,0.0064524784684181,0.0650641974381127,0.0991709530353546,1.0,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000
0,0.9287557601928712,0.0618628717385483,15.013136863708496,0.0113877924159169,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1,0.9271364212036132,0.0618193883882006,14.997502326965332,0.010173094458878,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2,0.9267749786376952,0.0618622209451062,14.98127555847168,0.0088065592572093,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
3,0.9268035888671876,0.0619292176337021,14.965530395507812,0.0072881872765719,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
4,0.9270238876342772,0.0620083350562212,14.94998836517334,0.0066808382980525,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
5,0.9271841049194336,0.0620834038422855,14.934492111206056,0.0100212572142481,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
6,0.9272680282592772,0.0621538047312298,14.918926239013672,0.0086547220125794,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
7,0.9273233413696288,0.0622228271501107,14.903265953063965,0.0086547220125794,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
8,0.9274654388427734,0.0622982431067549,14.887505531311035,0.0083510475233197,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
9,0.927769660949707,0.0623849844643056,14.871682167053224,0.0078955357894301,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
10,0.9281635284423828,0.062478253780151,14.855785369873049,0.0088065592572093,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
11,0.9285926818847656,0.0625744867423639,14.839797019958496,0.0083510475233197,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
12,0.9289789199829102,0.0626682822275182,14.823749542236328,0.0069845127873122,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
13,0.9292564392089844,0.0627552299620871,14.80763339996338,0.0063771638087928,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
14,0.929347038269043,0.0628299286762504,14.791470527648926,0.0056179775856435,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
15,0.9292392730712892,0.0628914181999377,14.77529525756836,0.0048587913624942,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
16,0.9289760589599608,0.0629424287637715,14.75913906097412,0.0054661403410136,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
18,0.9281501770019532,0.0630236681642976,14.727009773254396,0.0051624658517539,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
19,0.9275264739990234,0.0630495218234731,14.711078643798828,0.0056179775856435,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
20,0.9266901016235352,0.0630604765483662,14.695260047912598,0.0053143030963838,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
22,0.9244184494018556,0.0630393383972584,14.664152145385742,0.005010628607124,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
23,0.9228897094726562,0.0630003482948201,14.648962020874023,0.0054661403410136,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
25,0.918971061706543,0.0628608291741893,14.619136810302734,0.0053143030963838,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
27,0.9139232635498048,0.0626436960433041,14.589229583740234,0.0057698148302733,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
29,0.907923698425293,0.0623600132733978,14.559389114379885,0.0053143030963838,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
31,0.902928352355957,0.0621447132731176,14.529447555541992,0.0077436985448002,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
33,0.899601936340332,0.0620457405476542,14.499011993408203,0.0092620709910988,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
36,0.8961286544799805,0.0620050580175437,14.452508926391602,0.0106286061927676,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
39,0.8936147689819336,0.062031132773884,14.40590763092041,0.0132098393514752,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
41,0.8926639556884766,0.0620989430270629,14.374865531921388,0.0145763745531439,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
44,0.8913793563842773,0.0622109442338603,14.328336715698242,0.018220467492938,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
48,0.8878097534179688,0.0622265494891156,14.267378807067873,0.0235347710549831,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
51,0.8846969604492188,0.0621890787399041,14.225921630859377,0.0282417256385087,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
55,0.87945556640625,0.0620558253175245,14.172006607055664,0.0378074720501899,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
59,0.8761386871337891,0.062054943770817,14.118757247924805,0.0470695421099662,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
64,0.8757600784301758,0.0623186362039732,14.052940368652344,0.0617977529764175,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
68,0.8774242401123047,0.0626670427409412,14.00136661529541,0.0766777992248535,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
73,0.8798589706420898,0.063129115054887,13.937451362609863,0.0993015468120575,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
79,0.8806076049804688,0.0635391959131629,13.859281539916992,0.1340722739696502,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
85,0.8765506744384766,0.0636206800123374,13.77776336669922,0.1771940439939499,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
91,0.8711929321289062,0.0636240803011012,13.69281768798828,0.2225933820009231,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
98,0.85833740234375,0.0631361353276347,13.595026016235352,0.2610082030296325,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
105,0.840022087097168,0.0622302502373479,13.498613357543944,0.2802915275096893,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
113,0.8219985961914062,0.0613880892457957,13.390196800231934,0.2878834009170532,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
121,0.8048486709594727,0.0605898026316497,13.28356647491455,0.289857268333435,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
130,0.7892351150512695,0.05995052543902,13.16477394104004,0.2897054255008697,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
140,0.7708101272583008,0.0591398345129793,13.033687591552734,0.2910719811916351,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
150,0.7648897171020508,0.0592706030829773,12.905043601989746,0.2918311655521393,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
161,0.761082649230957,0.0596251723449022,12.76445198059082,0.2919830083847046,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
173,0.754643440246582,0.0598359319421389,12.61187744140625,0.2931976914405823,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
186,0.7507438659667969,0.0603097446558658,12.448135375976562,0.2925903499126434,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
200,0.7455883026123047,0.0607437533011389,12.274320602416992,0.2927421927452087,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
215,0.7370405197143555,0.060961907711268,12.090181350708008,0.2930458486080169,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
231,0.7283058166503906,0.0612205993475544,11.896417617797852,0.2933495342731476,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
248,0.7176494598388672,0.0613683300239728,11.694133758544922,0.2936531901359558,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
266,0.7077913284301758,0.0616493367471241,11.480923652648926,0.2957789301872253,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
286,0.6993408203125,0.0621503569921482,11.252402305603027,0.29562708735466,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
307,0.6803150177001953,0.0617562868764362,11.016125679016112,0.2959307730197906,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
330,0.6668930053710938,0.0619531662172703,10.764470100402832,0.2954752445220947,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
355,0.6519756317138672,0.0621156308791677,10.496160507202148,0.29562708735466,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
381,0.6359367370605469,0.062200657911306,10.223955154418944,0.2957789301872253,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
409,0.6197881698608398,0.0623584474421421,9.93912124633789,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
440,0.5929431915283203,0.0615568523637884,9.632448196411133,0.2977527976036072,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
472,0.5733957290649414,0.0614885185788187,9.32524871826172,0.2977527976036072,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
507,0.5524187088012695,0.0613749658823708,9.000717163085938,0.2972972989082336,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
545,0.5306186676025391,0.061265030822787,8.661036491394043,0.2976009845733642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
585,0.5095806121826172,0.0612713611937649,8.31678295135498,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
629,0.4883198738098144,0.0613991225656184,7.9532060623168945,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
676,0.4628410339355469,0.0609757484189398,7.590575695037842,0.2976009845733642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
726,0.4400343894958496,0.0609511459015425,7.219460487365723,0.2982083261013031,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
780,0.4189381599426269,0.0612650012879515,6.838131904602051,0.2983601689338684,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
837,0.3966283798217773,0.0614283874344869,6.456760406494141,0.2983601689338684,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
900,0.373697280883789,0.0616647629038257,6.060142993927002,0.2986638247966766,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
966,0.3381376266479492,0.0596598562192131,5.667757987976074,0.2913756370544433,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1038,0.3038105964660644,0.0575799862108866,5.276322841644287,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1115,0.2828459739685058,0.0579471822537749,4.881099700927734,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1198,0.2530779838562011,0.0562883418015306,4.496099472045898,0.2935013771057129,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1287,0.2363669872283935,0.0575207914863693,4.109244346618652,0.2979046404361725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1382,0.20098876953125,0.0537547804157188,3.738993406295776,0.2972972989082336,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1485,0.1854784488677978,0.0550550176515776,3.3689653873443604,0.2976009845733642,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1595,0.1717615127563476,0.0567550499878047,3.026365280151367,0.2055876106023788,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1713,0.1433324813842773,0.0533240707913894,2.687950849533081,0.2980564832687378,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1841,0.127500295639038,0.0537815648330968,2.37070631980896,0.2988156676292419,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
1977,0.1156128644943237,0.0552507814220656,2.092510938644409,0.2986638247966766,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2124,0.1046103239059448,0.0574667217102776,1.820363521575928,0.2966899573802948,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2282,0.0788778066635131,0.0502771158674099,1.5688610076904297,0.29562708735466,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2451,0.063389778137207,0.0478831107201034,1.3238441944122314,0.2723959982395172,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2633,0.0561692714691162,0.0499462410784729,1.1245945692062378,0.2991193532943725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
2828,0.0388144254684448,0.0419506304241826,0.9252405762672424,0.2998785376548767,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
3038,0.0382353067398071,0.0500977225865613,0.7632144689559937,0.2991193532943725,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
3264,0.0256000757217407,0.0420003895933209,0.6095199584960938,0.2995748519897461,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
3506,0.0177292227745056,0.0370585285840378,0.4784114062786102,0.3003340363502502,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
3766,0.0117029845714569,0.0314076307152962,0.3726159632205963,0.3004858791828155,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
4046,0.0131460428237915,0.0453697796257693,0.2897532880306244,0.3009413778781891,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
4346,0.0133256167173385,0.0561920974771248,0.2371439635753631,0.3010932207107544,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
4669,0.0105398148298263,0.0611207667335181,0.1724424511194229,0.3007895648479461,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
5015,0.0079635232686996,0.0571547221040759,0.1393327265977859,0.3006377220153808,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
5388,0.012590155005455,0.0857248607686687,0.1468670219182968,0.2998785376548767,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
5788,0.0079661011695861,0.0697694784046448,0.1141774505376815,0.3009413778781891,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
6217,0.0055901184678077,0.0514329308461581,0.1086875349283218,0.3007895648479461,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
6679,0.0071727931499481,0.0624450890286638,0.1148656085133552,0.2995748519897461,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
7174,0.0069277733564376,0.0658605607345036,0.1051884964108467,0.3017005622386932,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
7707,0.0078813135623931,0.0708752851009418,0.1111997440457344,0.3006377220153808,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
8279,0.0068932324647903,0.0682512337419999,0.1009979173541069,0.301396906375885,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
8893,0.005176194012165,0.0481680844191028,0.1074610725045204,0.3004858791828155,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
9553,0.0093840360641479,0.0640327846816373,0.1465504914522171,0.2982083261013031,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
10263,0.0068609789013862,0.0627792843530406,0.1092873066663742,0.3004858791828155,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
11024,0.0065986737608909,0.057464110843325,0.1148312166333198,0.3026115894317627,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
11843,0.0093741565942764,0.0627808835004542,0.1493154615163803,0.3017005622386932,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
12722,0.0065258741378784,0.0593579628995111,0.1099410057067871,0.3021560907363891,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
13666,0.0058832094073295,0.056342402800684,0.104418858885765,0.3045854866504669,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
14680,0.0058942809700965,0.0561851759972938,0.1049081161618232,0.3058001697063446,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
15770,0.0070313736796379,0.0635294201595332,0.1106790155172348,0.3032189607620239,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
16940,0.0089854747056961,0.07330599962083,0.1225748881697654,0.30716672539711,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
18198,0.0078434497117996,0.0694041277896176,0.113011285662651,0.30716672539711,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
19548,0.0069296732544898,0.0656981710523722,0.1054774150252342,0.3108108043670654,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
20999,0.005727395415306,0.0517528642152976,0.1106681823730468,0.3135438859462738,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
22558,0.0082205235958099,0.0537786713323525,0.1528584361076355,0.318250834941864,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
24232,0.0054142475128173,0.047543192594785,0.1138806045055389,0.3341937363147735,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
26031,0.0118283480405807,0.0765822752447552,0.1544528156518936,0.362131804227829,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
27963,0.0060888975858688,0.05668853360547,0.1074096858501434,0.3792893886566162,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
30039,0.0071448385715484,0.0667365327197703,0.1070603802800178,0.4746431708335876,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
32268,0.0057150498032569,0.0510204101994127,0.1120149716734886,0.6645915508270264,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
34663,0.0100408792495727,0.0626377106660039,0.1603008657693863,0.9682660102844238,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
37236,0.0069703087210655,0.0503762146730991,0.1383650749921798,0.9987853169441224,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
40000,0.0058179423213005,0.0574007062849896,0.1013566330075264,1.0,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700
0,0.8146324157714844,0.0540350869646434,15.075989723205566,0.0103249317035079,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,25700
1,0.8135662078857422,0.0540195655225783,15.06058406829834,0.0083510475233197,canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s4,25700
