step,train_acc,test_acc,run,model,loss,optimizer,lr,weight_decay,t_g,diverged
29000,0.9996457695960999,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29100,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29200,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29300,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29400,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29500,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29600,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29700,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29800,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
29900,1.0,0.30655935406684875,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30000,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30100,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30200,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30300,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30400,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30500,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30600,0.9996457695960999,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30700,0.9996457695960999,0.30640754103660583,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30800,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
30900,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31000,1.0,0.30640754103660583,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31100,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31200,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31300,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31400,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31500,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31600,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31700,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31800,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
31900,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32000,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32100,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32200,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32300,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32400,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32500,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32600,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32700,0.9996457695960999,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32800,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
32900,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33000,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33100,0.9996457695960999,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33200,0.9992915391921997,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33300,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33400,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33500,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33600,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33700,1.0,0.30640754103660583,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33800,1.0,0.30640754103660583,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
33900,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34000,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34100,1.0,0.3062556982040405,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34200,1.0,0.30640754103660583,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34300,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34400,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34500,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34600,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34700,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34800,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
34900,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35000,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35100,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35200,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35300,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35400,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35500,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35600,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35700,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35800,1.0,0.3054965138435364,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
35900,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36000,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36100,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36200,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36300,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36400,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36500,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36600,1.0,0.3054965138435364,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36700,1.0,0.30534467101097107,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36800,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
36900,1.0,0.3054965138435364,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37000,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37100,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37200,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37300,1.0,0.30534467101097107,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37400,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37500,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37600,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37700,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37800,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
37900,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38000,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38100,1.0,0.3054965138435364,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38200,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38300,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38400,1.0,0.30534467101097107,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38500,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38600,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38700,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38800,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
38900,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39000,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39100,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39200,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39300,1.0,0.3059520125389099,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39400,1.0,0.30534467101097107,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39500,1.0,0.3056483566761017,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39600,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39700,1.0,0.3058001697063446,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39800,1.0,0.3054965138435364,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
39900,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
40000,1.0,0.3061038553714752,transformer_add97_f0.3_wd0.0_stablemax_ce_s1,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
0,0.00708466162905097,0.01169146690517664,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
100,0.5674813985824585,0.11372608691453934,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
200,0.9727240204811096,0.287276029586792,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
300,0.9805171489715576,0.2922866642475128,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
400,0.9837052822113037,0.2924385070800781,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
500,0.9858306646347046,0.2939568758010864,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
600,0.986893355846405,0.29441237449645996,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
700,0.9876018166542053,0.2938050329685211,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
800,0.9879560470581055,0.2947160601615906,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
900,0.9886645078659058,0.2963862717151642,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1000,0.9904357194900513,0.29593077301979065,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1100,0.9904357194900513,0.2954752445220947,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1200,0.9914984107017517,0.296993613243103,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1300,0.9918526411056519,0.2977527976036072,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1400,0.9918526411056519,0.2982083261013031,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1500,0.9918526411056519,0.29866382479667664,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1600,0.994686484336853,0.300030380487442,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1700,0.9953949451446533,0.29911935329437256,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1800,0.9968118667602539,0.30048587918281555,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
1900,0.9961034059524536,0.30048587918281555,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2000,0.9964576363563538,0.30033403635025024,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2100,0.9975203275680542,0.3012450635433197,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2200,0.9982288479804993,0.30048587918281555,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2300,0.9982288479804993,0.30063772201538086,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2400,0.9982288479804993,0.3012450635433197,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2500,0.9989373087882996,0.30200424790382385,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2600,0.9996457695960999,0.3010932207107544,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2700,0.9978746175765991,0.30048587918281555,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2800,0.9992915391921997,0.3009413778781891,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
2900,1.0,0.3015487492084503,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3000,0.9996457695960999,0.30170056223869324,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3100,1.0,0.30215609073638916,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3200,1.0,0.30200424790382385,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3300,1.0,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3400,1.0,0.30230793356895447,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3500,1.0,0.30200424790382385,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3600,1.0,0.30230793356895447,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3700,0.9996457695960999,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3800,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
3900,0.9996457695960999,0.301396906375885,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4000,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4100,0.9996457695960999,0.3024597764015198,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4200,1.0,0.30230793356895447,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4300,0.9996457695960999,0.302763432264328,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4400,0.9996457695960999,0.3032189607620239,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4500,0.9996457695960999,0.30352261662483215,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4600,1.0,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4700,1.0,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4800,1.0,0.30215609073638916,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
4900,1.0,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5000,1.0,0.3024597764015198,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5100,1.0,0.30337077379226685,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5200,1.0,0.3032189607620239,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5300,1.0,0.3024597764015198,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5400,1.0,0.3030671179294586,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5500,1.0,0.3029152750968933,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5600,1.0,0.3024597764015198,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5700,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5800,1.0,0.30230793356895447,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
5900,1.0,0.30200424790382385,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6000,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6100,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6200,1.0,0.30185240507125854,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6300,1.0,0.3009413778781891,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6400,1.0,0.3015487492084503,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6500,1.0,0.30215609073638916,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
6600,1.0,0.3026115894317627,transformer_add97_f0.3_wd0.0_stablemax_ce_s2,transformer,stablemax_ce,orthograd_adamw,0.001,0.0,,False
